tweet_id,text,location_mentions
ID_721792870668181504,"RT @gemecris: Palestine to send medics, aid to Ecuador after deadly earthquake  Shukran Palestine!!! Ὁ6",Palestine=>COUNTRY * Ecuador=>COUNTRY * Palestine=>COUNTRY
ID_722075107213119488,RT @dangerousvarmit: If you want to help the people who lost everything in the earthquake please make your donation! Ecuador needs,Ecuador=>COUNTRY
ID_722176112160219136,"RT @MacCocktail: Not in history has a modern imperial city been so completely destroyed. San Francisco is gone.” ― Jack London, re 1906 SF",San Francisco=>CITY * London=>CITY
ID_721857765539504128,"RT @rt_play: 233 killed, almost 600 injured in #EcuadorEarthquake, evacuations underway",
ID_722159581770752000,@KevinSpacey Here in Ecuador we had an earthquake. We need help. Chek this,Ecuador=>COUNTRY
ID_721883463587131392,RT @jrfansla: Dear friends RT please donate for #ecuador #earthquake disaster relief @RedCross @UNICEF @ADRAIntl @CARE Por favor donen para,ecuador=>COUNTRY
ID_721578672977813504,"RT @AlexanderXV: Wasnt just a house that collapsed. Town 40,000 near the epicenter. Heavy damage #Pedernales #Ecuador #Earthquake :",Pedernales=>CITY * Ecuador=>COUNTRY
ID_721751838589108224,RT @cruzrojaecuador: #Earthquake #Ecuador Our volunteers are helping affected people. We give first aid and psychosocial support .,Ecuador=>COUNTRY
ID_721724580713390081,UPDATE: Death toll from earthquake in Ecuador raised to 233,Ecuador=>COUNTRY
ID_722070783149916164,RT @telesurenglish: Palestine Sends Humanitarian Aid to Ecuador Earthquake Victims,Palestine=>COUNTRY * Ecuador=>COUNTRY
ID_721938100914491392,"Quake kills 272 along devastated Ecuador coast  | etribune, Sports",Ecuador=>COUNTRY
ID_722027077831004161,"#insurance Massive quake causes widespread damage, kills 262 in Ecuador",Ecuador=>COUNTRY
ID_721748920381140992,RT @shababaty: #EcuadorEarthquake First images of #Pedernales were 300Dead have been reported  via @teleamazonasec,
ID_722130175312404481,SOS is helping the children of Ecuador that have been affected by Saturdays earthquake,Ecuador=>COUNTRY
ID_721708305823846400,"Death in the dark: Massive Ecuador quake kills dozens: PEDERNALES, Ecuador -The strongest earthquake to hit Ec",Ecuador=>COUNTRY * Ecuador=>COUNTRY
ID_722106813341179905,Quito organized a large transport of donations to major impacted areas this morning -- we are focused on helping,Quito=>CITY
ID_721740323131670530,RT @gmosqueraj: For people interested in donating to to the #EcuadorEarthquake relief efforts:  #EcuadorListoYSolid,
ID_721722557364350976,RT @shababaty: #Manta Airport after #Ecuador earthquake. Completely destroyed  #PrayForEcuador #AyudaManta,Ecuador=>COUNTRY
ID_722150119739625472,"ECUADOR: International Donations! To purchase blankets, clothing, canned food, mattresses, and more. PLEASE SHARE!!!",ECUADOR=>COUNTRY
ID_721743098582159360,"RT @earthquakesfeed: Top Stories: 77 killed as 7.8 quake rocks Ecuadors coast, collapsing homes and spreading panic - Los Angeles  http",Ecuadors=>COUNTRY * Los Angeles=>CITY
ID_721745631988084740,RT @telesurenglish: The current death toll is 235 and 1557 wounded. 189 aftershocks have been registered up until now Vice President of E,
ID_722185962604744704,Tourism Centers Largely Intact as Death Toll Rises After 7.8 Magnitude Earthquake in Ecuador  via @TravelPulse,Ecuador=>COUNTRY
ID_722102886231105537,RT @Ciberadio: International Donations for #Ecuador | #SismoEcuador #TerremotoEcuador #EcuadorListoYSolidario,Ecuador=>COUNTRY
ID_721836662838452224,"Ecuador Earthquake Kills 235, Injures 1,500 With More Buried Under Debris  via Kenneth Lim",Ecuador=>COUNTRY
ID_721643066835148800,"Breaking: Powerful Earthquake Hits Ecuador, Kills 77",Ecuador=>COUNTRY
ID_722034375408222208,RT @RipplesNG: 41 feared dead in powerful Ecuador earthquake,Ecuador=>COUNTRY
ID_721667763606024193,RT @shababaty: #Ecuador asks for International Help as death toll rises after a 7.8 #earthquake  #AyudaManabi,Ecuador=>COUNTRY
ID_721772101401722890,RT @TravelGoC: #Canadians in #Ecuador: avoid non-essential travel to areas along northwestern coast affected by the #earthquake,Ecuador=>COUNTRY
ID_721821768957173760,"Earthquake kills 235 in Ecuador, people still trapped  Please prey for these poor people..",Ecuador=>COUNTRY
ID_722122718884315137,Still we need international help!! #EcuadorEarthquake @CNNEE @BBC @TIME @CancilleriaEc @Seguridad_Ec @Riesgos_Ec,EcuadorEarthquake=>COUNTRY
ID_722093996059656193,"@Cristiano Hi Cristiano, hope you can give some help to Ecuador. #HalaMadrid",Ecuador=>COUNTRY
ID_722102612229799936,"@jk_rowling lots of food and medicines. In the earthquake, more than 500.000 people lost their homes. Thanks!",
ID_721883016843436037,"Anyone in other parts that wants to make a donation directly to the aid services HERE in ECUADOR, here are some",ECUADOR=>COUNTRY
ID_721870689872015361,@democracynow please inform if there is a plan for donations for Ecuador from US,Ecuador=>COUNTRY
ID_722126232406593536,"RT Lucho_teleSUR: This team managed, 40 hours after the earthquake, to find a survivor under the debris here in Po ",
ID_722032803454566400,#Catholic Relief Services gears up response to #Ecuador quake - #Vatican Radio @Pontifex,Ecuador=>COUNTRY
ID_722074674130239489,"RT @JComm_NewsFeeds: Israeli aid workers join relief efforts in quake-rattled Japan, Ecuador: Israeli humanitarian aid",Japan=>COUNTRY * Ecuador=>COUNTRY
ID_722100167239929856,"RT @KentPage: #UNICEF estimate: 150,000 children in danger - #EcuadorEarthquake. To donate:  v/@unicef_uk .",
ID_722013239098392576,"RT @trendstodayapp: #EcuadorEarthquake earthquake: Death toll jumps to 272; more than 2,500 injured",
ID_722141529037475840,RT @IndyUSA: Ecuador authorities are still looking for earthquake survivors,Ecuador=>COUNTRY
ID_721827237914353664,"If youre thinking about making a donation to help ECUADOR in the wake of the devastating earthquake, now is the",ECUADOR=>COUNTRY
ID_722094028477591552,RT @UNICEF: Children & families affected by #EcuadorEarthquake need your help:  @unicefecuador,
ID_722092694303031296,RT @EcuadorTravel: #Ecuador is waiting for you! Your help is very important for us. #EcuadorListoYSolidario #EarthquakeEcuador ἞A἞8,Ecuador=>COUNTRY
ID_722152408076328960,Ecuador quake toll rises to 350; rebuilding to cost billions: The death toll rose to 350 on Mo  #pakistan #news,Ecuador=>COUNTRY * pakistan=>COUNTRY
ID_722116804873691136,RT @XHNews: Update:#EcuadorEarthquake death toll rises to 350. Some turn to social networks for help,
ID_722113605181784065,RT @nytimes: The death toll from the magnitude 7.8 earthquake that struck Ecuador has risen to 350,Ecuador=>COUNTRY
ID_721753443858124800,"Raw: Ecuador Searches for Earthquake Survivors: Rescue efforts are underway in Pedernales, a town o  #USA #News",Ecuador=>COUNTRY * USA=>COUNTRY
ID_722000377655201792,"RT @bulletproofb2st: [TRANS] @all4b2uty Japan and Ecuador.. Due to the big earthquake, I heard that there were huge damages.. The many.. ht",Japan=>COUNTRY * Ecuador=>COUNTRY
ID_721872094682677248,RT @Brown_Saraah: Its so heartbreaking to see the destruction the earthquake has caused in Ecuador. The death toll has risen to 246 ὡ4 http,Ecuador=>COUNTRY
ID_721755957232037888,"Firefighters pull survivor from collapsed building in Manta, on Ecuadors central coast.",Manta=>CITY * Ecuadors=>COUNTRY
ID_721825705764528129,"@zaynmalik Hi Zayn, Ecuador yesterday my country suffered an earthquake could you help us with donations we will be eternally gratefulὤFἿBὡ6",Ecuador=>COUNTRY
ID_721918775033864193,RT @AP: PHOTOS: Ecuador’s biggest quake in decades kills over 240 people:,Ecuador=>COUNTRY
ID_721861784575942656,New post: Ecuador earthquake leaves hundreds dead,Ecuador=>COUNTRY
ID_721748885685669889,Hundreds Killed In 7.8 Magnitude Earthquake In Ecuador - CBSN Live Video - CBS News,Ecuador=>COUNTRY
ID_721768953165516801,RT @CBCAlerts: More @cbcnews 2 Canadians among 233 dead after strongest earthquake in decades strikes #Ecuador:  #Ec,Ecuador=>COUNTRY
ID_722040198968676352,#rt VIDEO: Aerial view of Ecuador quake buildings: The damage caused by Saturdays earthquake can be s  #follow,Ecuador=>COUNTRY
ID_722041084902313984,RT @WorldVisionEU: .@worldvisionEC is distributing relief supplies and shelter to survivors of #EcuadorEarthquake More here:,
ID_721758455577456640,"At least 233 people are dead from the 7.8 magnitude earthquake that hit Ecuadors central coast, according to",Ecuadors=>COUNTRY
ID_722054846321397760,"@HEARTDEFENSOR Earthquake of 7.8 in my country Ecuador, 277 deaths and the world doesnt know! ὢDὢDὢD worst weekend ever!",Ecuador=>COUNTRY
ID_722066504615882752,@ABC aid needed #EcuadorEarthquake,
ID_721925182223462400,RT @evachen212: ὤFἿCὤFἿCὤFἿC for Ecuador and the littlest victims. Donate here,Ecuador=>COUNTRY
ID_722136678077501440,RT @RefugeesMedia: UNHCR loading trucks with relief material for ppl affected by earthquake in #Ecuador. #EcuadorEarthquake,Ecuador=>COUNTRY
ID_721935501012246528,"Ecuador quake toll at 272, ‘certain to rise’: Portoviejo, ECUADOR: The biggest earthquake in Ecuador in decades has killed 272 people",Ecuador=>COUNTRY * Portoviejo=>CITY * ECUADOR=>COUNTRY * Ecuador=>COUNTRY
ID_721885730172088320,Ecuador death toll jumps to 238; more than 1500 injured: Rescue workers search the rubble after a 7.8-magnitud,Ecuador=>COUNTRY
ID_721882003986112512,@DaveMustaine Ecuadorians need volunteers to rescue victims of #EcuadorEarthquake . SOS,
ID_721763036294488064,From Ecuadors president this am: Official death toll 233. Tarqui in Manta very affected. Pedernales destroyed.,Ecuadors=>COUNTRY * Manta=>CITY
ID_722065419276787712,"RT @thejpc: Israeli relief org already in Japan & Ecuador after earthquakes.  And youre not surprise, right? Bravo,",Japan=>COUNTRY * Ecuador=>COUNTRY
ID_721840142336438272,Gallery: 7.8 quake hits Ecuador: See images of the devastation from a 7.8-magnitude earthquake that struck Ecu,Ecuador=>COUNTRY
ID_721828846572580868,"RT @AFP: #BREAKING Ecuador quake toll rises to 246 dead and 2,527 injured: vice president",Ecuador=>COUNTRY
ID_722175775693271041,RT @guissela_28: @Real_Liam_Payne I need u please pray for Ecuador u dont know how horrible was. We are really scared.tell me that everyt,Ecuador=>COUNTRY
ID_721900118316814336,Im raising money for Help Ecuadors Earthquake Victims. Click to Donate:  vía @gofundme,Ecuadors=>COUNTRY
ID_721627919622266880,RT @DooryLaith: Earthquake Hits Ecuador: More Than 70 Killed  via @yahooNewsUK,Ecuador=>COUNTRY
ID_722092380850098176,RT @NicoleMDO: Im raising money for Support Ecuador through SCAD. Click to Donate:  via @gofundme,Ecuador=>COUNTRY
ID_721768173939384320,The Rising Death Toll in Ecuadors Earthquake - Officials say at least 233 people have been killed in the count,Ecuadors=>COUNTRY
ID_722211049689120768,"Retweeted The Associated Press (@AP): Ecuador earthquake death toll rises to 413, with about 2,500 injured:",Ecuador=>COUNTRY
ID_722010465828737024,"RT @cctvnews: Latest on M7.8 #EcuadorEarthquake : - At least 272 killed - Over 2,500 injured - More than 160 aftershocks",
ID_722074847921180672,RT @UNICEF: #EcuadorEarthquake: @unicefecuador today delivered 20k water purification tablets to survivors in worst affected area Pedernales,
ID_722123005124591617,"Microsoft makes Skype free for #Ecuador #Galapagos earthquake victims, Canon donates money",Ecuador=>COUNTRY * Galapagos=>ISLAND
ID_722083922142707713,"If you want to help those in need in #Ecuador, consider donating to",Ecuador=>COUNTRY
ID_722138259833249792,RT @earthquakesfeed: Top Stories: Death Toll From Ecuador Quake Rises to 350 - New York Times: New York TimesDeath Toll From Ecuado http,Ecuador=>COUNTRY * New York=>STATE * New York=>STATE
ID_721867711433863168,"@BernieSanders Please help us in Ecuador, your words will give hope",Ecuador=>COUNTRY
ID_722022784138928131,"Ecuador Earthquake: Death Toll Jumps To 272; More Than 2,500 Injured | African Free Press",Ecuador=>COUNTRY * African=>COUNTRY
ID_722112874051547136,"Death Toll in Ecuador Earthquake Climbs as Correa Tours Ravaged Areas: GUAYAQUIL, Ecuador—The death toll in th",Ecuador=>COUNTRY * GUAYAQUIL=>CITY * Ecuador=>COUNTRY
ID_722131087648886784,"RT @NBCNightlyNews: LATEST: At least 272 killed and 2,000 injured after magnitude 7.8 quake strikes Ecuador.  :",Ecuador=>COUNTRY
ID_721742501133033473,RT @NBCNews: #Ecuador declares national emergency after scores killed in huge quake,Ecuador=>COUNTRY
ID_721843000117211141,"RT @unicefaustralia: #Pedernales is devastated, says the Mayor. We need medicine, water and food to help people. #EcuadorEarthquake htt",
ID_721765233849724928,RT @CTVSarah: #BREAKING: Ottawa confirms two Canadians are among at least 233 people killed in Saturdays 7.8 magnitude earthquake in #Ecua,Ottawa=>CITY * Canadians=>COUNTRY
ID_721721754360672257,RT @weatherchannel: BREAKING: Death tolls rises to 233 after Saturdays 7.8 #earthquake in Ecuador:,Ecuador=>COUNTRY
ID_721583734387040256,Massive earthquake strikes Ecuador killing dozens,Ecuador=>COUNTRY
ID_721782761598619649,"RT Lucho_teleSUR: Chico Velez of Portoviejo,Ecuador We have never seen anything like this, the market collapsed k",Portoviejo=>CITY * Ecuador=>COUNTRY
ID_721703971488829440,Ecuador Suffers Strongest Earthquake in Decades; Death Toll at 77: This morning Ecuador finds itself in a stat,Ecuador=>COUNTRY * Ecuador=>COUNTRY
ID_722056893510717440,Spanish Cooperation Agency @AECID ready to provide assistance to #EcuadorEarthquake,
ID_722107741842460672,Death Toll From Ecuador Quake Rises to 350: Rescuers are still digging through the rubble from Saturday’s magn,Ecuador=>COUNTRY
ID_722091634305970176,RT @PeopIe: Pray for Ecuador. The earthquake yesterday has deviated the country with over 200 confirmed dead ὢ2ὤFἿD,Ecuador=>COUNTRY
ID_722169069860818944,Video: In 60 Seconds: Search Continues For Survivors From Ecuador’s 7.8 Earthquake,Ecuador=>COUNTRY
ID_722028255302168576,Drone footage shows extent of Ecuador earthquake damage  #Christian #News,Ecuador=>COUNTRY
ID_721907706207019008,"Death toll keeps rising please donate if you can, anything helps ❤️ #PrayForEcuador",
ID_721683479008776196,RT @telesurenglish: Correction: VP of Ecuador confirms 77 dead and 588 injured after coastal 7.8 earthquake.,Ecuador=>COUNTRY
ID_721807786380771330,"RT @ABC7: #EcuadorEarthquake: 235 killed, 1,557 injured in 7.8-magnitude quake, VP says",
ID_722031821668671488,RT @nytimesphoto: At least 230 people were killed and hundreds more were wounded by an earthquake in Ecuador  :,Ecuador=>COUNTRY
ID_722194931964620800,"RT @BraggClover: Ecuador sure could benefit with Global Stars technology. Major devastation, no power, water or internet in many cities an",Ecuador=>COUNTRY
ID_721838082111180800,RT @CBCMontreal: UPDATE: The 2 Quebecers killed in the Ecuador earthquake were a mother and her 12-year-old son. For more:,Ecuador=>COUNTRY
ID_721601814295019521,Video shows intensity of Ecuador earthquake: A powerful 7.8-magnitude earthquake has killed more than 70 people in Ecuador on Saturda,Ecuador=>COUNTRY * Ecuador=>COUNTRY
ID_721672070854217728,"RT @reading_im: Ecuador hit by largest earthquake in decades, dozens killed",Ecuador=>COUNTRY
ID_722094806088810496,"Death toll soars after 7.8-magnitude earthquake strikes Ecuador: Apr 17, 2016; 9:52 AM ET A magnitude-7.8 eart",Ecuador=>COUNTRY
ID_722071218262777856,RT @reuterspictures: The desperate search for earthquake survivors in Ecuador as the death toll climbs to 272,Ecuador=>COUNTRY
ID_722099644864417792,Ecuadors President Cuts Short Trip To Rome; Quakes Death Toll Rises - WAMU 88.5,Ecuadors=>COUNTRY
ID_721592895808081921,"RT @cnnbrk: Death toll soars in Ecuador after powerful earthquake. At least 77 dead, official says.",Ecuador=>COUNTRY
ID_722113201782026240,@MTVteenwolf Did Teen Wolf Cast know the situation in Ecuador? Can you help us?,Ecuador=>COUNTRY
ID_721798714747154433,"Crazy shit is going down in Ecuador Earthquakes, Volcanos, Tsunami warnings ὣ1ὣ1ὣ1",Ecuador=>COUNTRY
ID_721871258745344000,Third Foreigner Confirmed Killed by Ecuador Quake – Colombian Authorities: The number of foreign national who,Ecuador=>COUNTRY
ID_721718620875841536,"Ecuador earthquake: 233 people killed, 1,557 injured . @ParkGeun_hye @spanishkbs #PrayForEcuador ὤF",Ecuador=>COUNTRY
ID_722209860771848192,RT @CBSEveningNews: Frenzied scenes out of Ecuador as rescuers search for deadly earthquake survivors :,Ecuador=>COUNTRY
ID_721935264390713345,"An earthquake on 7.8 richter scale hit Ecuador, leaving 260+ dead and thousands injured. Heartbreaking! #Ecuador #EcuadorEarthquake",Ecuador=>COUNTRY * Ecuador=>COUNTRY
ID_721750866433306625,"RT @gabydearest: Dear friends, please consider donating towards earthquake relief efforts. #TerremotoEcuador #EcuadorEarthquake",
ID_721809752536268801,"RT @abc7newsBayArea: PHOTOS: Powerful #EcuadorEarthquake kills at least 233, injures over 1,000 people.",
ID_722097283664330752,RT @LiveWell_Kel: Please #donate: #Ecuador Relief Fund - Jama County #ecuadorearthquake,Ecuador=>COUNTRY
ID_721908527095234567,RT @hectoryepezm: Please donate now to help Ecuador after the earthquake!  RT! #PrayForEcuador,Ecuador=>COUNTRY
ID_722169625782431747,"Hey @Glam_And_Gore Ecuador needs all the help it can get, here is how everyone can donate, please spread the word ὤF",Ecuador=>COUNTRY
ID_721899707589595136,RT @HelenClarkUNDP: #Ecuador struck by deadly earthquake: news reports coming in of loss of life & destruction. @PNUDEcuador @UNDPLAC,Ecuador=>COUNTRY
ID_722110559064170496,RT @o_rips: Devastating Events earthquake tsunami volcanic eruption No Power No Food No Transportation No Banking No Internet /,
ID_721745180945182721,@BillGates can you help us Earthwake in Ecuador more than 233 deaths and many more to be added,Ecuador=>COUNTRY
ID_722143196243828736,Ecuador Earthquake: Death Toll Rises To 350 As Search Continues: The number of people killed in a powerful ear,Ecuador=>COUNTRY
ID_722110731542523905,330 DEATHS EARTHQUAKE ECUADOR.,ECUADOR=>COUNTRY
ID_722205556887445505,RT @NBCNightlyNews: JUST IN: Ecuador government: Death following Saturdays powerful magnitude 7.8 earthquake has risen to at least 413.,Ecuador=>COUNTRY
ID_721577803028639745,Arutz7: More than 40 killed by massive Ecuador earthquake  #israel,Ecuador=>COUNTRY * israel=>COUNTRY
ID_721732490155700224,"RT dawn_com 7.8 magnitude earthquake kills 233 in Ecuador, devastates coast zone",Ecuador=>COUNTRY
ID_721824164848484357,RT @AFP: Rescuers dig for victims after Ecuador quake kills 235,Ecuador=>COUNTRY
ID_721765205055836160,@MarcAnthony Donations PNUD (ONU) BankAccount BankofAmerica Acc. 3751560139 Bank type ZBA bank ID 111000012 Acct. Name UNDP REP IN Ecuador,Ecuador=>COUNTRY
ID_722203473207508993,RT @feyalegriaus: 21 @fyaecuador schools have been damaged in the #EcuadorEarthquake. Learn more:  @americamag,
ID_721840187815391232,RT @avantiecu: The Coaque Community in #Ecuador needs your help! Donate here ➜  #SismoEcuador,Ecuador=>COUNTRY
ID_721697682914484224,RT @CBSNews: Death in the dark: Massive Ecuador quake kills dozens; 6x stronger than Japans last temblor,Ecuador=>COUNTRY * Japans=>COUNTRY
ID_721943456772399104,RT @AJENews: At least 272 people dead in Ecuador.,Ecuador=>COUNTRY
ID_721808261696135169,@indiatvnews 16:15 Here in Ecuador has reported 233 deaths and 1557 injured. Since the earthquake itself there have been 135 aftershocks.,Ecuador=>COUNTRY
ID_721926641606389760,@TSwiftDailyNews please RT. We need your help for our victims from #EcuadorEarthquake  donate here,
ID_721939639548809216,RT @emartillo1: Ecuador is in an urgent need of international help..donate and share the information of the donnation account.Thanks :,Ecuador=>COUNTRY
ID_722200892359983104,RT @Ruptly: Drone captures collapsed bridge in Guayaquil after 7.8 quake,Guayaquil=>CITY
ID_721626808416866304,"77 killed, hundreds hurt in Ecuadors 7.8 earthquake",Ecuadors=>COUNTRY
ID_721841567519109120,RT @CNN: Hundreds are dead in Ecuadors biggest earthquake in decades. Heres how you can help.,Ecuadors=>COUNTRY
ID_721866544364535810,RT @KARENHOLLIHAN: Help Ecuadors earthquake victims  via @gofundme Donations will be directed to @cruzrojaecuador,Ecuadors=>COUNTRY
ID_721892981763088384,RT @7NewsAdelaide: At least 240 people have now died after a major earthquake in Ecuador. LATEST -  #7News /,Ecuador=>COUNTRY
ID_722152601639391232,RT @SamaritansPurse: Thank you @TakePart for including us in your ways to help after the #EcuadorEarthquae!,
ID_721569044902604801,RT @cnnbrk: At least one person dead after powerful 7.8-magnitude earthquake strikes Ecuador.,Ecuador=>COUNTRY
ID_721749809154031618,"RT @OttawaCP: 2 Canadians killed in Ecuador earthquake, Global Affairs confirms",Ecuador=>COUNTRY
ID_721824511650193408,RT @WorldVisionLAC: Photos From #Ecuador Show Devastation After The Deadly Earthquake  Vía @HuffingtonPost,Ecuador=>COUNTRY
ID_721845330774487041,"@phillyd please tomorrow talk about the earthquake in Ecuador, its a really heartbreaking situation, we need the nation help! #SismoEcuador",Ecuador=>COUNTRY
ID_721885355557957633,RT @hammerjuan: #USA #US SIGNS OF HOPE: Aid begins to flow in after earthquake kills 246 in Ecuador:  #Cuba,USA=>COUNTRY * Ecuador=>COUNTRY * Cuba=>ISLAND
ID_722178109051637760,"RT @Lucho_teleSUR: The govt of Ecuador has ordered bottling companies, eg Coca-Cola, to hand over water in areas of need. Companies appear",Ecuador=>COUNTRY
ID_721793765342633984,@wikileaks @cruzrojaecuador #Ecuador Donations →  #EcuadorEarthquake @YourAnonNews @AnonymousNewsHQ #MMM2016 #Assange,Ecuador=>COUNTRY
ID_721624947437604864,RT @mercnews: Ecuador: 7.8 earthquake kills 77; damage stretches for hundreds of miles,Ecuador=>COUNTRY
ID_721693074854973440,"Earthquake Kills 77 in Ecuador, Devastates Coastal Area via NYT",Ecuador=>COUNTRY
ID_721764853128552448,"Quitos Mayor @MauricioRodasEC in Carolina Park, mentions Avianca Airlines provides help to ship aid #EcuadorEarthquake",Carolina=>STATE
ID_721846980406685696,Central Texas News: Aid begins to flow in after earthquake kills 246 in Ecuador #SanAntonio,Texas=>STATE * Ecuador=>COUNTRY * SanAntonio=>CITY
ID_722123975711723525,"Cristiano, please help for #Ecuador @Cristiano #LORD bless you dude",Ecuador=>COUNTRY
ID_722050613933117440,RT @ReachOutWW: The impact of yesterdays magnitude 7.8 earthquake that destroyed buildings in Ecuador has become even more,Ecuador=>COUNTRY
ID_721861773687681024,"@MartinGarrix last night our country, Ecuador, was surprised by an earthquake, please help us spreading the voice so we get some help ὤFἿB἞A἞8",Ecuador=>COUNTRY
ID_722152891897798658,RT @dcavillatwit: Help Ecuador Earthquake Survivors ! via @samaritanspurse,Ecuador=>COUNTRY
ID_721722738868645889,"Magnitude-7.8 Earthquake Strikes Coast Of Ecuador, Killing At Least 233",Ecuador=>COUNTRY
ID_721817561218723841,RT @ShakingEarth: Massive and deadly #earthquake #Ecuador ) UPDATE -  - Death toll now at 238,Ecuador=>COUNTRY
ID_721907084258906112,"RT @cnni: A 7.8-magnitude quake has killed at least 41 in #Ecuador, authorities say.",Ecuador=>COUNTRY
ID_721921827107262465,Earthquake in Ecuador: A rescue operation is underway in Ecuador after the South American nation was hit by it,Ecuador=>COUNTRY * Ecuador=>COUNTRY * South American=>CONTINENT
ID_722055215562756096,"RT @BreakingNews: Ecuador earthquake death toll has risen to 350, countrys security minister confirms - AP",Ecuador=>COUNTRY
ID_722142251539759105,Photos from Ecuador show massive earthquakes devastation: Rescuers and aid from all over the world are flood,Ecuador=>COUNTRY
ID_721944320081793024,RT @SavetheChildren: We are responding to the needs of children and families affected by #earthquake in #Ecuador #EcuadorEarthquake,Ecuador=>COUNTRY
ID_721744080653279233,"Ecuador earthquake: Death toll jumps to 233; more than 1,500 wounded",Ecuador=>COUNTRY
ID_721730850203631621,Death toll after earthquake in Ecuador rises to at least 233. Some cities are reportedly destroyed.,Ecuador=>COUNTRY
ID_721741274886201345,The @CeibaFoundation is collecting donations for #EcuadorEarthquake emergency supplies -,
ID_721914448244535298,RT @RepdelCacao: the latest from @nytimes on #EcuadorEarthquake  if you want to donate go to,
