tweet_id,text,location_mentions
ID_1001138377717157888,"WATCH: 1 missing after flash #FLOODING devastates Ellicott City, Maryland  #GPWX",Ellicott City=>CITY * Maryland=>STATE
ID_1002565671476170753,Firefighters rescue cow that got stuck in a swimming pool in Maryland.  #NBCCT,Maryland=>STATE
ID_1002142648390574080,FLASH FLOODS: A flash food watch goes into effects for parts of Maryland at 2:00 p.m. Thursday and continues throughout Thursday night. Rain is in the forecast throughout the weekend.,Maryland=>STATE
ID_1001359049089265664,"Maryland county grapples with devastation left behind by flash flood One man remained missing after flash flooding tore down historic Main Street in Ellicott City, Maryland.",Maryland=>STATE * Ellicott City=>CITY * Maryland=>STATE
ID_1001439980995178496,"RT @AMHQ: Were surveying the flooding damage in Ellicott, Maryland LIVE all morning:",Ellicott=>CITY * Maryland=>STATE
ID_1001152643497119744,RT @juicelessdre: 2 floods = an infrastructure problem,
ID_1001927509431156736,Family mourns death of Guardsman trying to rescue flood victim  He Died as The Hero He Was Trying to Save a Woman in The Floods.,
ID_1001520819900698624,Heard they found the body of missing National Guard member Eddison Hermond. The 39-year old tried protecting others at a restaurant by holding doors closed during flash flooding in Ellicott City Maryland. Swept away trying to find a woman’s cat.,Ellicott City=>CITY * Maryland=>STATE
ID_1001207264093593601,A state of emergency is in effect in a historic Maryland city after powerful flash flooding devastated its downtown. The water neared the second floor of buildings and swept away cars,Maryland=>STATE
ID_1001498263432949760,Fears for National Guardsman swept away in Maryland flash floods  via @MailOnline,Maryland=>STATE
ID_1001629715055235073,Violent flood in Maryland city leaves one missing,Maryland=>CITY
ID_1001158582619000833,"National Guardsman missing after flash flooding devastates Ellicott City, Maryland: ‘I’m hopeful that he’ll be OK’",Ellicott City=>CITY * Maryland=>STATE
ID_1002571756400410624,"Drone video shows devastation in wake of flash floods that hit Ellicott City, Maryland after the neighborhood saw 8.4 inches of rain in just a few hours earlier this week.",Ellicott City=>CITY * Maryland=>STATE
ID_1001386813251051520,TODAY clean up continues in Maryland after the devastating floods.. while the search continues for a missing man. We’re tracking the latest on @WMTWTV,Maryland=>STATE
ID_1003650170054115330,Maryland state flag and flag of Howard County at half staff until the burial of National Guard Sgt. Eddison Hermond who was swept away by the Ellicott City floods while trying to help a pet store owner. @WTOP #ECStrong #ECFlood,Maryland=>STATE * Howard County=>COUNTY * Ellicott City=>CITY
ID_1002511281511776256,A moo-ving rescue: Cow pulled from Maryland swimming pool - WTOP,Maryland=>STATE
ID_1003665523773788160,"Flooding causes major damage to a Maryland bridge. @HellgrenWJZ is live with the latest, next at 12pm on WJZ.",Maryland=>STATE
ID_1001455975113650176,Maryland National Guardsman Swept Away in Flood During Attempted Rescue: Sgt. Eddison Hermond,Maryland=>STATE
ID_1001639826351943680,"BREAKING UPDATE: A man is now reported missing from the floods in Ellicott City, Maryland. Eddison Hermand was swept away yesterday at around 4:20 p.m. when rescuing others.",Ellicott City=>CITY * Maryland=>STATE
ID_1001540081734246400,#UPDATE: National Guardsmans body found days after he was swept away during flash flood rescue in Maryland,Maryland=>STATE
ID_1004057889705680896,"Thanks to our friends & partners, we were able to help @GodsPitCrew purchase a new semi-truck! This will make it even easier to provide much-needed relief & supplies following disasters. Currently, they are on site in Maryland helping the community & those impacted by flooding!",Maryland=>STATE
ID_1001930543091601408,"An Exeter man was among those who had to be rescued from severe flooding in Ellicott City, Maryland:  #exeternh #flooding #EllicottCity #EllicottCityFlood",Ellicott City=>CITY * Maryland=>STATE
ID_1001427955741089792,Tuesday May 29 - Morning Update: A National Guard member helping a woman during the Maryland floods has gone missing; The UK government is set to change the law after menstruating women were left to bleed in police custody Via @BuzzFeedNews @elamin88,Maryland=>STATE * UK=>COUNTRY
ID_1001146965948706816,National Guardsman missing after flash flooding devastates historic town  via @instapaper,
ID_1001553270228357120,The body of a 39-year-old veteran was recovered in the Maryland floods. Police said he was last seen early Sunday evening trying to help a woman who had escaped through a window with her cat while seething brown waters surged through the downtown.,Maryland=>STATE
ID_1001580385896026112,"The body of a National Guardsman who was swept away during massive flooding in Ellicott City, Maryland has been discovered authorities said Tuesday.",Ellicott City=>CITY * Maryland=>STATE
ID_1002198972709011456,"Whats going on? Maryland weather: More flooding risks through Saturday, with rain in forecast and ground already saturated - Baltimore Sun (blog)  Get found ->",Maryland=>STATE * Baltimore=>CITY
ID_1001189128661295104,"At least one person is missing following Sundays devastating flooding in Ellicott City, Maryland:",Ellicott City=>CITY * Maryland=>STATE
ID_1001512894117400577,"The @usairforce veteran was last seen trying to help a woman and her cat behind a restaurant during the flooding of the county seat of Howard County, #Maryland.",Howard County=>COUNTY * Maryland=>STATE
ID_1001499273719148544,Flash flooding leaves trail of damage in Maryland town - BBC News US. This. Is. #climatechange. Get it? @CorpCommAZ @tomforese @BobStump @WSJ @nytimes @NARUC @Edison_Electric @TwitterAPI @CHonorableEsq @CLaFleurFERC @WorkatFERC @FERCRPowelson @FERCAttack,Maryland=>STATE
ID_1001136950345109510,State of emergency declared for Maryland flooding:  via @YouTube,Maryland=>STATE
ID_1001138374923579393,"Catastrophic Flooding Slams Ellicott City, Maryland; Water Rescues Reported - The Weather Channel  via @GoogleNews",Ellicott City=>CITY * Maryland=>STATE
ID_1001188720496672768,"Authorities were searching for a 39-year-old man reported missing after a flash flood raged through historic Ellicott City, Maryland, Sunday evening, severely damaging storefronts and building and sending residents and tourists scrambling for higher ground",Ellicott City=>CITY * Maryland=>STATE
ID_1001445113523068928,Hope for a #Hero ὠ7 in #EllicottCity #Flood #Donate #Volunteer  Your #CentralMaryland #RealEstate Connection #mmmarylandhomes,EllicottCity=>CITY
ID_1001956900769075201,"Flags flew at half staff today in Maryland, in memory of Sgt Eddison Hermond, killed in #EllicottCityMD flooding earlier this week. #WJZ",Maryland=>STATE
ID_1001358046231257088,Man missing after Maryland flash flood was helping woman rescue her cat  #AGENDA21 #SUSTAINABILITY,Maryland=>STATE
ID_1001338166362554368,"Newsweek Man Remains Missing as Ellicott City, Maryland, Begins Cleaning Up After Flood The Weather Channel For the second time in two years, Ellicott City, Maryland, dealt with extreme flooding Sunday after a half-foot of rain fell in two hours.",Ellicott City=>CITY * Maryland=>STATE * Ellicott City=>CITY * Maryland=>STATE
ID_1001203964648607747,Post Edited: Flash flooding in historic Maryland town leaves one person missing,Maryland=>STATE
ID_1001165258843664385,"RT @TIME: Hopeful that he will be OK.” Search underway for man missing in Ellicott City, Maryland flash flood",Ellicott City=>CITY * Maryland=>STATE
ID_1001552253990391808,Real heroes abound. We lose a man like this and have to keep Trump. Life is so unfair. A National Guard Member Died While Trying To Help Rescue Someone During The Maryland Flash Floods  via @talalnansari,Maryland=>STATE
ID_1001718532458057728,Terrible damage--by the roaring river--caused to swell by 8 inches of rain in 2 hours--BBC News - Maryland flooding: Water rages through Ellicott City streets,Maryland=>STATE * Ellicott City=>CITY
ID_1001189452927160320,New video by CBS News: Wedding party evacuated in Maryland flooding,Maryland=>STATE
ID_1003483382930477056,"Emma, the badly injured dog rescued by @LastChanceResQ in Southern Maryland, looks ready for work in her orange vest! She has decided Im made of treats and so follows me around, giving an occasional bark to remind me shes there - AND WAITING.",Maryland=>STATE
ID_1001523660509806593,"All of #Maryland is under a state of emergency, says Gov. Larry Hogan, after catastrophic flooding in #EllicottCity and #Baltimore. Read more about this 1000 year flood >>",Maryland=>STATE * EllicottCity=>CITY * Baltimore=>CITY
ID_1001185594410582016,"Ellicott City, Maryland flooding: Dangerous flood #waters hit city still recovering from 2016 flood: CBS News  #ecology",Ellicott City=>CITY * Maryland=>STATE
ID_1002630093775269888,"UNITED HELP,INCORPORATED McPeeks Helping Hands And Terri Jean McPeek Merrills Pet Rescue 9000 Briarcroft Lane Apt 124 Laurel, Maryland 20708-1363 301-490-3333 United Help, Incorporated, is a 501(c)(3) Tax Status Youth",Maryland=>STATE
ID_1001208625895899137,"#UPDATE on @ABC7: A man in his 40s is missing from Ellicott City, Maryland, where this water was raging down Main Street. Video Courtesy: Baltimore Sun. #flooding #MarylandFlooding",Ellicott City=>CITY * Maryland=>STATE * Baltimore=>CITY
ID_1001435373476700160,Man still missing after Maryland flash flood. Two floods in two years in Ellicott City have residents wondering whether to rebuild.  #flooding #Maryland,Maryland=>STATE * Ellicott City=>CITY * Maryland=>STATE
ID_1001161182366126081,"During the devastating Maryland flash floods, witnesses said Eddison Alexander was swept away while helping a woman cross the waters in Ellicott City",Maryland=>STATE * Ellicott City=>CITY
ID_1001431515123912705,"Search Underway for Missing National Guardsman After 1,000-Year Flash Flood Tears Through Ellicott City, Maryland -  by RO Water Filter",Ellicott City=>CITY * Maryland=>STATE
ID_1001189263373979649,"Two cars lodged against a building because of the recent flooding in Ellicott City, Maryland.",Ellicott City=>CITY * Maryland=>STATE
ID_1001264739765415936,Ocean Sciences Article of the Day - Man missing after Maryland flash flood was helping woman rescue her cat (The Guardian),Maryland=>STATE
ID_1001200767427072000,"Here is a live look of the damage that was caused by the flooding in Ellicott City, Maryland. Live video courtesy of Fox 5 DC.",Ellicott City=>CITY * Maryland=>STATE
ID_1002457897626791936,RT @XNSNews: Marylands Ellicott City inundated by flash floods; crews conduct water rescues  #FoxNews,Marylands=>STATE * Ellicott City=>CITY
ID_1001410837075111937,I liked a @YouTube video  Roads submerged as severe flash flooding hits Maryland,Maryland=>STATE
ID_1001155359002607616,": Missing #NationalGuardsman, #EddisonHermond, swept away in #EllicottCity, #Maryland #floods while saving others: #MemorialDay: .@RevJJackson @SantitaJ: SUN: 8-10aE/866.594.HOPE/#iHeartRadio: @PatriotAM1150/#FacebookLive",EllicottCity=>CITY * Maryland=>STATE
ID_1001393979089457152,"Next at 5:30AM, incredible images from Maryland after historic flooding. Hundreds evacuated. #ABC11",Maryland=>STATE
ID_1004036060542889990,".@Gr8rCatonsville is raising money for businesses (and soon, residents!) who have been hurt by the flooding.",
ID_1003712918947590150,Ocean City missing persons search takes to water: officials  via @MyDelmarvaNow,Ocean City=>CITY
ID_1001531650109558786,"#BREAKING: Two days after devastating flash floods in Ellicott City, Maryland, searchers have found the body of a man in the Patapsco River.",Ellicott City=>CITY * Maryland=>STATE * Patapsco River=>NATURAL POINT-OF-INTEREST
ID_1003588963964088320,"BALTIMORE (WJZ) — Even though the rain stopped, Flood Warnings continue to be in effect for portions of Maryland. The National Weather Service warns many rivers may still be in danger of overflowing. The Flood Warning in west  via",BALTIMORE=>CITY * Maryland=>STATE
ID_1001556580607946752,RT @ArmyTimes: Body found of Maryland National Guardsman who disappeared amid destructive flash flooding  .,Maryland=>STATE
ID_1001526514696032258,RT @AP: BREAKING: Authorities say crews looking for a man missing in Maryland flash flooding have found the body of an adult male.,Maryland=>STATE
ID_1001278542347415556,"Authorities in Maryland say a 39-year-old man is missing after heavy flooding inundated the streets of Ellicott City, the town that had only recently recovered from flooding in 2016",Maryland=>STATE * Ellicott City=>CITY
ID_1001641574391009281,"RIP and thank you for all of service. Police have found the body of Eddison Hermond, who braved devastating flash floods in Ellicot City, Maryland to help save a neighbor.",Ellicot City=>CITY * Maryland=>STATE
ID_1001519892468772864,"@OfficialTAZ Sadly, its now confirmed that one man has died. A Maryland National Guard soldier died trying to rescue someone in that flood.",Maryland=>STATE
ID_1001633663421992960,INSIDE THE DEADLY DISASTER: The body of a missing National Guardsman was recovered today as residents and work crews sift through debris left behind when a flash flood slammed into a historic Maryland town. @EvaPilgrim​ is in Ellicott City.,Maryland=>STATE * Ellicott City=>CITY
ID_1001146215441068035,"Howard County Executive Allan Kittleman said Monday morning that his priorities are finding the missing man and assessing the condition of buildings that house shops, restaurants and families.",Howard=>COUNTY
ID_1001467861745917952,"COMING UP: @CBSThisMorning reports from Maryland with damage from flash flooding and along the Gulf Coast, where people are evacuating ahead of the first named storm of the season.",Maryland=>STATE
ID_1001526842233253889,"The Latest: Police say a body found in the Patapsco River has been identified as 39-year-old Eddison Hermond, the sole person reported missing following the torrential rains that prompted destructive flash flooding in a historic Maryland town.",Patapsco River=>NATURAL POINT-OF-INTEREST * Maryland=>STATE
ID_1002322285192245248,@KevinRothWx Flash floods in Maryland Ellicott City destroyed again People have to be on roads to get to gm Me thinks ppd,Maryland=>STATE * Ellicott City=>CITY
ID_1002942245430013954,"RT @JimHyland73: My niece-in-law Emily Boa is missing. Please share, and call 1-800-THELOST if you have any information.",
ID_1001169406649659394,@missingpeople @MissingKids #MemorialDay ἟A἟8Ὢ8ATTENTIONὪ8἟A἟8 MISSING HERO IN FLOOD WATERS in Maryland!,Maryland=>STATE
ID_1001667250267590656,We must never forget this soldier who heroically gave his life while attempting to save lives in the Ellicott City flash flooding. RIP #hero #Maryland #FlashFlood #NationalGuard,Ellicott City=>CITY * Maryland=>STATE
ID_1001420066141999104,Missing guardsman from Maryland swept away in Flood Waters while attempting to help people. We are all praying for his safe return,Maryland=>STATE
ID_1003347134031257600,FLOODING: #MontgomeryCounty #Maryland I-495 at Route 29 end of the ramp merge lane to 495 flooded causing vehicles to swerve out onto 495 Without merging,MontgomeryCounty=>COUNTY * Maryland=>STATE * I-495 at Route 29=>ROAD
ID_1001630164424376320,"Huge thanks to @turntospartan for their donation towards our Kibble Connection program. Nearly two tons of pet food were donated to help @mealsonwheelsmd clients. But not only did they donate food, they also helped the Maryland SPCA rescue two 4-week-old kittens! #MDSPCA",Maryland=>STATE
ID_1001431419518779392,"As Climate Change increases, we will be seeing more and more extreme weather events; flash flooding in areas not normally seen, etc. Do not ignore warnings!",
ID_1001800651268087808,RT @TearsaSmith: Hero. Died trying to save a woman and her cat during flash flooding.,
ID_1004033164086562816,"@GodsPitCrew, who we partnered with heavily after Hurricane Harvey, is on site in Maryland to provide much-needed relief and supplies! Continue to pray for the communities impacted by this recent flooding. #HandOfHope #GiveHope #ShareChristLovePeople",Maryland=>STATE
ID_1004602280849625089,"Maryland floods: The city where roads turned to rivers -  - The waters have receded after flash flooding in Maryland, revealing the trail of damage left behind.",Maryland=>STATE * Maryland=>STATE
ID_1001195058392109056,"BREAKING: Maryland governor declares state of emergency in response to heavy rain, severe flooding in Ellicott City and areas across the state - ABC",Maryland=>STATE * Ellicott City=>CITY
ID_1001484056637394946,Guardsman reported missing in raging flood waters that washed out parts of Maryland:,Maryland=>STATE
ID_1001165784016674817,"Its even worse: Ellicott City, Maryland, recovering from 2016 flood, hammered again  #flooding 25- to 30-ft-wide hole N of Main Street, ground and road buckled. utilities off, water ran thru bldgs, Patapsco River up 17.8 ft in 2 hrs, Sunday, record level",Ellicott City=>CITY * Maryland=>STATE * Patapsco River=>NATURAL POINT-OF-INTEREST
ID_1001150946028666881,"Army National Guardsman missing after massive flooding hits Ellicott City, Maryland. Thoughts and prayers with Eddison Alexander Hermond and his family. I sure hope they find him alive and well.",Ellicott City=>CITY * Maryland=>STATE
ID_1001155973187162112,"Maryland Hit By Catastrophic Flash Flooding, Second Time in Two Years  via @YouTube",Maryland=>STATE
ID_1001144314897018880,"One man is still missing after flash flooding tore down historic Main Street in Ellicott City, Maryland over the weekend",Ellicott City=>CITY * Maryland=>STATE
ID_1002895177751511041,"Must-watch videos of the week: A man scales an apartment building in hopes of rescuing a child, floods send cars floating down Maryland streets, and a young boys question makes the White House press chief emotional. These are the videos you dont want",Maryland=>STATE
ID_1001585879230672896,Body of Man Found After Maryland Flash Flooding,Maryland=>STATE
ID_1001296492546658305,"RT @disasteraware: #FLOOD New Alert: Flooding - Maryland, United States, Severity: WARNING",Maryland=>STATE * United States=>COUNTRY
ID_1001438641800056832,WATCH: Massive Flooding in Maryland. Joining Many Other Recent Natural Phenomena - @IsraelVideos,Maryland=>STATE
ID_1003442050652626945,"Route 50 remains closed for high water in Cheverly, Maryland. A rescue team was on its way to help a person stuck in a car in the westbound lanes.",Cheverly=>CITY * Maryland=>STATE
ID_1001197466123980800,"Army National Guardsman missing after flash flooding strikes Ellicott City, Maryland for second time in two years --",Ellicott City=>CITY * Maryland=>STATE
ID_1001616612343107585,swept away while trying to rescue people during violent floods in Marylands Ellicott City  #TheResistance #Resistance #resist #altGov #AltFam #WeAreAltGov #FBR Angels bless his spirit. Possum Forest is very sad right now.,Marylands=>STATE * Ellicott City=>CITY
ID_1001466003451244545,One man missing after devastating flash floods in Maryland - : NBC 10 Philadelphia One man missing after devastating flash floods in Maryland  The missing man - 39-year-old Eddison Hermond - was last seen,Maryland=>STATE * Philadelphia=>CITY * Maryland=>STATE
ID_1002754167172227072,Light to sometimes moderate rain finally moving into the Beltway areas and downtown DC between now and midnight. Heaviest storms are in northern Maryland moving into Pennsylvania.,Maryland=>STATE * Pennsylvania=>STATE
ID_1001246972412596224,Catastrophic flash floods hit outside Baltimore; crews conduct water rescues  #Maryland #News #Twitter #WorthyNews,Baltimore=>CITY * Maryland=>STATE
ID_1002453898047705088,A moo-ving rescue: #Cow pulled   #LifeStyle #LivingNews #LocalNews #MarylandNews #News #PressReleases,
ID_1001137334056833024,"Other parts of Maryland also saw significant damage from Sundays storms including this Baltimore city neighborhood, #Dundalk and #Catonsville. Rain totals spanned from 1 to 10 inches across Maryland:  #ECFlood",Maryland=>STATE * Baltimore=>CITY * Maryland=>STATE
ID_1001323269918679040,RT @HomefrontHugs: #MissingAirman #Maryland #USAF #NationalGuard #MemorialDay help RT and find him please!  http,Maryland=>STATE
ID_1001172851687378945,News conference in #EllicottCity Maryland as public officials give an update on the flash floods and search and rescue efforts both last night and today,Maryland=>STATE
ID_1001253451257516032,DML TV: Aerial footage shows damage after flooding rips through Maryland city  via @realDennisLynch,Maryland=>STATE
ID_1001774767018598401,"DEVELOPING: Flash flooding, water rescues reported in Maryland as heavy rain soaks much of the state.  Video shows water rushing down Main Street in Ellicott City, just outside Baltimore. Its the same street devastated by flash flooding in July 2016.",Maryland=>STATE * Ellicott City=>CITY * Baltimore=>CITY
ID_1001269753045028864,"#Flashflood tears out street poles on #EllicottCity street A flash flood devastated the main street in Ellicott City, #Maryland, just two years after another devastating flooding event hit the Baltimore suburb.",EllicottCity=>CITY * Ellicott City=>CITY * Maryland=>STATE * Baltimore=>CITY
ID_1001251792884191232,Man missing in Maryland flood was helping woman rescue cat  :Auto pickup by wikyou,Maryland=>STATE
ID_1001258698772221952,I couldnt watch the whole video. HeartὉ4Breaking. Officials said National Guard -Eddison Hermond- was holding a door to a restaurant closed until he and others left to assist a woman whose cat had gone missing. Witnesses said they saw Hermond go under water ὢ2ὢDὢ2 PrayersὤFἿB,
ID_1001437660806860800,"For the second time in two years, flash floods rip through Ellicott City, Maryland",Ellicott City=>CITY * Maryland=>STATE
ID_1001329975256141824,"Watch Cars swept away as flash floods rage through Ellicott City, Maryland on YouTube -",Ellicott City=>CITY * Maryland=>STATE
ID_1002957737024729088,Maryland weather: Flash flooding risks forecast again Saturday and into Sunday -  #eWeatherNews #LatestComments,Maryland=>STATE
ID_1001179661823508480,"WATCH: Officials give updates on Maryland flooding, say they have conducted around 300 rescues and are still trying to locate one missing man swept up in the floodwaters",Maryland=>STATE
ID_1001297667685847040,"One person is reported missing following a massive storm that brought flash flooding to Ellicott City, Maryland, a Howard County official says",Ellicott=>CITY * Maryland=>STATE * Howard=>COUNTY
ID_1002332657576022018,"Flash floods ripped through Ellicott City, Maryland, on Sunday, toppling buildings and upending cars, as the nearby Patapsco River swelled to a record-breaking level. The devastation comes barely two years after the last flood that ravaged the city.",Ellicott City=>CITY * Maryland=>STATE * Patapsco River=>NATURAL POINT-OF-INTEREST
ID_1001538479212367872,"#Maryland as you are clearing debris and cleaning up after flooding be sure to make #safety your first priority, some very good tips can be found below #DAFN #elderly #seniors #disabled #recovery",Maryland=>STATE
ID_1001270650462449665,"Rescue workers are searching for a National Guardsman who went missing after flash floods swept through Ellicott City, Maryland, on Sunday.",Ellicott City=>CITY * Maryland=>STATE
ID_1001191374161629185,"RT @InsideEdition: Army National Guardsman, Eddison Hermond, is missing amid the Maryland floods.",Maryland=>STATE
ID_1001534571366711296,JUST IN: Body found of National Guard member who disappeared amid Maryland flooding,Maryland=>STATE
ID_1001171790465589256,RT @WOODTV: #UPDATE: Man missing in Maryland floods identified as 39-year-old Air Force veteran and Army National Guardsman.,Maryland=>STATE
ID_1001178636697956352,Man missing after Maryland city hit by true flash flood,Maryland=>STATE
ID_1001896052562198528,While trying to rescue a cat. #Hero,
ID_1001522378017595392,RT @JaimeMarieBerg: UPDATE: Body identified as missing veteran who was swept away in flash flooding in Maryland. #9news,Maryland=>STATE
ID_1001504200545599489,"Video: Aftermath of Sundays devastating flash flooding in Ellicott City, Maryland. One National Guardsman is missing as a result of the flooding.",Ellicott City=>CITY * Maryland=>STATE
ID_1001150622379503616,Historic Maryland city is ravaged by flood waters again. Search is underway for missing man.,Maryland=>STATE
ID_1003497317062696961,"ELLICOTT CITY, Md. (WJZ)– Last Sunday, heavy down pours caused major flooding in both Howard and Baltimore Counties. Main Street in Ellicott City was slammed by the deluge that led to the death of a Maryland National  via",Baltimore=>CITY * Ellicott City=>CITY * Maryland=>STATE
ID_1004322240589193217,"UNITED HELP, INCORPORATED McPeeks Helping Hands And Terri McPeeks Pet Rescue United Help, Incorporated, Is a Maryland Domestic 501(c)(3) Tax Status Youth Guidance Program Designed to Curb Drug Addiction and",Maryland=>STATE
ID_1001245096690450438,"Good News: Most Beautiful Place, HdG Shines Blue, Duckling Rescue",
ID_1001478314303852545,"All of these major disaster are happening because that Nibiru system is near and it has a strong thresh hold on planet Earth. ⚡️ Heavy rain and flash flooding devastate Ellicott City, Maryland”",Ellicott City=>CITY * Maryland=>STATE
ID_1001233971315953665,"National Guardsman missing after flash flooding devastates Ellicott City, Maryland. @David_Kerley reports.",Ellicott City=>CITY * Maryland=>STATE
ID_1001188095637803008,"Man missing after 1,000-year flood ravages Ellicott City for 2nd time in two years  via @CBSNews WE ARE HERE. PLEASE DONT MAKE ANY SUDDEN MOVES REPENT AND PAY ZAKAAT! PENNANCE! OR. BE. DESTROYED. ὒ5ὣ1ὒ5",Ellicott City=>CITY
ID_1001154242273533953,I liked a @YouTube video  CRAZY MARYLAND FLOODING - Flash flood smashes into Ellicott City Maryland,MARYLAND=>STATE * Ellicott City=>CITY * Maryland=>STATE
ID_1004392129391747073,The aR team has been in touch with the ground team in Ellicot City(and surrounding area) who has experienced extensive flooding. We are ACTivating a team. Stay tuned for reACTion news and how you can help! You got this Maryland! ὊA,Ellicot=>CITY * Maryland=>STATE
ID_1001530871520874499,A National Guard Member Died While Trying To Help Rescue Someone During The Maryland Flash Floods,Maryland=>STATE
ID_1001801001421156352,"Flags lowered to half-staff for Sgt. Eddison Hermond in Maryland and Howard County. Sgt. Hermond, of the Maryland National Guard, died during rescue effort in Ellicott City flood.",Maryland=>STATE * Howard County=>COUNTY * Maryland=>STATE * Ellicott City=>CITY
ID_1004488597528023041,Important piece on the recent flooding of historic Ellicott City by Nicholas Redding at Preservation Maryland. There are also links to flood recovery resources and the flood recovery fund if youd like to donate.,Ellicott City=>CITY * Maryland=>STATE
ID_1001218367443828744,"Fort Lauderdale News Search Reviews (Flash Floods Rip Through Ellicott City, Maryland) Fort Lauderdale News -",Fort Lauderdale=>CITY * Ellicott City=>CITY * Maryland=>STATE * Fort Lauderdale=>CITY
ID_1001530613692817408,"RT @AP: BREAKING: Police say body found in Patapsco River is Eddison Hermond, who was reported missing in Maryland flash floods.",Patapsco River=>NATURAL POINT-OF-INTEREST * Maryland=>STATE
ID_1001778806699552769,"#EllicottCityFlood happened once again, killing one brave man and decimating businesses. @chrissyteigen please share to spread awareness for the community destroyed by a flash flood this past weekend. Supplies like gloves and trash bags would go a long way! #ECStrong #PleaseShare",
ID_1001230402286161921,Edison Hermond National Guard missing in Maryland food Let us pray..,Maryland=>STATE
ID_1003584734797148161,"FLOOD WARNING: Even though the rain stopped, Flood Warnings continue to be in effect for portions of Maryland.",Maryland=>STATE
ID_1003366984682233858,"Omg no more The National Weather Service warned of potential flooding throughout central Maryland on Sunday, including in Howard County, where heavy rain caused a devastating flood in Old Ellicott City last weekend.",Maryland=>STATE * Howard County=>COUNTY * Ellicott City=>CITY
ID_1001141769155891201,"Watch Live: Aerials of damage after historic flash flooding in Ellicott City, Maryland.",Ellicott City=>CITY * Maryland=>STATE
ID_1001359542880538624,#919Blog ὊC ABC11 What we know about Maryland National Guardsman missing after Ellicott City flood ” #RaleighNC #DurhamNC #RDU #Triangle #NC .,Maryland=>STATE * Ellicott=>CITY
ID_1001432691470929920,Search Underway for Missing Veteran Swept Away After Trying to Rescue Cat During Historic Maryland Flooding  #EllicottCityFlood,Maryland=>STATE
ID_1001636519621287937,"RIP Eddison Alexander Hermond, 39, who went missing during the Ellicott City flood, was found by searchers today in the Patapsco River, just across the Baltimore County line #ECFlood",Ellicott City=>CITY * Baltimore County=>COUNTY
ID_1002572184051703809,"@FoxNews Hey how about focusing on the 1,500 missing immigrant children who were taken away from their parents, or the over 5,000 deaths in Puerto Rico because of this administration, or the Flash Flood in Elliot City Maryland.",Puerto Rico=>ISLAND * Maryland=>STATE
ID_1001205736268058630,Guardsman Hero Who Tried to Save Cat Feared Swept Away in Maryland’s Floods  via @TheDailyBeast,Maryland=>STATE
