tweet_id,plain_text,xml_text
ID_783801657884835842,RT @PTouchton2036: Purchase your own limited edition Haiti Hurricane Relief shirts @BonfireFunds  #HurricaneMatthew,RT @PTouchton2036: Purchase your own limited edition <COUNTRY>Haiti</COUNTRY> Hurricane Relief shirts @BonfireFunds  #HurricaneMatthew
ID_783806919198650368,"RT @Gayhooters: News Report: Hurricane Matthew kills hundreds in Haiti Former Hurricane Ray Lewis: Damn, hope he gotta buddy to do the tim","RT @Gayhooters: News Report: Hurricane Matthew kills hundreds in <COUNTRY>Haiti</COUNTRY> Former Hurricane Ray Lewis: Damn, hope he gotta buddy to do the tim"
ID_783680744841318400,RT @bbb2day: Your #BBB shares tip to avoid Haiti hurricane relief donation scams:,RT @bbb2day: Your #BBB shares tip to avoid <COUNTRY>Haiti</COUNTRY> hurricane relief donation scams:
ID_783825289759559681,RT @onlythisaddress: Dame Marie destroyed by hurricane  #MatthewHaiti #HurricaneMatthew #Haiti,RT @onlythisaddress: <CITY>Dame Marie</CITY> destroyed by hurricane  #MatthewHaiti #HurricaneMatthew #<COUNTRY>Haiti</COUNTRY>
ID_783869439338950656,Hurricane Matthew: Photos of the Destruction in Haiti: Conditions were grim in the Immaculate Conception Hosp,Hurricane Matthew: Photos of the Destruction in <COUNTRY>Haiti</COUNTRY>: Conditions were grim in the Immaculate Conception Hosp
ID_783410587766231040,Can you believe tge clinton foundation has tge nerve to ask for donations again for Haiti due to Hurricane Matthew?? @realDonaldTrump,Can you believe tge clinton foundation has tge nerve to ask for donations again for <COUNTRY>Haiti</COUNTRY> due to Hurricane Matthew?? @realDonaldTrump
ID_783544697809764353,Just pray how about we donate to help heres a link,Just pray how about we donate to help heres a link
ID_783398337324081153,Civil protection spokesman says emergency meeting underway to restore access to southern Haiti after Bridge,Civil protection spokesman says emergency meeting underway to restore access to southern <COUNTRY>Haiti</COUNTRY> after Bridge
ID_783613368808706048,RT @B911Weather: Flooding in Haiti as Hurricane Matthew swamps the country - foundationmariehaiti/Instagram,RT @B911Weather: Flooding in <COUNTRY>Haiti</COUNTRY> as Hurricane Matthew swamps the country - foundationmariehaiti/Instagram
ID_783522486650597376,IMPORTANT! The office of Youth For Human Rights in Haiti called for donations to help the victims of Hurricane,IMPORTANT! The office of Youth For Human Rights in <COUNTRY>Haiti</COUNTRY> called for donations to help the victims of Hurricane
ID_784698797251321856,Hurricane Matthew kills almost 900 in Haiti before striking U.S -,Hurricane Matthew kills almost 900 in <COUNTRY>Haiti</COUNTRY> before striking U.S -
ID_784697354997858305,RT @TheTruth24US: US military mobilizes to help Haiti after devastating hurricane #TODAY,RT @TheTruth24US: <COUNTRY>US</COUNTRY> military mobilizes to help <COUNTRY>Haiti</COUNTRY> after devastating hurricane #TODAY
ID_783434729072762881,Hillary Will Have Blood On Her Hands In Haiti As Monster Hurricane Kills,Hillary Will Have Blood On Her Hands In <COUNTRY>Haiti</COUNTRY> As Monster Hurricane Kills
ID_783901519938588672,"Hurricane Matthew Kills 1 in Haiti; Fishermen Took Risks to Feed Their Families, Official Says","Hurricane Matthew Kills 1 in <COUNTRY>Haiti</COUNTRY>; Fishermen Took Risks to Feed Their Families, Official Says"
ID_784689762032508928,Hurricane Matthew Barrels Up The East Coast After Ravaging Haiti: Nearly 900 people killed and tens of thousa,Hurricane Matthew Barrels Up The East Coast After Ravaging <COUNTRY>Haiti</COUNTRY>: Nearly 900 people killed and tens of thousa
ID_783428369668976641,#BreakingNews Hurricane Matthew: 4 dead in DR: Haiti braced for a brutal beating early Tuesday as Hurri  #News,#BreakingNews Hurricane Matthew: 4 dead in DR: <COUNTRY>Haiti</COUNTRY> braced for a brutal beating early Tuesday as Hurri  #News
ID_784696602283872256,RT @baluchx: Haiti was hit was a deadly hurricane and hundreds are dead. Thousands suffering. Please help and donate!,RT @baluchx: <ISLAND>Haiti</ISLAND> was hit was a deadly hurricane and hundreds are dead. Thousands suffering. Please help and donate!
ID_783686565859950592,Death toll from Hurricane Matthew hits 11 as storm batters Haiti,Death toll from Hurricane Matthew hits 11 as storm batters <COUNTRY>Haiti</COUNTRY>
ID_783626121535455232,BBC News - Hurricane Matthew: Thousands displaced in Haiti  ὡEὡEὡE  Those poor people,BBC News - Hurricane Matthew: Thousands displaced in <COUNTRY>Haiti</COUNTRY>  ὡEὡEὡE  Those poor people
ID_784696153275240448,"RT @mowords: Hurricane Matthew killed 840 people in Haiti, 0 in the US. Guess what the media focussed on.","RT @mowords: Hurricane Matthew killed 840 people in <COUNTRY>Haiti</COUNTRY>, 0 in the <COUNTRY>US</COUNTRY>. Guess what the media focussed on."
ID_783386539829047296,@ClintonFdn @HillaryClinton guess all their deaths will be on you! Good job taking their relief funds & benefitting,@ClintonFdn @HillaryClinton guess all their deaths will be on you! Good job taking their relief funds & benefitting
ID_783398315945627652,RT @SnarkyFieds: This is no joke. Donate if youre able. Thx. XO #HurricaneMatthew #Haiti,RT @SnarkyFieds: This is no joke. Donate if youre able. Thx. XO #HurricaneMatthew #<COUNTRY>Haiti</COUNTRY>
ID_784648969636962304,"Thousands have lost their homes, you can help. Text HELP to 70066 to donate £5 to the #Haiti Hurricane Appeal today. #HurricaneMatthew","Thousands have lost their homes, you can help. Text HELP to 70066 to donate £5 to the #<COUNTRY>Haiti</COUNTRY> Hurricane Appeal today. #HurricaneMatthew"
ID_783856288618864640,"LATEST: Hurricane #Matthew blamed for at least 16 deaths across the Caribbean, including at least 10 in Haiti.","LATEST: Hurricane #Matthew blamed for at least 16 deaths across the Caribbean, including at least 10 in <COUNTRY>Haiti</COUNTRY>."
ID_783853202085187584,My heart is aching for Haiti right now and the damage theyve gotten from the hurricane. Pray for them & count your blessings.,My heart is aching for <COUNTRY>Haiti</COUNTRY> right now and the damage theyve gotten from the hurricane. Pray for them & count your blessings.
ID_783649467484561408,"RT @briannaoconnor8: Emils is on his way to Haiti for hurricane relief, thats my baby right there὆B @emilskaufmanis","RT @briannaoconnor8: Emils is on his way to <COUNTRY>Haiti</COUNTRY> for hurricane relief, thats my baby right there὆B @emilskaufmanis"
ID_783970140320833536,RT @ShelterBox: A @ShelterBox response team is en route to #Haiti to assess what type of aid might be needed after the hurricane tore throu,RT @ShelterBox: A @ShelterBox response team is en route to #<COUNTRY>Haiti</COUNTRY> to assess what type of aid might be needed after the hurricane tore throu
ID_783683568149016582,Hurricane Matthew kills at least 11 in Haiti: Jamaica may have been spared Hurricane Matthew’s wrath but thei,Hurricane Matthew kills at least 11 in <COUNTRY>Haiti</COUNTRY>: <COUNTRY>Jamaica</COUNTRY> may have been spared Hurricane Matthew’s wrath but thei
ID_783468952626364416,Please consider donating to Love A Child in #Haiti - they can use all the help we can give! ὢ2ὤFἿC,Please consider donating to Love A Child in #<COUNTRY>Haiti</COUNTRY> - they can use all the help we can give! ὢ2ὤFἿC
ID_784698388654743552,Please dont donate to @RedCross for hurricane relief for haiti they are incompetent consider donating to these haitian charities directly,Please dont donate to @RedCross for hurricane relief for <COUNTRY>haiti</COUNTRY> they are incompetent consider donating to these haitian charities directly
ID_783972359933988864,Ive just donated to @planuk to help children caught in the #Haiti hurricane aftermath. Will you help them too?,Ive just donated to @planuk to help children caught in the #<COUNTRY>Haiti</COUNTRY> hurricane aftermath. Will you help them too?
ID_783634748405125120,"After being struck by a Category 4 hurricane, the people of Haiti need our help. Learn more and give today. >>","After being struck by a Category 4 hurricane, the people of <COUNTRY>Haiti</COUNTRY> need our help. Learn more and give today. >>"
ID_783986279381868544,#ClodaghsHaitiEmergencyAppeal for Hurricane Matthew Relief in Ile a Vache Haiti with @havenhaiti please share ὤFὉB,#ClodaghsHaitiEmergencyAppeal for Hurricane Matthew Relief in Ile a Vache <COUNTRY>Haiti</COUNTRY> with @havenhaiti please share ὤFὉB
ID_783833111507439616,God’s Promise is crowdrising for Haiti - Hurricane Matthew Emergency Relief Fund:,God’s Promise is crowdrising for <COUNTRY>Haiti</COUNTRY> - Hurricane Matthew Emergency Relief Fund:
ID_783703039320305664,South Carolina coastal residents will be asked to evacuate starting tomorrow #J2150N,<STATE>South Carolina</STATE> coastal residents will be asked to evacuate starting tomorrow #J2150N
ID_783425638245998592,"Aircraft carrier deployed from Norfolk, Va. to aid with Hurricane Matthew relief  #Matthew #HurricaneMatthew #Haiti","Aircraft carrier deployed from <CITY>Norfolk</CITY>, Va. to aid with Hurricane Matthew relief  #Matthew #HurricaneMatthew #<COUNTRY>Haiti</COUNTRY>"
ID_783859385802129408,People who are touch by #hurricane help is on its way #RedCrossReady is working on it #Cuba #Haiti #DominicanRepublic,People who are touch by #hurricane help is on its way #RedCrossReady is working on it #<COUNTRY>Cuba</COUNTRY> #<COUNTRY>Haiti</COUNTRY> #<COUNTRY>DominicanRepublic</COUNTRY>
ID_783403838980186113,Hurricane #Matthew has cut off southern Haiti from the rest of the country after a bridge collapse where damage has been reported the worst,Hurricane #Matthew has cut off southern <COUNTRY>Haiti</COUNTRY> from the rest of the country after a bridge collapse where damage has been reported the worst
ID_783659627166564352,Help us impact those affected by Hurricane Matthew in Haiti. Donate to get more than 1 million meals shipped ASAP.,Help us impact those affected by Hurricane Matthew in <COUNTRY>Haiti</COUNTRY>. Donate to get more than 1 million meals shipped ASAP.
ID_783459438288003072,"RT @laughpraylove3: instead of buying that frappuccino or whataburger meal today, use that $5 to donate to hurricane relief in haiti!!!! ht","RT @laughpraylove3: instead of buying that frappuccino or whataburger meal today, use that $5 to donate to hurricane relief in <COUNTRY>haiti</COUNTRY>!!!! ht"
ID_783827703615094784,"My cousin was just deployed to Haiti to help rebuild and handle the emergency situation after Hurricane Matthew, the situation is pretty bad","My cousin was just deployed to <COUNTRY>Haiti</COUNTRY> to help rebuild and handle the emergency situation after Hurricane Matthew, the situation is pretty bad"
ID_783686200779472896,RT @GrassrootsIntl: Support Haitian-led recovery efforts to #HurricaneMatthew. Donate now:  #Haiti #HaitiMatthew htt,RT @GrassrootsIntl: Support Haitian-led recovery efforts to #HurricaneMatthew. Donate now:  #<COUNTRY>Haiti</COUNTRY> #HaitiMatthew htt
ID_783406224654143488,"The United Methodist Church is at work in Haiti, responding to the damage done by Hurricane Matthew. Visit the","The United Methodist Church is at work in <COUNTRY>Haiti</COUNTRY>, responding to the damage done by Hurricane Matthew. Visit the"
ID_783443733475885056,State of Emergency: S.C. Coast to Be Evacuated; Florida National Guard Activated #HurricaneMatthew #eastcoast,State of Emergency: S.C. Coast to Be Evacuated; <STATE>Florida</STATE> National Guard Activated #HurricaneMatthew #eastcoast
ID_783955748527050752,DTN Thailand: Hurricane Matthew death toll rises to 23 in Haiti: official: PORT-AU-PRINCE - Hurricane Matthew,DTN <COUNTRY>Thailand</COUNTRY>: Hurricane Matthew death toll rises to 23 in <COUNTRY>Haiti</COUNTRY>: official: PORT-AU-PRINCE - Hurricane Matthew
ID_783751803380924416,Hurricane Mathew Relief for Haiti,Hurricane Mathew Relief for <COUNTRY>Haiti</COUNTRY>
ID_783671040987701249,"As I see it: Facebook Live chat, 2.30PM, Jamaica time. Prepared for what? Looking back on Hurricane Matthew; thoughts on damage to Haiti","As I see it: Facebook Live chat, 2.30PM, <ISLAND>Jamaica</ISLAND> time. Prepared for what? Looking back on Hurricane Matthew; thoughts on damage to <COUNTRY>Haiti</COUNTRY>"
ID_783718442155343873,Want to Help Haiti in Hurricane Matthew’s Aftermath? Look to @povertycure partners @AndrewVput,Want to Help <COUNTRY>Haiti</COUNTRY> in Hurricane Matthew’s Aftermath? Look to @povertycure partners @AndrewVput
ID_784649138810056704,"RT @wmbfnews: GOOD NEWS: Verizon is offering unlimited talk, text and data for areas effected by Hurricane Matthew.","RT @wmbfnews: GOOD NEWS: Verizon is offering unlimited talk, text and data for areas effected by Hurricane Matthew."
ID_784699038990041088,Some people have asked me about the hurricane in Haiti and how to help. Go to  or any of the folks mentioned below,Some people have asked me about the hurricane in <ISLAND>Haiti</ISLAND> and how to help. Go to  or any of the folks mentioned below
ID_784689813362475009,Hurricane Matthew Batters Southeast Coast; 6 Dead as Over 1 Million Lose Power - ABC News,Hurricane Matthew Batters Southeast Coast; 6 Dead as Over 1 Million Lose Power - ABC News
ID_784699495669985280,"#prayForHaiti Hurricane Matthew killed about 1,000 people in Haiti. This country has been through hell and back. My heart cant take itὡ4἞D἟9","#prayForHaiti Hurricane Matthew killed about 1,000 people in <COUNTRY>Haiti</COUNTRY>. This country has been through hell and back. My heart cant take itὡ4἞D἟9"
ID_783738139969978368,RT @akemor: #Haiti: At Least 11 Dead; Hardest Hit Areas Inaccessible; Cholera Outbreak Worsens #Matthew #HurricaneMatthew,RT @akemor: #<COUNTRY>Haiti</COUNTRY>: At Least 11 Dead; Hardest Hit Areas Inaccessible; Cholera Outbreak Worsens #Matthew #HurricaneMatthew
ID_783950571564851200,Aerial Footage: #Haiti Town Destroyed By #Hurricane #Matthew  #Jeremie,Aerial Footage: #<COUNTRY>Haiti</COUNTRY> Town Destroyed By #Hurricane #Matthew  #<CITY>Jeremie</CITY>
ID_783554495666159616,Total of 300 US Marines Embark on Relief Mission in Haiti Amid Hurricane Matthew: Some 300 US Marines will he,Total of 300 US Marines Embark on Relief Mission in <COUNTRY>Haiti</COUNTRY> Amid Hurricane Matthew: Some 300 US Marines will he
ID_783502124986437632,"#Guadeloupe #0 Hurricane conditions 74 mph, 118 km/h winds expected within 36 hours, #Haiti #Cuba #The Bahamas #U ..","#<DISTRICT>Guadeloupe</DISTRICT> #0 Hurricane conditions 74 mph, 118 km/h winds expected within 36 hours, #<COUNTRY>Haiti</COUNTRY> #<COUNTRY>Cuba</COUNTRY> #The <ISLAND>Bahamas</ISLAND> #U .."
ID_783994874454417408,Rescuers battle to reach remote areas of Haiti hit by Hurricane Matthew: Rescue workers and aid agencies were,Rescuers battle to reach remote areas of <COUNTRY>Haiti</COUNTRY> hit by Hurricane Matthew: Rescue workers and aid agencies were
ID_783777665580867585,"Hurricane aftermath video shot by staff at our school in Bossier, Haiti. We lost a lot of beach and some","Hurricane aftermath video shot by staff at our school in <CITY>Bossier</CITY>, <COUNTRY>Haiti</COUNTRY>. We lost a lot of beach and some"
ID_783385695784173568,@realDonaldTrump go to haiti after the hurricane and help give food,@realDonaldTrump go to <COUNTRY>haiti</COUNTRY> after the hurricane and help give food
ID_783436642505793537,"#eNews #EndTimesNews Haiti-based LiveBeyond Providing Post-Hurricane Relief, Requests Fo  @christiannewswire.c","#eNews #EndTimesNews <COUNTRY>Haiti</COUNTRY>-based LiveBeyond Providing Post-Hurricane Relief, Requests Fo  @christiannewswire.c"
ID_783700206747516928,This is why im supporting @ShelterBox PLEASE donate  #Haiti #fundraising #HurricaneMatthew #Shelter #runningwales,This is why im supporting @ShelterBox PLEASE donate  #<ISLAND>Haiti</ISLAND> #fundraising #HurricaneMatthew #Shelter #runningwales
ID_783667716452290561,RT @Yvens_R: The government of Haiti has requested U.S. aid as the slow-moving Hurricane Matthew,RT @Yvens_R: The government of <COUNTRY>Haiti</COUNTRY> has requested <COUNTRY>U.S.</COUNTRY> aid as the slow-moving Hurricane Matthew
ID_783767017308295168,"DONATE! Support Haiti post Hurricane Matthew. Accepting monetary donations, medication, hygienic items & toiletries.","DONATE! Support <COUNTRY>Haiti</COUNTRY> post Hurricane Matthew. Accepting monetary donations, medication, hygienic items & toiletries."
ID_783963379383676928,#TyoNews A Birds Eye View of Hurricane Damage in Haiti: Aerial video shows the level of destruction in  #News,#TyoNews A Birds Eye View of Hurricane Damage in <COUNTRY>Haiti</COUNTRY>: Aerial video shows the level of destruction in  #News
ID_783807106419793920,"RT @TWLOHA: If youd like to assist @UNICEFs hurricane relief efforts in Haiti, consider donating here:  .","RT @TWLOHA: If youd like to assist @UNICEFs hurricane relief efforts in <COUNTRY>Haiti</COUNTRY>, consider donating here:  ."
ID_783683276271677440,Hurricane Matthew roared through Haiti leaving 5 dead and a trail of destruction. Please continue your prayers. #PrayforHaiti,Hurricane Matthew roared through <COUNTRY>Haiti</COUNTRY> leaving 5 dead and a trail of destruction. Please continue your prayers. #PrayforHaiti
ID_783802633408557057,"If you want to help people affected by the hurricane in Haiti, this is the charity we support.  Exceptional people!","If you want to help people affected by the hurricane in <COUNTRY>Haiti</COUNTRY>, this is the charity we support.  Exceptional people!"
ID_783684088582508544,The latest on Hurricane Mathew .How much damage did it cause in Haiti? Crystal Penney of World Vision Canada is live at 8:20 #cfax,The latest on Hurricane Mathew .How much damage did it cause in <COUNTRY>Haiti</COUNTRY>? Crystal Penney of World Vision <COUNTRY>Canada</COUNTRY> is live at 8:20 #cfax
ID_783807396728541184,"After battering Haiti, Hurricane Matthew hits the Bahamas: At least 11 deaths were blamed on the powerful sto","After battering <COUNTRY>Haiti</COUNTRY>, Hurricane Matthew hits the <ISLAND>Bahamas</ISLAND>: At least 11 deaths were blamed on the powerful sto"
ID_783434394157522944,I just made a contribution to @PIH to help post-hurricane in Haiti. Please consider making one too. Haiti was already in such terrible shape,I just made a contribution to @PIH to help post-hurricane in <COUNTRY>Haiti</COUNTRY>. Please consider making one too. <COUNTRY>Haiti</COUNTRY> was already in such terrible shape
ID_783634393734656000,RT @Nonna_Ni: #clintoncash Hill stole Haiti relief $ so now they are more vulnerable than ever facing hurricane. Watch #clintoncash to see,RT @Nonna_Ni: #clintoncash Hill stole <COUNTRY>Haiti</COUNTRY> relief $ so now they are more vulnerable than ever facing hurricane. Watch #clintoncash to see
ID_783780332839444480,Haiti not yet able to gauge effect of #HurricaneMatthew where less powerful storms have killed thousands.,<COUNTRY>Haiti</COUNTRY> not yet able to gauge effect of #HurricaneMatthew where less powerful storms have killed thousands.
ID_783957092130578432,Thousands of people in Haiti have lost their homes after Hurricane Matthew swept through. Please donate to help:,Thousands of people in <COUNTRY>Haiti</COUNTRY> have lost their homes after Hurricane Matthew swept through. Please donate to help:
ID_783665436311318528,RT @maduro_en: RT @correoorinoco: #Venezuela will send humanitarian aid to #Haiti after the ravages of Hurricane Mathew. [],RT @maduro_en: RT @correoorinoco: #<COUNTRY>Venezuela</COUNTRY> will send humanitarian aid to #<COUNTRY>Haiti</COUNTRY> after the ravages of Hurricane Mathew. []
ID_783723432370315264,Hurricane Matthew is the first category 4 storm to hit Haiti in 52 years! #HurricaneMatthew #donate #disasterrelief,Hurricane Matthew is the first category 4 storm to hit <COUNTRY>Haiti</COUNTRY> in 52 years! #HurricaneMatthew #donate #disasterrelief
ID_783640931589382144,THIS SATURDAY: Just yesterday the world shared the details of hurricane Mathew which has extreme damage to Haiti,THIS SATURDAY: Just yesterday the world shared the details of hurricane Mathew which has extreme damage to <COUNTRY>Haiti</COUNTRY>
ID_783490893374492676,@hillaryclinton Wheres the Billion you stole from Haitis earthquake recovery?? They really need it now! #NeverHillary,@hillaryclinton Wheres the Billion you stole from <COUNTRY>Haitis</COUNTRY> earthquake recovery?? They really need it now! #NeverHillary
ID_783930064090107904,Struggling Haiti badly hurt by hurricane Matthew. Wonder how many $$ in donations Clinton Crime Family will steal from them this time? #tcot,Struggling <COUNTRY>Haiti</COUNTRY> badly hurt by hurricane Matthew. Wonder how many $$ in donations Clinton Crime Family will steal from them this time? #tcot
ID_784649089115881473,RT @Ruptly: 4 killed in Florida as #HurricaneMatthew continues to batter the east coast,RT @Ruptly: 4 killed in <STATE>Florida</STATE> as #HurricaneMatthew continues to batter the east coast
ID_783685025816416257,LMPE Hurricane Matthew moves into Bahamas after battering Haiti: At least 11 deaths had been blamed on Hurric,LMPE Hurricane Matthew moves into <ISLAND>Bahamas</ISLAND> after battering <COUNTRY>Haiti</COUNTRY>: At least 11 deaths had been blamed on Hurric
ID_783967034573029376,The #americanredcross is in great need of blood donations to help those affected by #HurricaneMatthew ! #redcross,The #americanredcross is in great need of blood donations to help those affected by #HurricaneMatthew ! #redcross
ID_783817697490460674,The Latest: Deaths blamed on storm in Haiti double to 10: MIAMI (AP) — The Latest on Hurricane Matthew and Tr,The Latest: Deaths blamed on storm in <COUNTRY>Haiti</COUNTRY> double to 10: <CITY>MIAMI</CITY> (AP) — The Latest on Hurricane Matthew and Tr
ID_783735650826620928,"Donations needed for Haiti in wake of Hurricane Matthew: Bottled water, non-perishable food items and supplies can","Donations needed for <COUNTRY>Haiti</COUNTRY> in wake of Hurricane Matthew: Bottled water, non-perishable food items and supplies can"
ID_783726516630720513,RT @BreakingNewsHQ1: #BREAKING: The Haiti embassy has reported 5 deaths from the Hurricane Matthew,RT @BreakingNewsHQ1: #BREAKING: The <COUNTRY>Haiti</COUNTRY> embassy has reported 5 deaths from the Hurricane Matthew
ID_783813918682603520,RT @NBCNews: Watch a man get rescued from floods in Haiti after heavy rains from Hurricane Matthew,RT @NBCNews: Watch a man get rescued from floods in <COUNTRY>Haiti</COUNTRY> after heavy rains from Hurricane Matthew
ID_783819969171628032,12 people in haiti have already died and hundreds could lose their homes after this. but okay cry about your homecoming yankees,12 people in <COUNTRY>haiti</COUNTRY> have already died and hundreds could lose their homes after this. but okay cry about your homecoming yankees
ID_783655687712747520,ShelterBox is sending a response team to assess the damage done to Southern Haiti following #HurricaneMatthew:,ShelterBox is sending a response team to assess the damage done to Southern <COUNTRY>Haiti</COUNTRY> following #HurricaneMatthew:
