tweet_id,plain_text,xml_text
ID_1168344605160402944,#BREAKING These are MANDATORY evacuations for many of these COASTAL GEORGIA areas beginning at NOON MONDAY. Heres the order from Governor Kemp. #Dorian #HurricaneDorian #alert #gawx,#BREAKING These are MANDATORY evacuations for many of these COASTAL <STATE>GEORGIA</STATE> areas beginning at NOON MONDAY. Heres the order from Governor Kemp. #Dorian #HurricaneDorian #alert #gawx
ID_1168261029236760576,My heart breaks for all the people of the Bahamas. They don’t need thoughts and prayers only do so much. They need the compassion and commitment of the world to get back on their feet when the storm passes. Please consider donating supplies or money to,My heart breaks for all the people of the <ISLAND>Bahamas</ISLAND>. They don’t need thoughts and prayers only do so much. They need the compassion and commitment of the world to get back on their feet when the storm passes. Please consider donating supplies or money to
ID_1168338795021905921,As groups begin to vie for Hurricane Dorian relief donations keep in mind you have the right to ask questions and receive answers about where and how your donations will be used.,As groups begin to vie for Hurricane Dorian relief donations keep in mind you have the right to ask questions and receive answers about where and how your donations will be used.
ID_1167745000085577729,"Hurricane Dorian forecast to reach FL as a Cat 4 storm. Stay safe, get your supplies, call GWR. Central & SW Florida. SW: 239-949-9200 Central: 407-930-6726 #orlando #naples #roofing #metalroofing #tampa #capecoral #winterpark #kissimmee #storm #hurricane #tropicalstormdorian","Hurricane Dorian forecast to reach <STATE>FL</STATE> as a Cat 4 storm. Stay safe, get your supplies, call GWR. Central & SW <STATE>Florida</STATE>. SW: 239-949-9200 Central: 407-930-6726 #<CITY>orlando</CITY> #naples #roofing #metalroofing #tampa #capecoral #winterpark #<CITY>kissimmee</CITY> #storm #hurricane #tropicalstormdorian"
ID_1168201335491235840,The 12Z GFS Operational shows track taking #Dorian parallel to FL coastline into the eastern Carolinas. Storm Surge damage from this path can be more devasting than direct hi. #HurricaneDorian,The 12Z GFS Operational shows track taking #Dorian parallel to <STATE>FL</STATE> coastline into the <STATE>eastern Carolinas</STATE>. Storm Surge damage from this path can be more devasting than direct hi. #HurricaneDorian
ID_1167907924292685827,#HurricaneDorian is still out there and @NHC_Atlantic has issued a Tropical Storm watch from Deerfield up to Sebastian Inlet. @WPLGLocal10,#HurricaneDorian is still out there and @NHC_Atlantic has issued a Tropical Storm watch from Deerfield up to Sebastian Inlet. @WPLGLocal10
ID_1167531067424854020,To see evacuation orders,To see evacuation orders
ID_1167799269463642113,"The Florida Veterinary Corps anticipates the need for volunteers to assist in relief efforts after #HurricaneDorian. If you are a veterinarian, veterinary technician or other veterinary team member and are able to volunteer, sign up here:  #FVMA","The <STATE>Florida</STATE> Veterinary Corps anticipates the need for volunteers to assist in relief efforts after #HurricaneDorian. If you are a veterinarian, veterinary technician or other veterinary team member and are able to volunteer, sign up here:  #FVMA"
ID_1167557529439756288,".@GovRonDeSantis declared a state of emergency for all Florida counties. Floridians can now receive prescription refills for extra 30-day supply for most prescriptions, but medications must have authorized refills remaining. #FLPrepares via @SunBizGriffin",".@GovRonDeSantis declared a state of emergency for all <STATE>Florida</STATE> counties. Floridians can now receive prescription refills for extra 30-day supply for most prescriptions, but medications must have authorized refills remaining. #FLPrepares via @SunBizGriffin"
ID_1167872593908523016,Governor Henry McMaster today issued an executive order declaring a state of emergency and urges South Carolinians to prepare for the possibility of Hurricane Dorian impacting the state. Learn More:,Governor Henry McMaster today issued an executive order declaring a state of emergency and urges <STATE>South Carolinians</STATE> to prepare for the possibility of Hurricane Dorian impacting the state. Learn More:
ID_1167748926734327808,Good Advice ! #Dorianflorida #Dorian,Good Advice ! #Dorianflorida #Dorian
ID_1167919315900698625,"Our comrades with Palm Springs Tenants Union are raising money for the families at Stonybrook Apartments, whose homes are right in the path of Hurricane Dorian. Please donate to help cover supplies and evacuation costs! #WeKeepUsSafe","Our comrades with <CITY>Palm Springs</CITY> Tenants Union are raising money for the families at Stonybrook Apartments, whose homes are right in the path of Hurricane Dorian. Please donate to help cover supplies and evacuation costs! #WeKeepUsSafe"
ID_1167747805768822784,The popular gas-tracking service @GasBuddy has turned on several features to help people find gas in advance of #HurricaneDorian. The app or tracking website at  can be used to search for stations that have gas or not or whether it has power. #Dorian #gas,The popular gas-tracking service @GasBuddy has turned on several features to help people find gas in advance of #HurricaneDorian. The app or tracking website at  can be used to search for stations that have gas or not or whether it has power. #Dorian #gas
ID_1168250732191133696,This is horrific damage look at that surge flowing down the street. #Dorian,This is horrific damage look at that surge flowing down the street. #Dorian
ID_1168337726984220672,Hurricane Dorian: ‘Huge damage in Bahamas as storm becomes joint strongest ever with 220mph gusts,Hurricane Dorian: ‘Huge damage in <ISLAND>Bahamas</ISLAND> as storm becomes joint strongest ever with 220mph gusts
ID_1167830287738425345,"BREAKING: As Hurricane Dorian has shifted East toward South Carolina, Governor McMaster has declared a state of emergency.","BREAKING: As Hurricane Dorian has shifted East toward <STATE>South Carolina</STATE>, Governor McMaster has declared a state of emergency."
ID_1167550472087068674,RT @wjxt4: Counties around Jacksonville provide residents with do-it-yourself sandbags.,RT @wjxt4: Counties around <CITY>Jacksonville</CITY> provide residents with do-it-yourself sandbags.
ID_1167876823931187203,"Latest on Hurricane Dorian: -Evacuations ordered in the Bahamas -U.S. may be spared a direct hit -Florida, Georgia, Carolinas could still be in for severe flooding","Latest on Hurricane Dorian: -Evacuations ordered in the <ISLAND>Bahamas</ISLAND> -U.S. may be spared a direct hit <STATE>-Florida</STATE>, <STATE>Georgia</STATE>, <STATE>Carolinas</STATE> could still be in for severe flooding"
ID_1167507594077966353,"#HurricaneDorian is expected to reach Floridas Atlantic coast on Monday as a Category 4 storm. Buy supplies, make preparations, and have a plan TODAY. Remember, just because your home is not in the projected path does mean your community wont be affected.","#HurricaneDorian is expected to reach <OTHER-LOCATIONS>Floridas Atlantic coast</OTHER-LOCATIONS> on Monday as a Category 4 storm. Buy supplies, make preparations, and have a plan TODAY. Remember, just because your home is not in the projected path does mean your community wont be affected."
ID_1168226334402703361,Hurricane Dorian Relief Fund - GlobalGiving #Dorain #GivingTheFutureWay,Hurricane Dorian Relief Fund - GlobalGiving #Dorain #GivingTheFutureWay
ID_1168228405709590532,Friends and Family in the path of Dorian I WISHED YOU WOULD EVACUATE BUT IF YOU CANT Please COMMENT OR PM ME YOUR NAMES / GPS CORDINATES AND CONTACT INFO SO WE CAN KEEP TRACK OF EVERYONE AND GET HELP TO YOU IN,Friends and Family in the path of Dorian I WISHED YOU WOULD EVACUATE BUT IF YOU CANT Please COMMENT OR PM ME YOUR NAMES / GPS CORDINATES AND CONTACT INFO SO WE CAN KEEP TRACK OF EVERYONE AND GET HELP TO YOU IN
ID_1168292032760229888,RIGHT NOW: **STORM SURGE WARNING is in effect from Lantana to the Volusia/Brevard County Line** That means a danger of life-threatening inundation from rising water moving inland from the coastline THIS IS NOT A JOKE if they say LEAVE LEAVE! #HurricaneDorian,RIGHT NOW: **STORM SURGE WARNING is in effect from <CITY>Lantana</CITY> to the Volusia/<COUNTY>Brevard County</COUNTY> Line** That means a danger of life-threatening inundation from rising water moving inland from the coastline THIS IS NOT A JOKE if they say LEAVE LEAVE! #HurricaneDorian
ID_1167493614974439424,@Prism_WG_Light @JackalsLast @verndog68 @GGal777 @poshn @morstroud @drawandstrike @Eyes_On_Justice @ready_pen @abbyjo58 @Marcus45128888 @MILITARYMOM171 @MrsHandyRU @Cindy00086290 @janekopa @Josiegirlz5 @Chosenbyloved @LoveBling6 @55true4u @LionessMaga @HermanM36169986 @Quebec99335648 @Lucky11111212 DORIAN ⬇ UPDATE Dorian Update/Florida Will Have Catastrophic Damage.,@Prism_WG_Light @JackalsLast @verndog68 @GGal777 @poshn @morstroud @drawandstrike @Eyes_On_Justice @ready_pen @abbyjo58 @Marcus45128888 @MILITARYMOM171 @MrsHandyRU @Cindy00086290 @janekopa @Josiegirlz5 @Chosenbyloved @LoveBling6 @55true4u @LionessMaga @HermanM36169986 @Quebec99335648 @Lucky11111212 DORIAN ⬇ UPDATE Dorian Update/<STATE>Florida</STATE> Will Have Catastrophic Damage.
ID_1168182166838292481,"Did you know Lucky Dog was featured in the @jaxdotcome for our work evacuating dogs in partnership w/ Florida Urgent Rescue, Inc. - FUR ahead of Hurricane Dorian? Read the full article at  or donate at . #IAmLuckyDog #HurricaneDorian","Did you know Lucky Dog was featured in the @jaxdotcome for our work evacuating dogs in partnership w/ <STATE>Florida</STATE> Urgent Rescue, Inc. - FUR ahead of Hurricane Dorian? Read the full article at  or donate at . #IAmLuckyDog #HurricaneDorian"
ID_1168263602018689024,RT @SGTreport: Im really afraid to hear what the death toll will be. Just horrible.,RT @SGTreport: Im really afraid to hear what the death toll will be. Just horrible.
ID_1167498680406069249,Hey @CityofKissimmee your team distributing sandbags at MLK and Alaksa are ROCKING IT OUT and still have smiles on their faces! A big thank you to all the guys out there helping to keep our homes a little safer. #HurricaneDorian,Hey @CityofKissimmee your team distributing sandbags at MLK and <STATE>Alaksa</STATE> are ROCKING IT OUT and still have smiles on their faces! A big thank you to all the guys out there helping to keep our homes a little safer. #HurricaneDorian
ID_1167496540568657920,@StevensonArman3 @David_Leavitt @realDonaldTrump Im not sure the collateral damage would be worth it. Think kind thoughts for all the OTHERS in Dorians path.,@StevensonArman3 @David_Leavitt @realDonaldTrump Im not sure the collateral damage would be worth it. Think kind thoughts for all the OTHERS in Dorians path.
ID_1167788831292231680,"RT @_iikayy: Government: Hurricane Dorian is a category 4 hurricane, Florida has now declared a state of emergency. Floridians:","RT @_iikayy: Government: Hurricane Dorian is a category 4 hurricane, <STATE>Florida</STATE> has now declared a state of emergency. Floridians:"
ID_1168292148195799046,RT @NormaniTourNews: Hi guys. Are there any links or sites to donate for the areas that are expected to be affected by Hurricane Dorian?,RT @NormaniTourNews: Hi guys. Are there any links or sites to donate for the areas that are expected to be affected by Hurricane Dorian?
ID_1168243166517948417,Strong damage seen throughout Abaco Islands due to Hurricane Dorian. More to come as the hurricane continues to pass through.,Strong damage seen throughout <ISLAND>Abaco Islands</ISLAND> due to Hurricane Dorian. More to come as the hurricane continues to pass through.
ID_1168341311470166021,Here we go again Mandatory evacuation tomorrow by Noon. Go away Dorian,Here we go again Mandatory evacuation tomorrow by Noon. Go away Dorian
ID_1167510801843986432,#Dorian update: The risk of dangerous storm surge & hurricane-force winds later this week and weekend continues to increase in Central & Northwest Bahamas and along the Florida East Coast. Residents in these areas should ensure they have their hurricane plan in place.,#Dorian update: The risk of dangerous storm surge & hurricane-force winds later this week and weekend continues to increase in Central & Northwest <ISLAND>Bahamas</ISLAND> and along the <STATE>Florida</STATE> East Coast. Residents in these areas should ensure they have their hurricane plan in place.
ID_1168249945654087680,"Videos have started to emerge of the damage, distress and disaster in The Bahamas in the wake of #HurricaneDorian. In Abaco, roofs were ripped from buildings, cars overturned, powerlines brought down and people left devastated as roadways remained flooded - Video contributed.","Videos have started to emerge of the damage, distress and disaster in The <ISLAND>Bahamas</ISLAND> in the wake of #HurricaneDorian. In Abaco, roofs were ripped from buildings, cars overturned, powerlines brought down and people left devastated as roadways remained flooded - Video contributed."
ID_1168344680871923712,Mandatory evacuation east of I-95 along the Georgia coast to begin tomorrow at noon. #wrblwx #gawx @BJeswaldWRBL @wrblnews3 @WRBLFirstAlert,Mandatory evacuation east of I-95 along the <STATE>Georgia</STATE> coast to begin tomorrow at noon. #wrblwx #gawx @BJeswaldWRBL @wrblnews3 @WRBLFirstAlert
ID_1167952719933370369,@BillGates Donate to victims of Dorian hurricane. 10 dollar donations will give you a VIP access card to bring to the gates of heaven  dont be a piece of sh@* in hello..,@BillGates Donate to victims of Dorian hurricane. 10 dollar donations will give you a VIP access card to bring to the gates of heaven  dont be a piece of sh@* in hello..
ID_1168253134612783104,"Wow, this video is terrifying. Taken during the eye, horrible damage, storm surge flowing like a tsunami down the street, and they have the whole back half the the hurricane to go through.","Wow, this video is terrifying. Taken during the eye, horrible damage, storm surge flowing like a tsunami down the street, and they have the whole back half the the hurricane to go through."
ID_1168339919636295680,"HELP NEEDED; Generators and Chainsaws needed or donations for generators #HurricaneDorian relief, please DM me. Warehouse set up with @GlobalEmpowerent Mission and @SacredSpace in Miami DM me for more","HELP NEEDED; Generators and Chainsaws needed or donations for generators #HurricaneDorian relief, please DM me. Warehouse set up with @GlobalEmpowerent Mission and @SacredSpace in <CITY>Miami</CITY> DM me for more"
ID_1168308740157841413,"JUST IN: Contraflow on Interstate 26 will begin tomorrow (Monday) to aid in evacuations coming from the coastline, including Charleston.. #SCWX #Dorian","JUST IN: Contraflow on Interstate 26 will begin tomorrow (Monday) to aid in evacuations coming from the coastline, including <CITY>Charleston</CITY>.. #SCWX #Dorian"
ID_1168144982932361216,Before a hurricane ever strikes. it is important to carefully read your homeowners policy to understand exactly what type of damage is covered. Learn more here:  #hurricanedorian #hurricaneinsuranceclaim #hurricaneinsurancelawyer,Before a hurricane ever strikes. it is important to carefully read your homeowners policy to understand exactly what type of damage is covered. Learn more here:  #hurricanedorian #hurricaneinsuranceclaim #hurricaneinsurancelawyer
ID_1167495065163522051,Photos show Hurricane Dorian damage in Caribbean as Florida prepares,Photos show Hurricane Dorian damage in Caribbean as <STATE>Florida</STATE> prepares
ID_1168195982347182080,Stonybrook Dorian Disaster Relief,Stonybrook Dorian Disaster Relief
ID_1167604970239209477,"#BREAKING: Officials have issued a *Mandatory evacuation* for those living on the Barrier Islands, including areas from Kennedy Space Center South to the South Beaches and Merritt Island due to hurricane #Dorian. THIS WILL BE IN EFFECT FROM SUNDAY, SEPTEMBER 1 AT 8:00AM.","#BREAKING: Officials have issued a *Mandatory evacuation* for those living on the Barrier Islands, including areas from <HUMAN-MADE-POINT-OF-INTEREST>Kennedy Space Center</HUMAN-MADE-POINT-OF-INTEREST> South to the South Beaches and Merritt Island due to hurricane #Dorian. THIS WILL BE IN EFFECT FROM SUNDAY, SEPTEMBER 1 AT 8:00AM."
ID_1168328203913576449,"If it keeps chugging toward the coast and does that late turn, then it gets into that situation where we could have interactions with the actual hurricane-force winds, and that will cause a lot of damage if that runs up the coast,” DeSantis said.","If it keeps chugging toward the coast and does that late turn, then it gets into that situation where we could have interactions with the actual hurricane-force winds, and that will cause a lot of damage if that runs up the coast,” DeSantis said."
ID_1167520872489463808,"As Dorian looms, RI Red Cross volunteers prepare to lend a helping hand","As Dorian looms, RI Red Cross volunteers prepare to lend a helping hand"
ID_1167787424614952961,"•Storm surge •Really strong winds with terrible potential for damage •A ton of rain, enough to cause flooding shall I continue? Like @_sherilynburris said: just because you don’t get a direct hit doesn’t mean the danger isn’t real. #HurricaneDorian","•Storm surge •Really strong winds with terrible potential for damage •A ton of rain, enough to cause flooding shall I continue? Like @_sherilynburris said: just because you don’t get a direct hit doesn’t mean the danger isn’t real. #HurricaneDorian"
ID_1168040312247160833,Evacuations begin as Dorian bears down on Bahama coast,Evacuations begin as Dorian bears down on <ISLAND>Bahama</ISLAND> coast
ID_1168347330795450368,"HURRICANE #DORIAN: The evacuation includes areas east of I-95 in Bryan, Camden, Chatham, Glynn, Liberty and McIntosh counties. #gawx #wrblwx @bjeswaldwrbl","HURRICANE #DORIAN: The evacuation includes areas east of I-95 in <COUNTY>Bryan</COUNTY>, <COUNTY>Camden</COUNTY>, <COUNTY>Chatham</COUNTY>, <COUNTY>Glynn</COUNTY>, <COUNTY>Liberty</COUNTY> and <COUNTY>McIntosh</COUNTY> counties. #gawx #wrblwx @bjeswaldwrbl"
ID_1168198792639725570,"Gusts up to 220 MPH. #HurricaneDorian We need to create a rapid response capability for these storms: carriers following behind hurricanes, bringing food, medical assistance, water purification, solar and wind energy, shelter. A US and/or UN humanitarian effort. Adapt & Assist.","Gusts up to 220 MPH. #HurricaneDorian We need to create a rapid response capability for these storms: carriers following behind hurricanes, bringing food, medical assistance, water purification, solar and wind energy, shelter. A <COUNTRY>US</COUNTRY> and/or UN humanitarian effort. Adapt & Assist."
ID_1168298049191460865,"Brevard Countyyoure under a Hurricane Warning. 75+mph gusts, but be prepared for STRONGER WINDS if Dorian tracks closer Tuesday through Wednesday. #WFTV #FLwx #Florida","Brevard Countyyoure under a Hurricane Warning. 75+mph gusts, but be prepared for STRONGER WINDS if Dorian tracks closer Tuesday through Wednesday. #WFTV #FLwx #<STATE>Florida</STATE>"
ID_1168371308360548352,Local volunteers prepare to head south for Hurricane Dorian relief,Local volunteers prepare to head south for Hurricane Dorian relief
ID_1167922030974361600,"#HurricaneDorian could be similar to Hurricane Matthew in 2016. Even though it never made landfall in Florida, it still caused $2.77 billion in damage and killed 12 people. Take this storm seriously!","#HurricaneDorian could be similar to Hurricane Matthew in 2016. Even though it never made landfall in <STATE>Florida</STATE>, it still caused $2.77 billion in damage and killed 12 people. Take this storm seriously!"
ID_1167918410883194880,"Now is the time to prepare and take #Dorian seriously,” said @NC_Governor. This storm could cause serious damage and bring dangerous conditions to our state. I urge everyone to follow the forecast and listen to their local first responders.” Details:","Now is the time to prepare and take #Dorian seriously,” said @NC_Governor. This storm could cause serious damage and bring dangerous conditions to our state. I urge everyone to follow the forecast and listen to their local first responders.” Details:"
ID_1168379449106194432,#HurricaneDorian @MiamiHerald @NHC_Atlantic @weatherchannel @SunSentinel @fema GOOD LOCAL relief & recovery efforts on these 2 FB sitesconcerned citizens desperately helping each other & needing help! Hope Town Bulletin Public Group Hope Town Volunteer Fire & Rescue Page,#HurricaneDorian @MiamiHerald @NHC_Atlantic @weatherchannel @SunSentinel @fema GOOD LOCAL relief & recovery efforts on these 2 FB sitesconcerned citizens desperately helping each other & needing help! Hope Town Bulletin Public Group Hope Town Volunteer Fire & Rescue Page
ID_1168311598982815746,"Few adjectives available to describe the intensity of #Dorian. Winds now 185mph, think of it this way, those are winds that would be found in an EF4 tornado. In short you can imagine this as just one massive EF4 tornado and the damage that would bring.","Few adjectives available to describe the intensity of #Dorian. Winds now 185mph, think of it this way, those are winds that would be found in an EF4 tornado. In short you can imagine this as just one massive EF4 tornado and the damage that would bring."
ID_1168367756611325952,11pm Dangerous 180mph #HurricaneDorian making landfall on #GrandBahama Winds: 180mph Speed: 6mph Pressure: 914mb The worst of #HurricaneDorian is subsiding in Abaco. Eye presently over GB & residents of GB should be bracing for possible catastrophic damage.,11pm Dangerous 180mph #HurricaneDorian making landfall on #<ISLAND>GrandBahama</ISLAND> Winds: 180mph Speed: 6mph Pressure: 914mb The worst of #HurricaneDorian is subsiding in <ISLAND>Abaco</ISLAND>. Eye presently over GB & residents of GB should be bracing for possible catastrophic damage.
ID_1168365431117291520,Austin volunteers deployed to Florida to help with #HurricaneDorian disaster relief,<CITY>Austin</CITY> volunteers deployed to <STATE>Florida</STATE> to help with #HurricaneDorian disaster relief
ID_1168294655252819968,"Well my hometown of Beaufort, SC is now under mandatory evacuation orders for #HurricaneDorian #GodBless #besafe #BePrepared","Well my hometown of <CITY>Beaufort</CITY>, <STATE>SC</STATE> is now under mandatory evacuation orders for #HurricaneDorian #GodBless #besafe #BePrepared"
ID_1167771979119828993,"⚠️8AM Advisory Update: A significant forecast change for #Dorian. As a dangerous Cat.4 (145mph) hurricane we are still subject to severe weather conditions and Tropical Storm Force Winds late Sunday. The college remains closed until Tuesday, 9/3.","⚠️8AM Advisory Update: A significant forecast change for #Dorian. As a dangerous Cat.4 (145mph) hurricane we are still subject to severe weather conditions and Tropical Storm Force Winds late Sunday. The college remains closed until Tuesday, 9/3."
ID_1168254708386975744,Maryland Search And Rescue Team Helps FEMA With Hurricane Dorian,<STATE>Maryland</STATE> Search And Rescue Team Helps FEMA With Hurricane Dorian
ID_1168379996227784704,#BREAKING: At least 1 person reported dead as a result of Hurricane Dorian. 7-year-old Lachino Mcintosh drowned while trying to evacuate with his family in The Bahamas. @OANN,#BREAKING: At least 1 person reported dead as a result of Hurricane Dorian. 7-year-old Lachino Mcintosh drowned while trying to evacuate with his family in <ISLAND>The Bahamas</ISLAND>. @OANN
ID_1168341830058090496,Celebrity Chef already in Bahamas ready to provide food after Dorian,Celebrity Chef already in <ISLAND>Bahamas</ISLAND> ready to provide food after Dorian
ID_1167584293553672193,@realDonaldTrump Mr. President please tweet a message to South Florida and all Floridians to help elderly friends/neighbors and their pets prepare for #HurricaneDorian #Elderly #Pets #SOFL #FL #KeepAmericaSafe. Thank you! ἟A἟8,@realDonaldTrump Mr. President please tweet a message to <STATE>South Florida</STATE> and all Floridians to help elderly friends/neighbors and their pets prepare for #HurricaneDorian #Elderly #Pets #SOFL #<STATE>FL</STATE> #KeepAmericaSafe. Thank you! ἟A἟8
ID_1168306998120722432,"State officials have made it abundantly clear today that they are not underestimating the strength of Hurricane Dorian. Heres a running list of stories we have today on storm prep, beginning with an intense warning from Gov. Ron DeSantis:","State officials have made it abundantly clear today that they are not underestimating the strength of Hurricane Dorian. Heres a running list of stories we have today on storm prep, beginning with an intense warning from Gov. Ron DeSantis:"
ID_1168062532734443520,@AudioCode3 Are you fucking nuts? Dorian may be acting weird but is a monster Hurricane about to cause a lot of damage. It might even be a Cat 5.,@AudioCode3 Are you fucking nuts? Dorian may be acting weird but is a monster Hurricane about to cause a lot of damage. It might even be a Cat 5.
