tweet_id,plain_text,xml_text
ID_1176482230891425796,Mangla.river Towards  there that happend.very.badly 75people.r injured 4died #EARTHQUAKE,Mangla.river Towards  there that happend.very.badly 75people.r injured 4died #EARTHQUAKE
ID_1176487527601061889,#COAS directs troops to launch rescue operation in quake-hit areas of AJK. #azadkashmir #earthquake @OfficialDGISPR,#COAS directs troops to launch rescue operation in quake-hit areas of <CITY>AJK</CITY>. #<CITY>azadkashmir</CITY> #earthquake @OfficialDGISPR
ID_1176511923598307328,"There has been an Earthquake in Mirpur, Azad Kashmir, with tremors spreading to Islamabad and Delhi. There are reports of 100+ injured and 3+ dead. May Allah help those affected and help us recover. Please pray for the people of Kashmir. #earthquake #Kashmir #AzadKashmir","There has been an Earthquake in <CITY>Mirpur</CITY>, <STATE>Azad Kashmir</STATE>, with tremors spreading to <CITY>Islamabad</CITY> and <CITY>Delhi</CITY>. There are reports of 100+ injured and 3+ dead. May Allah help those affected and help us recover. Please pray for the people of <CITY>Kashmir</CITY>. #earthquake #<CITY>Kashmir</CITY> #<STATE>AzadKashmir</STATE>"
ID_1176466221765730307,"As the epicenter of the earthquake is Jehlim and it has made large destruction in Azad Kashmir Mirpor area, Govt organisation and Non Govt volunteer need to reached the effected area before it too late. #earthquake #Pakistan","As the epicenter of the earthquake is Jehlim and it has made large destruction in <STATE>Azad Kashmir</STATE> <CITY>Mirpor</CITY> area, Govt organisation and Non Govt volunteer need to reached the effected area before it too late. #earthquake #<COUNTRY>Pakistan</COUNTRY>"
ID_1176488766229188608,"Updates: Over fifty injured, around two dozen houses damaged in a few villages of Mirpur & other parts of #AJK. #StoryIsDeveloping","Updates: Over fifty injured, around two dozen houses damaged in a few villages of <CITY>Mirpur</CITY> & other parts of #<CITY>AJK</CITY>. #StoryIsDeveloping"
ID_1176497806233784320,"The death toll from todays earthquake in Pakistans Kashmir has risen to 19, DIG Mirpur confirmed to @SamaaEnglish. Over 300 people have been injured, number of casualties expected to rise. #Earthquake","The death toll from todays earthquake in <COUNTRY>Pakistans</COUNTRY> <CITY>Kashmir</CITY> has risen to 19, DIG <CITY>Mirpur</CITY> confirmed to @SamaaEnglish. Over 300 people have been injured, number of casualties expected to rise. #Earthquake"
ID_1176508785793388550,We dont know what happened to the poor people in #IndianOccupiedKashmirhow many are dead or injured or need helpIndia MUST #LiftTheSiegeInKashmir #earthquake #Mirpur,We dont know what happened to the poor people in #IndianOccupiedKashmirhow many are dead or injured or need helpIndia MUST #LiftTheSiegeInKashmir #earthquake #<CITY>Mirpur</CITY>
ID_1176836862675234816,Rain may hamper rescue operation in quake-hit areas -  #pakistan #PTI #PMLN #paknews #PMI,Rain may hamper rescue operation in quake-hit areas -  #<COUNTRY>pakistan</COUNTRY> #PTI #PMLN #paknews #PMI
ID_1176528392155537409,Aftershocks of #earthquake expected in the #Mirpur Azad Kashmir in the next 24 hours. May Allah protect us all . Ameen,Aftershocks of #earthquake expected in the #<CITY>Mirpur</CITY> <CITY>Azad Kashmir</CITY> in the next 24 hours. May Allah protect us all . Ameen
ID_1176528144335036417,"@OfficialDGISPR @peaceforchange #Haarp technology used by #israhell n America on #Pakistan #Earthquake > #HAARP technology #Kashmir > #Pakistan >#27Sep They chosen a location near #IOK, to divert states attention form 27 sep event.","@OfficialDGISPR @peaceforchange #Haarp technology used by #israhell n America on #<COUNTRY>Pakistan</COUNTRY> #Earthquake > #HAARP technology #<CITY>Kashmir</CITY> > #<COUNTRY>Pakistan</COUNTRY> >#27Sep They chosen a location near #IOK, to divert states attention form 27 sep event."
ID_1176493218109825029,@UN @UNHumanRights @ifrc please intervene in Indian Occupied Kashmir people there are in desperate need for the medical supplies and equipment.,@UN @UNHumanRights @ifrc please intervene in Indian Occupied <CITY>Kashmir</CITY> people there are in desperate need for the medical supplies and equipment.
ID_1176472190541279232,"RT @peshavar: Jalata Road In #Muzaffarabad, #Ajk, #Pakistan links the main city with surroundings. Pak Army moved to help and calculate the","RT @peshavar: Jalata Road In #Muzaffarabad, #Ajk, #<COUNTRY>Pakistan</COUNTRY> links the main city with surroundings. Pak Army moved to help and calculate the"
ID_1176486667563216902,"Earthquake update 4 died, 100 injured in AJK in earthquake, more casualties expected. Civil administration in process of estimation of loss, Quick Reaction force of Pakistan Army instructed by COAS to initiate rescue operation. #earthquake #Lahore","Earthquake update 4 died, 100 injured in <CITY>AJK</CITY> in earthquake, more casualties expected. Civil administration in process of estimation of loss, Quick Reaction force of <COUNTRY>Pakistan</COUNTRY> Army instructed by COAS to initiate rescue operation. #earthquake #<CITY>Lahore</CITY>"
ID_1176843603957694470,"Sangmora Kakri AJK in ruins right before your eyes. Our Teams are recording the data of the victims to map out your donations , so that your each and every single penny will not go in vain.  #charitytuesday #pakistan #earthquake #MuslimHands #Kashmir","Sangmora Kakri AJK in ruins right before your eyes. Our Teams are recording the data of the victims to map out your donations , so that your each and every single penny will not go in vain.  #charitytuesday #<COUNTRY>pakistan</COUNTRY> #earthquake #MuslimHands #<CITY>Kashmir</CITY>"
ID_1176526789943934978,Chances of #aftershocks in next 24 hours. Take precautionary measures to avoid any loss of lives and damage. #Earthquake #Pakistan #AzadKashmir #Kashmir,Chances of #aftershocks in next 24 hours. Take precautionary measures to avoid any loss of lives and damage. #Earthquake #<COUNTRY>Pakistan</COUNTRY> #<CITY>AzadKashmir</CITY> #<CITY>Kashmir</CITY>
ID_1176478515618897921,"RT @thenews_intl: One dead, 50 injured as 5.8-magnitude #earthquake shakes parts of #Pakistan Read more:  #TheNews","RT @thenews_intl: One dead, 50 injured as 5.8-magnitude #earthquake shakes parts of #<COUNTRY>Pakistan</COUNTRY> Read more:  #TheNews"
ID_1176536600286814209,"23 died so far in #earthquake that jolted #Mirpur Jatlan and Jarikas areas of #AJK and more than 300 injured, PM AJK @farooq_pm also reached Mirpur as he was on visit to Lahore.","23 died so far in #earthquake that jolted #<CITY>Mirpur Jatlan</CITY> and <CITY>Jarikas</CITY> areas of #<CITY>AJK</CITY> and more than 300 injured, PM <CITY>AJK</CITY> @farooq_pm also reached <CITY>Mirpur</CITY> as he was on visit to <CITY>Lahore</CITY>."
ID_1176742570145255427,"MUZAFFARABAD/ISLAMABAD: A 5.8-magnitude #earthquake struck southern #Mirpur district of Azad Jammu and Kashmir (AJK) on Tuesday, leaving at least 25 persons, including women and children, dead and around 400 others injured, many of them seriously, officials said.","<STATE>MUZAFFARABAD</STATE>/<CITY>ISLAMABAD</CITY>: A 5.8-magnitude #earthquake struck southern #<DISTRICT>Mirpur</DISTRICT> district of <CITY>Azad Jammu</CITY> and <CITY>Kashmir</CITY> (<CITY>AJK</CITY>) on Tuesday, leaving at least 25 persons, including women and children, dead and around 400 others injured, many of them seriously, officials said."
ID_1176479290680074240,Pakistan Army and Airborne Units dispatched to help the ppl affected by the #earthquake,<COUNTRY>Pakistan</COUNTRY> Army and Airborne Units dispatched to help the ppl affected by the #earthquake
ID_1176560421580488704,"#Pakistan #UPDATE : At least 30 dead, 452 injured as #earthquake jolts #Mirpur #EarthquakeinPakistan #EarthquakeAlert","#<COUNTRY>Pakistan</COUNTRY> #UPDATE : At least 30 dead, 452 injured as #earthquake jolts #<CITY>Mirpur</CITY> #EarthquakeinPakistan #EarthquakeAlert"
ID_1176486449669136384,Army Chief orders troops to participate in earthquake rescue activities. #pakistan,Army Chief orders troops to participate in earthquake rescue activities. #<COUNTRY>pakistan</COUNTRY>
ID_1176498123771920384,"Reports say that in Mirpur Division, 19 dead and more than 300 injured due to the #earthquake","Reports say that in <CITY>Mirpur</CITY> Division, 19 dead and more than 300 injured due to the #earthquake"
ID_1176470483124011008,12 deaths confirmed by ARY NEWS. 1726 PST #Pakistan #Earthquake #AJK,12 deaths confirmed by ARY NEWS. 1726 PST #<COUNTRY>Pakistan</COUNTRY> #Earthquake #<CITY>AJK</CITY>
ID_1176481013343670272,"strong 5.8 magnitude #earthquake jolted Islamabad and northern parts of the country. epicenter is 10 km deep near Jhelum, many people injured, four deaths confirms #MirPur","strong 5.8 magnitude #earthquake jolted <CITY>Islamabad</CITY> and northern parts of the country. epicenter is 10 km deep near <CITY>Jhelum</CITY>, many people injured, four deaths confirms #<CITY>MirPur</CITY>"
ID_1176525120510341120,Army Chief directs troops to participate in rescue activities in earthquake-hit areas Pakistans First Internet Channel Watch More:  #Earthquake #ArmyCheif #PakArmy #earthquake,Army Chief directs troops to participate in rescue activities in earthquake-hit areas Pakistans First Internet Channel Watch More:  #Earthquake #ArmyCheif #PakArmy #earthquake
ID_1176600565914263557,"@SalmanSoz @PMOIndia When the siege is lifted in #Kashmir, we hope & pray that tens of thousands of #Indian troops are killed due to the #earthquake in #IOJK without any loss to the #Kashmiris.","@SalmanSoz @PMOIndia When the siege is lifted in #<STATE>Kashmir</STATE>, we hope & pray that tens of thousands of #Indian troops are killed due to the #earthquake in #IOJK without any loss to the #Kashmiris."
ID_1176613201691234304,Our teams are on the ground providing vital medical aid to earthquake victims. Donate now to help those in need.  #charitytuesday #pakistan #earthquake,Our teams are on the ground providing vital medical aid to earthquake victims. Donate now to help those in need.  #charitytuesday #<COUNTRY>pakistan</COUNTRY> #earthquake
ID_1176747050140131328,"#Pakistan #RedCrescent first aid teams have reached #Mirpur, near the epicentre of today’s #earthquake to treat injured people. We are trying to establish contact with our teams based in Mirpur but the lines are down. Stay safe, all!","#<COUNTRY>Pakistan</COUNTRY> #RedCrescent first aid teams have reached #<CITY>Mirpur</CITY>, near the epicentre of today’s #earthquake to treat injured people. We are trying to establish contact with our teams based in <CITY>Mirpur</CITY> but the lines are down. Stay safe, all!"
ID_1176772237283745792,Sources at the Water and Power Development Authority (WAPDA) reported that Mangla Dam had lost 900 megawatts of power after the #earthquake as the turbines had been shut down as a precaution.,Sources at the Water and Power Development Authority (WAPDA) reported that <CITY>Mangla Dam</CITY> had lost 900 megawatts of power after the #earthquake as the turbines had been shut down as a precaution.
ID_1176482416048902148,#COAS orders #troops to participate in #earthquake rescue activities - SUCH TV,#COAS orders #troops to participate in #earthquake rescue activities - SUCH TV
ID_1176573795290767360,"Strong #earthquake jolts northern Pakistan: 26 dead, more than 300 wounded - SUCH TV","Strong #earthquake jolts northern <COUNTRY>Pakistan</COUNTRY>: 26 dead, more than 300 wounded - SUCH TV"
ID_1176496691903696897,Attention: There is blood emergency in #Mirpur due to #earthquake. Kindly rush to #DHQ to donate blood. #SpreadTheWord #donateblood #savelife #BeAHero #BDP #BREAKING,Attention: There is blood emergency in #<CITY>Mirpur</CITY> due to #earthquake. Kindly rush to #DHQ to donate blood. #SpreadTheWord #donateblood #savelife #BeAHero #BDP #BREAKING
ID_1176556582202724352,RT @ShafqatAmanatA: That was quite a jolt! Big earthquake here in LahoreHope everyone is safe and there has been no damage or injuries.,RT @ShafqatAmanatA: That was quite a jolt! Big earthquake here in LahoreHope everyone is safe and there has been no damage or injuries.
ID_1176870980557447169,PM Imran asks concerned departments to provide relief in quake-hit areas. #pakistan,PM Imran asks concerned departments to provide relief in quake-hit areas. #<COUNTRY>pakistan</COUNTRY>
ID_1176468197639446528,"Felt earthquake in Lahore, Alhamdulillah we are safe.shocked to see news of damage due to earthquake in Mirpur as u never know when you are going to die. #earthquake #Lahore","Felt earthquake in <CITY>Lahore</CITY>, Alhamdulillah we are safe.shocked to see news of damage due to earthquake in <CITY>Mirpur</CITY> as u never know when you are going to die. #earthquake #<CITY>Lahore</CITY>"
ID_1176855382171557890,Pakistan earthquake: Hundreds injured east of country. #pakistan,<COUNTRY>Pakistan</COUNTRY> earthquake: Hundreds injured east of country. #<COUNTRY>pakistan</COUNTRY>
ID_1176524366739324928,"#Update 19 killed, 300+ injured in Mirpur, AJK. Some areas are out of reach due to massive infrastructure damage #earthquake","#Update 19 killed, 300+ injured in <CITY>Mirpur</CITY>, <CITY>AJK</CITY>. Some areas are out of reach due to massive infrastructure damage #earthquake"
ID_1176785382878384128,"KORT Mobile Medical Ambulance is on move with Doctors on Board ! Area of coverage : Jatlan, Sanga , Pulmanda, Small Sharif , Pindi Sabarwal , Sohawa Please Call Emergency Hotline 0342-5466911 for any medical aid at your doorstep #earthquake #Kashmir #MirpurAzadKashmir","KORT Mobile Medical Ambulance is on move with Doctors on Board ! Area of coverage : <CITY>Jatlan</CITY>, <CITY>Sanga</CITY> , <CITY>Pulmanda</CITY>, <CITY>Small Sharif</CITY> , <CITY>Pindi Sabarwal</CITY> , <CITY>Sohawa</CITY> Please Call Emergency Hotline 0342-5466911 for any medical aid at your doorstep #earthquake #<STATE>Kashmir</STATE> #MirpurAzadKashmir"
ID_1176797579998355456,"Download to watch LIVE:  Another dengue patient dies in Karachi, death toll jumps to 11 this year #Pak #Live #NEWS #Channel #ARYNewsLiveHD #Pakistan #WorldNews #OZOOTV #Android","Download to watch LIVE:  Another dengue patient dies in <CITY>Karachi</CITY>, death toll jumps to 11 this year #Pak #Live #NEWS #Channel #ARYNewsLiveHD #<COUNTRY>Pakistan</COUNTRY> #WorldNews #OZOOTV #Android"
ID_1176760918102945792,#EarthquakeinPakistan #earthquake Now this is Ὁ4 Hameed Ullah a student of software engineering 8th semester at mirpur university of science and technology jumped from hostels upper floor to rescue his life during the earthquake has died,#EarthquakeinPakistan #earthquake Now this is Ὁ4 Hameed Ullah a student of software engineering 8th semester at <HUMAN-MADE-POINT-OF-INTEREST>mirpur university of science and technology</HUMAN-MADE-POINT-OF-INTEREST> jumped from hostels upper floor to rescue his life during the earthquake has died
ID_1176591636987568141,Pakistani Cricketer #Shadabkhan will donate all his match fee from upcoming series with Sri Lanka to the people affected by the #earthquake #tvkahani,Pakistani Cricketer #Shadabkhan will donate all his match fee from upcoming series with <COUNTRY>Sri Lanka</COUNTRY> to the people affected by the #earthquake #tvkahani
ID_1176474709204094976,RT @_SidraHamid: Stay safe people. Make sure your at a safe place. #earthquake,RT @_SidraHamid: Stay safe people. Make sure your at a safe place. #earthquake
ID_1176469273830727680,"Due to Severe #Earthquake #Mirpur building collapsed as a result 50 people injured. Army troops with aviation and medical support teams dispatched, ISPR Said in a Statement. #earthquake","Due to Severe #Earthquake #<CITY>Mirpur</CITY> building collapsed as a result 50 people injured. Army troops with aviation and medical support teams dispatched, ISPR Said in a Statement. #earthquake"
ID_1176492104471760898,"RT @ghulamabbasshah: #EarthquakeAlert Aftershocks expected in #earthquake-hit areas within 24 hours, Government of Pakistan issued Alert ht","RT @ghulamabbasshah: #EarthquakeAlert Aftershocks expected in #earthquake-hit areas within 24 hours, Government of <COUNTRY>Pakistan</COUNTRY> issued Alert ht"
ID_1176470338387042305,"I am worried about #IOK please pray for them they dont have access to hospitals , internet or families out side Indian occupied kashmir. #AJK is damaged badly almost 100+ people are injured nd 3 ppl died so far . #Pakistan #AJK #earthquake","I am worried about #IOK please pray for them they dont have access to hospitals , internet or families out side <COUNTRY>Indian</COUNTRY> occupied <STATE>kashmir</STATE>. #AJK is damaged badly almost 100+ people are injured nd 3 ppl died so far . #<COUNTRY>Pakistan</COUNTRY> #AJK #earthquake"
ID_1176558963938254848,4/4 Doctors and paramedics are providing necessary medical care. CMH mangla and Jhelum made available for all casualties. Rescue effort will continue through night till completion. #earthquake #ISPR,4/4 Doctors and paramedics are providing necessary medical care. CMH mangla and Jhelum made available for all casualties. Rescue effort will continue through night till completion. #earthquake #ISPR
ID_1176757825722302464,"@Enika_Ankara Terrifying earthquake tremors jolted KPK, Punjab and Kashmir.50 people injured due to mosque collapse in Mirpur. Road cracked in Mirpur Jatala which created a huge pit and car accidents. It was 5.8 on rector scale but depth was 10 km. #Earthquake #Islambad #Lahore #Terrifying","@Enika_Ankara Terrifying earthquake tremors jolted KPK, Punjab and Kashmir.50 people injured due to mosque collapse in <CITY>Mirpur</CITY>. Road cracked in <CITY>Mirpur</CITY> Jatala which created a huge pit and car accidents. It was 5.8 on rector scale but depth was 10 km. #Earthquake #Islambad #Lahore #Terrifying"
ID_1176579365158686720,lots of prayers for the victims of earthquake in mirpur and peripheries..more than 40 deaths and above 700 injured people reported yet..still dont know about many of them.. stay safe everyone #earthquake,lots of prayers for the victims of earthquake in <CITY>mirpur</CITY> and peripheries..more than 40 deaths and above 700 injured people reported yet..still dont know about many of them.. stay safe everyone #earthquake
ID_1176813189499183104,#PakistanArmy is serving the people affected in Azad Kashmir #earthquake. This is why that PAK Army is loved by Pakistanis. #EarthquakeinPakistan,#PakistanArmy is serving the people affected in <CITY>Azad Kashmir</CITY> #earthquake. This is why that <COUNTRY>PAK</COUNTRY> Army is loved by Pakistanis. #EarthquakeinPakistan
ID_1176472233570701312,"One dead, 50 injured as confirmed 5.8-magnitude earthquake shakes parts of Pakistan. Confirmed. Pak Army has mobilised rescue team in AJK. Pakistan administered Kashmir. #Lahore #earthquake @OfficialDGISPR","One dead, 50 injured as confirmed 5.8-magnitude earthquake shakes parts of <COUNTRY>Pakistan</COUNTRY>. Confirmed. Pak Army has mobilised rescue team in <CITY>AJK</CITY>. <COUNTRY>Pakistan</COUNTRY> administered <CITY>Kashmir</CITY>. #<CITY>Lahore</CITY> #earthquake @OfficialDGISPR"
ID_1176469204767322112,#earthquake What a horrific earthquake. Roads destroyed. Everyone should watch the news. Roads split in two. May Allah have mercy on us.,#earthquake What a horrific earthquake. Roads destroyed. Everyone should watch the news. Roads split in two. May Allah have mercy on us.
ID_1176508113614233600,"A massive earthquake in Mirpur #AzadKashmir caused immense damage to life and property, with roads and buildings being destroyed and fifty people injured. #Mirpur #sbnews #suchibaat #earthquake","A massive earthquake in <CITY>Mirpur</CITY> #<CITY>AzadKashmir</CITY> caused immense damage to life and property, with roads and buildings being destroyed and fifty people injured. #<CITY>Mirpur</CITY> #sbnews #suchibaat #earthquake"
ID_1176469664853110784,Emergency declared in AJK Hospitals. Army Troops on the way for rescue. #situation #earthquake,Emergency declared in <CITY>AJK</CITY> Hospitals. Army Troops on the way for rescue. #situation #earthquake
ID_1176573501383331840,"#earthquake Pakistan update Buildings have been reduced to rubble, we are still to see the final death toll and injury count. Help us help them, our team is on the ground now! Donate Now!  or call 0300 30 20 786","#earthquake <COUNTRY>Pakistan</COUNTRY> update Buildings have been reduced to rubble, we are still to see the final death toll and injury count. Help us help them, our team is on the ground now! Donate Now!  or call 0300 30 20 786"
ID_1176499705087266817,RT @FrontalFire7: 60 injured in PoK #earthquake,RT @FrontalFire7: 60 injured in PoK #earthquake
ID_1176514388896993287,"UPDATE: Ali Baig, a rural and remote area (on the bank of upper #jehlum canal) of the #MIRPUR, mostly effected. #Kashmir, #Pakistan Emergency room in DC Office confirms that 20 dead, 300+ injured by the #Earthquake today. Rescue effort continues.","UPDATE: Ali Baig, a rural and remote area (on the bank of upper #<NATURAL-POINT-OF-INTEREST>jehlum canal</NATURAL-POINT-OF-INTEREST>) of the #<CITY>MIRPUR</CITY>, mostly effected. #<CITY>Kashmir</CITY>, #<COUNTRY>Pakistan</COUNTRY> Emergency room in DC Office confirms that 20 dead, 300+ injured by the #Earthquake today. Rescue effort continues."
ID_1176785958097838081,Several people died and many more injured in #earthquake but #firdousashiqawan is cracking jokes . Shameful and disgusting!ὢ0 She should be sacked.. Khan Sahab Get rid of these jokers around you ASAP. #firdousashiqawan,Several people died and many more injured in #earthquake but #firdousashiqawan is cracking jokes . Shameful and disgusting!ὢ0 She should be sacked.. Khan Sahab Get rid of these jokers around you ASAP. #firdousashiqawan
ID_1176511464116510720,"At least 20 killed, over 100 injured in todays 5.8 magnitude #earthquake in #Pakistan. Since epicenter was in PoK wondering what is the situation in #JammuAndKashmir.","At least 20 killed, over 100 injured in todays 5.8 magnitude #earthquake in #<COUNTRY>Pakistan</COUNTRY>. Since epicenter was in <STATE>PoK</STATE> wondering what is the situation in #JammuAndKashmir."
ID_1176807955095683072,"AJK Earthquake: Toll Jumps To 31, More Than 500 Injured -  #Pakistan","AJK Earthquake: Toll Jumps To 31, More Than 500 Injured -  #<COUNTRY>Pakistan</COUNTRY>"
ID_1176741638401601536,RT @cheematweet: Shameful Remarks by @Dr_FirdousPTI  Ridiculous 20 people died 300+ are injured due to #Earthquake,RT @cheematweet: Shameful Remarks by @Dr_FirdousPTI  Ridiculous 20 people died 300+ are injured due to #Earthquake
ID_1176551157231181832,"Earthquake shakes northern #Pakistan, destroying buildings, cracking roads, killing 22 people and injuring nearly 200 more #Mirpur #earthquake","Earthquake shakes northern #<COUNTRY>Pakistan</COUNTRY>, destroying buildings, cracking roads, killing 22 people and injuring nearly 200 more #<CITY>Mirpur</CITY> #earthquake"
ID_1176493765558702081,19 killed and 300 + injured in Mirpur AK #earthquake,19 killed and 300 + injured in <CITY>Mirpur</CITY> AK #earthquake
ID_1176497009680945153,"Massive #earthquake strikes Pakistan Kashmir, leaving several people injured and several other buildings collapsed. God bless them and be with them all.ὢDὢD","Massive #earthquake strikes <COUNTRY>Pakistan</COUNTRY> <CITY>Kashmir</CITY>, leaving several people injured and several other buildings collapsed. God bless them and be with them all.ὢDὢD"
ID_1176909007786786816,"3/3 PARS team shall establish communication base and for restoration, shall supply House hold things like umbrellas, stoves & other daily need items to help life returns to normalcy, aid is based on donations from PARS members National emergency calling frequency is still active","3/3 PARS team shall establish communication base and for restoration, shall supply House hold things like umbrellas, stoves & other daily need items to help life returns to normalcy, aid is based on donations from PARS members National emergency calling frequency is still active"
ID_1176747515552514049,Turkey Offers Aid For AJK Quake Victims -  #Pakistan,Turkey Offers Aid For AJK Quake Victims -  #<COUNTRY>Pakistan</COUNTRY>
