tweet_id,plain_text,xml_text
ID_728668835868495872,State of Emergency issued due to wildfire north of Fort St. John,State of Emergency issued due to wildfire north of <CITY>Fort St. John</CITY>
ID_729243451779387393,"RT @Jkhourystfx: Thanks, @TareqHudhud92. Syrian chocolate makers in Antigonish donate profits to Fort McMurray cause -","RT @Jkhourystfx: Thanks, @TareqHudhud92. Syrian chocolate makers in Antigonish donate profits to <HUMAN-MADE-POINT-OF-INTEREST>Fort McMurray</HUMAN-MADE-POINT-OF-INTEREST> cause -"
ID_731996917517844480,RT @GlobalEdmonton: Fort McMurray wildfire: how to retrieve vehicles abandoned during evacuation. #ymmfire #ymm #yeg,RT @GlobalEdmonton: <CITY>Fort McMurray</CITY> wildfire: how to retrieve vehicles abandoned during evacuation. #ymmfire #ymm #yeg
ID_729733145793331201,RT @211Ontario: How can Ontario residents help the victims of the Fort McMurray Wildfire?,RT @211Ontario: How can <STATE>Ontario</STATE> residents help the victims of the <CITY>Fort McMurray</CITY> Wildfire?
ID_731152272143454208,TransCanada matching public donations to Northern Alberta Wildfire Relief by @awish4art on @LinkedIn,TransCanada matching public donations to Northern <CITY>Alberta</CITY> Wildfire Relief by @awish4art on @LinkedIn
ID_730226360317140992,RT @WesternGMCBuick: @SHAQ shout-out to heroes who helped with evacuation of @RMWoodBuffalo during the wildfire #AlbertaStrong #ymmfire htt,RT @WesternGMCBuick: @SHAQ shout-out to heroes who helped with evacuation of @RMWoodBuffalo during the wildfire #AlbertaStrong #ymmfire htt
ID_731249767108497408,"RT @preemptivelove: Syrian #refugees raise money for Canadian wildfire survivors, and more. Its #PeacemakerFriday.","RT @preemptivelove: Syrian #refugees raise money for <COUNTRY>Canadian</COUNTRY> wildfire survivors, and more. Its #PeacemakerFriday."
ID_729701474767282176,"The two people werent killed in the fires though, but through reckless driving ","The two people werent killed in the fires though, but through reckless driving "
ID_735609983321001984,Accessing health care can be frustrating for Fort McMurray evacuees without ID: Fort McMurray wildfire evacuees,Accessing health care can be frustrating for <CITY>Fort McMurray</CITY> evacuees without ID: <CITY>Fort McMurray</CITY> wildfire evacuees
ID_735505275986280448,The Red Cross Is Giving Millions Of Dollars Directly To Canadian Wildfire Evacuees  #aid via @good,The Red Cross Is Giving Millions Of Dollars Directly To Canadian Wildfire Evacuees  #aid via @good
ID_730066926777536512,RT @RAN: Officials are surveying the damage of wildfire in Alberta. The # of destroyed homes is heartbreaking. Via @Reuters,RT @RAN: Officials are surveying the damage of wildfire in <CITY>Alberta</CITY>. The # of destroyed homes is heartbreaking. Via @Reuters
ID_728593207748005888,RT @WSJ: Evacuations are continuing today in wildfire-struck Alberta,RT @WSJ: Evacuations are continuing today in wildfire-struck <CITY>Alberta</CITY>
ID_730764674703216640,Albertas legal community - helping those in need for wildfire relief.  #ymmfire #LDDcares via @LawyerDoneDeal,<CITY>Albertas</CITY> legal community - helping those in need for wildfire relief.  #ymmfire #LDDcares via @LawyerDoneDeal
ID_730578820739174402,"Eventually, today, May 11, 2016, Fort McMurray wildfire was put out and, funds were distributed to wildfire evacuees.","Eventually, today, May 11, 2016, <CITY>Fort McMurray</CITY> wildfire was put out and, funds were distributed to wildfire evacuees."
ID_728807232142508032,Fort McMurray wildfire east coast musicians offering support for relief efforts #D7,<NEIGHBORHOOD>Fort McMurray</NEIGHBORHOOD> wildfire east coast musicians offering support for relief efforts #D7
ID_729813856248193025,Max and Ballard are raising $ for Fort McMurray Wildfire Relief:,Max and Ballard are raising $ for Fort McMurray Wildfire Relief:
ID_732045379101822976,@TPS_Guy any chance you could RT my pinned tweet about our auction for Fort McMurray WildFire Victims?,@TPS_Guy any chance you could RT my pinned tweet about our auction for Fort McMurray WildFire Victims?
ID_732544854954151940,RT @Alberta411: Growing wildfire forces evacuation of Fort McMurray oilsands camps A mandatory evacuation order was issued for N .,RT @Alberta411: Growing wildfire forces evacuation of <HUMAN-MADE-POINT-OF-INTEREST>Fort McMurray</HUMAN-MADE-POINT-OF-INTEREST> oilsands camps A mandatory evacuation order was issued for N .
ID_728825304991424512,Canada wildfire disrupts rescue convoy,<COUNTRY>Canada</COUNTRY> wildfire disrupts rescue convoy
ID_728693942003355648,Red Cross Receives Overwhelming Support For Fire Victims - See more at:  #ymmfire #ymmhelps #wildfire #FortMacFire,Red Cross Receives Overwhelming Support For Fire Victims - See more at:  #ymmfire #ymmhelps #wildfire #FortMacFire
ID_729707103988912129,RT @GlobalEdmonton: Media will tour Fort McMurray wildfire damage today. @ShayeGanam explains live from Highway 63. #ymmfire #yeg #ymm http,RT @GlobalEdmonton: Media will tour <HUMAN-MADE-POINT-OF-INTEREST>Fort McMurray</HUMAN-MADE-POINT-OF-INTEREST> wildfire damage today. @ShayeGanam explains live from Highway 63. #ymmfire #yeg #ymm http
ID_729773739647307776,"RT @kylecmatthews: I dont understand this. 88,000 Canadians internally displaced and homeless, fires not yet under control. #cdnpoli","RT @kylecmatthews: I dont understand this. 88,000 Canadians internally displaced and homeless, fires not yet under control. #cdnpoli"
ID_730966791812304897,"@Nat_Coll @adidasCA @CFL @BCLions If you purchase it tonight the proceeds go towards helping Albertan wildfire victims, right? CFLShop.ca","@Nat_Coll @adidasCA @CFL @BCLions If you purchase it tonight the proceeds go towards helping <STATE>Albertan</STATE> wildfire victims, right? CFLShop.ca"
ID_732280408566534144,"#TheNewsClub Canadian National Railway bridge from Fort McMurray, Alberta. to Edmonton damaged in wildfire - CBC:","#TheNewsClub <COUNTRY>Canadian</COUNTRY> National Railway bridge from Fort McMurray, <CITY>Alberta</CITY>. to <CITY>Edmonton</CITY> damaged in wildfire - CBC:"
ID_730201219780608000,@tim_cook Thank you so much for putting the Wildfire assistance apps front & center on the Canadian App Store :) #yegfire,@tim_cook Thank you so much for putting the Wildfire assistance apps front & center on the Canadian App Store :) #yegfire
ID_728620623224803328,RT @gypseagal: Please RT info on clothing donations CBCNB @CBCPEI @CBCNS @CTVAtlantic @Global_NB @globalhalifax,RT @gypseagal: Please RT info on clothing donations CBCNB @CBCPEI @CBCNS @CTVAtlantic @Global_NB @globalhalifax
ID_731234045376372736,"RT @CREBNow: REALTORS® raise more than $186,000 for victims of Fort McMurray wildfire  #yycre","RT @CREBNow: REALTORS® raise more than $186,000 for victims of <CITY>Fort McMurray</CITY> wildfire  #yycre"
ID_729806364353171457,"Latest figures on #ymmfire: - ~2,400 structures destroyed - Most major infrastructure saved - Fire now at 204k km^2","Latest figures on #ymmfire: - ~2,400 structures destroyed - Most major infrastructure saved - Fire now at 204k km^2"
ID_728746778573582336,"RT @SsssamanthaaMUA: Our Canadian friends in Fort Mac are being evacuated due to an extreme wildfire. If you can, please donate here - http","RT @SsssamanthaaMUA: Our Canadian friends in Fort Mac are being evacuated due to an extreme wildfire. If you can, please donate here - http"
ID_730021328342941696,Help Pets Affected by Canadian Wildfire - Help Animals Now : The Animal Rescue Site,Help Pets Affected by Canadian Wildfire - Help Animals Now : The Animal Rescue Site
ID_728957567708209152,Maritime musicians plan Fort McMurray wildfire relief concerts: Maritime musicians are doing what they do bes,Maritime musicians plan <CITY>Fort McMurray</CITY> wildfire relief concerts: Maritime musicians are doing what they do bes
ID_729772213184827392,That is terrible. We need help to contain and stop the fire from spreading.,That is terrible. We need help to contain and stop the fire from spreading.
ID_732692261255938048,Growing wildfire forces evacuation of Fort McMurray oilsands camps. Hoping our colleagues are in a safe haven.,Growing wildfire forces evacuation of <CITY>Fort McMurray</CITY> oilsands camps. Hoping our colleagues are in a safe haven.
ID_730842801655545856,"$WFC, $WFC.P.N, $WFC.P.O, $WFC.P.P, $WFC.P.Q Wells Fargo Donates $100,000 for Alberta Wildfire Relief Efforts -","$WFC, $WFC.P.N, $WFC.P.O, $WFC.P.P, $WFC.P.Q <HUMAN-MADE-POINT-OF-INTEREST>Wells Fargo</HUMAN-MADE-POINT-OF-INTEREST> Donates $100,000 for <STATE>Alberta</STATE> Wildfire Relief Efforts -"
ID_729448283370749952,ON is sending 107 fire personnel to assist with #Whiteshell wildfire along Manitoba-Ontario border. Crews to assemble at Falcon Lake #cbcmb,ON is sending 107 fire personnel to assist with #Whiteshell wildfire along <CITY>Manitoba</CITY>-<CITY>Ontario</CITY> border. Crews to assemble at <NATURAL-POINT-OF-INTEREST>Falcon Lake</NATURAL-POINT-OF-INTEREST> #cbcmb
ID_732551644072677377,RT @CBCPEI: How Islanders are rallying to help wildfire relief efforts in Fort McMurray,RT @CBCPEI: How Islanders are rallying to help wildfire relief efforts in <CITY>Fort McMurray</CITY>
ID_729723496587202560,"A round up of the #ymmfire so far: deaths, debt, and donations. Follow @rp_browne for on-the-ground coverage. ","A round up of the #ymmfire so far: deaths, debt, and donations. Follow @rp_browne for on-the-ground coverage. "
ID_730503374769000448,Fort McMurray wildfire: Red Cross has raised $60 million and counting  #AlbertaStrong #CanadaStrongTogether,<CITY>Fort McMurray</CITY> wildfire: Red Cross has raised $60 million and counting  #AlbertaStrong #CanadaStrongTogether
ID_732458886259707904,BBC News - Canada wildfire: Oil workers evacuate camps near Fort McMurray  #FortMcMurray #ymm #ymmfire #FortMacFire,BBC News - <COUNTRY>Canada</COUNTRY> wildfire: Oil workers evacuate camps near <CITY>Fort McMurray</CITY>  #<CITY>FortMcMurray</CITY> #ymm #ymmfire #FortMacFire
ID_728693028215365632,Labatts provides water to Fort McMurray #CorporateCitizen  #CSR trend,Labatts provides water to Fort McMurray #CorporateCitizen  #CSR trend
ID_735865944627642369,RT @samantha_ef: Giving with style: our favourite! ὄ7  : Join us in supporting @FMSPCA wildfire relief efforts.,RT @samantha_ef: Giving with style: our favourite! ὄ7  : Join us in supporting @FMSPCA wildfire relief efforts.
ID_730009067318554624,"An upcoming local concert is aimed at support victims of the Fort McMurray wildfire. Wednesday May 18th,","An upcoming local concert is aimed at support victims of the Fort McMurray wildfire. Wednesday May 18th,"
ID_728692126909906950,RT @edmontondaily: Fort McMurray pets rescued by rogue volunteer rescue team: The catastrophic wildfire has made a ghost town out of htt,RT @edmontondaily: <HUMAN-MADE-POINT-OF-INTEREST>Fort McMurray</HUMAN-MADE-POINT-OF-INTEREST> pets rescued by rogue volunteer rescue team: The catastrophic wildfire has made a ghost town out of htt
ID_730140369401208832,"Charities on-site collecting donations, live br","Charities on-site collecting donations, live br"
ID_730596412321353729,RT @WorldwideHerald: #Calgary — Fort McMurray wildfire evacuees line up for financial assistance in Edmonton  #yyc h,RT @WorldwideHerald: #<CITY>Calgary</CITY> — <HUMAN-MADE-POINT-OF-INTEREST>Fort McMurray</HUMAN-MADE-POINT-OF-INTEREST> wildfire evacuees line up for financial assistance in <CITY>Edmonton</CITY>  #yyc h
ID_728746617608667137,RT @YoDoggyDogStore: Kind Strangers Rescue Pets in Alberta Wildfire  #ymmfire #ymmhelps #MakeMeShiverIn5Words :,RT @YoDoggyDogStore: Kind Strangers Rescue Pets in <STATE>Alberta</STATE> Wildfire  #ymmfire #ymmhelps #MakeMeShiverIn5Words :
ID_729702758824214529,#RT TIME: I survived the wildfire that killed my firefighting crew,#RT TIME: I survived the wildfire that killed my firefighting crew
ID_730917894591221760,"RT @NRDC: In addition to ~$9bn damage, the Fort McMurray wildfire will have significant environmental impacts:  via","RT @NRDC: In addition to ~$9bn damage, the Fort <NATURAL-POINT-OF-INTEREST>McMurray wildfire</NATURAL-POINT-OF-INTEREST> will have significant environmental impacts:  via"
ID_730782287726514176,"#CUPE #BC donates $20,000 to #FortMcMurray #wildfire relief fund:  #YMMFIRE #bcpoli #unions","#CUPE #BC donates $20,000 to #<HUMAN-MADE-POINT-OF-INTEREST>FortMcMurray</HUMAN-MADE-POINT-OF-INTEREST> #wildfire relief fund:  #YMMFIRE #bcpoli #unions"
ID_729473185171709952,Im starting a Givalanche of good! Any gift can help an animal affected by the Fort McMurray fire,Im starting a Givalanche of good! Any gift can help an animal affected by the <CITY>Fort McMurray</CITY> fire
ID_730431359378853890,RT @Andrew_GlobalSJ: 22 DNR firefighters fly out to Alberta at 4 from Moncton to assist in wildfire fighting efforts @Global_NB,RT @Andrew_GlobalSJ: 22 DNR firefighters fly out to <STATE>Alberta</STATE> at 4 from <CITY>Moncton</CITY> to assist in wildfire fighting efforts @Global_NB
ID_729706366990868481,"RT @MikeConnors: The four Atlantic provinces are collectively donating $250,000 for Alberta wildfire relief. #nlpoli","RT @MikeConnors: The four Atlantic provinces are collectively donating $250,000 for <STATE>Alberta</STATE> wildfire relief. #nlpoli"
ID_730155477519106048,Alberta wildfire: Emergency declared in Fort McMurray - BBC News -,<CITY>Alberta</CITY> wildfire: Emergency declared in <CITY>Fort McMurray</CITY> - BBC News -
ID_728542670063210497,RT @bell_ashlyn: Help #FortMacFire victims in under 30 sec by texting REDCROSS to 30333 to donate $5. Trudeau to match all donations!,RT @bell_ashlyn: Help #FortMacFire victims in under 30 sec by texting REDCROSS to 30333 to donate $5. Trudeau to match all donations!
ID_728997288123629568,And were just standing on the sidelines feeling helpless. Donate to @redcrosscanada today #ymmhelps #ymmfire,And were just standing on the sidelines feeling helpless. Donate to @redcrosscanada today #ymmhelps #ymmfire
ID_728663660202201088,I have it on good (but made up) authority that donations to help Alberta wildfire evacuees entitle you to skip a workout this week #donate,I have it on good (but made up) authority that donations to help <STATE>Alberta</STATE> wildfire evacuees entitle you to skip a workout this week #donate
ID_728536957324800000,Rex Murphy | Fort McMurray Wildfire  Heartfelt &true. We cannot do enough but every little bit helps. Please donate,Rex Murphy | Fort McMurray Wildfire  Heartfelt &true. We cannot do enough but every little bit helps. Please donate
ID_732352369816702979,"RT@RMWoodBuffalo:Wildfire update, May 16, - Workers north of #ymm under controlled precautionary evacuation #ymmfire","RT@RMWoodBuffalo:Wildfire update, May 16, - Workers north of #ymm under controlled precautionary evacuation #ymmfire"
ID_729452348762808321,"Buildings destroyed by a wildfire in Fort McMurray, Alberta are shown in this May 6, 2016, handout still from video.","Buildings destroyed by a wildfire in <CITY>Fort McMurray</CITY>, <STATE>Alberta</STATE> are shown in this May 6, 2016, handout still from video."
ID_729052093995081728,"RT @marcmack: Devastating wildfire in Fort McMurray, northern Alberta: 80000 evacuated, 1600 homes destroyed. Text REDCROSS to 30333 & dona","RT @marcmack: Devastating wildfire in <NEIGHBORHOOD>Fort McMurray</NEIGHBORHOOD>, northern <STATE>Alberta</STATE>: 80000 evacuated, 1600 homes destroyed. Text REDCROSS to 30333 & dona"
ID_735133794806571008,Positive thoughts f/homeowners in Fort McMurray as evacuees begin return in June and the rebuild starts!  #gpab #ymm,Positive thoughts f/homeowners in Fort McMurray as evacuees begin return in June and the rebuild starts!  #gpab #ymm
ID_728645685432573952,RT @LondonDrugs: Our trailer is loaded w medical/personal supplies for wildfire victims. Flag us down if you need something. #ymmfire,RT @LondonDrugs: Our trailer is loaded w medical/personal supplies for wildfire victims. Flag us down if you need something. #ymmfire
ID_728712818288005120,please donate to the canadian red cross,please donate to the canadian red cross
ID_730115410851463172,Henry Schein Disaster Relief Hotline Open to Support Customers Alberta - Oral Health Group  via @Oralhealthgroup,Henry Schein Disaster Relief Hotline Open to Support Customers <STATE>Alberta</STATE> - Oral Health Group  via @Oralhealthgroup
ID_729266440164016128,"Wildfire evacuees get supplies, support at evacuation center  syndication.ap.orgPhilip Wylie, his wife, Suda, and t","Wildfire evacuees get supplies, support at evacuation center  syndication.ap.orgPhilip Wylie, his wife, Suda, and t"
ID_728767566718586880,RT @CP24: Volunteers rescue pets left behind by owners fleeing Fort McMurray,RT @CP24: Volunteers rescue pets left behind by owners fleeing <CITY>Fort McMurray</CITY>
ID_731286615994204160,$180 will be donated to the Fort Mac wildfire relief! Thank you all for your donations and participation ὠA,$180 will be donated to the <CITY>Fort Mac</CITY> wildfire relief! Thank you all for your donations and participation ὠA
ID_730790332036579329,So easy! Donate $10 @redcrosscanada to Fort McMurray wildfire fund by texting Fires to 20222,So easy! Donate $10 @redcrosscanada to <CITY>Fort McMurray</CITY> wildfire fund by texting Fires to 20222
ID_728719774675574784,"#FortMcMurray fire burned/destroyed 15-20% of buildings in city; jumped #Athabaskan River, may double in size agai","#FortMcMurray fire burned/destroyed 15-20% of buildings in city; jumped #<NATURAL-POINT-OF-INTEREST>Athabaskan River</NATURAL-POINT-OF-INTEREST>, may double in size agai"
ID_730894786903855104,Taiwan donates aid to wildfire-engulfed Canadian city | Politics | FOCUS TAIWAN  via @sharethis,<COUNTRY>Taiwan</COUNTRY> donates aid to wildfire-engulfed Canadian city | Politics | FOCUS TAIWAN  via @sharethis
ID_728833787363262464,Sobeys to match customers’ Red Cross donations to Fort McMurray wildfire relief -,Sobeys to match customers’ Red Cross donations to Fort McMurray wildfire relief -
ID_732990269197451264,Wildfire now 4x size of New York City: The mammoth inferno devastating northern Alberta has now destroyed mor,Wildfire now 4x size of <CITY>New York City</CITY>: The mammoth inferno devastating northern <CITY>Alberta</CITY> has now destroyed mor
ID_731714501901451264,#Alberta Government releases satellite maps showing #FortMcMurray wildfire damage. Have a look ⇨  #ymmfires,#<STATE>Alberta</STATE> Government releases satellite maps showing #<CITY>FortMcMurray</CITY> wildfire damage. Have a look ⇨  #ymmfires
ID_728623918819352577,Massive effort underway to rescue evacuees trapped by Canada wildfire: A massive effort is underway Friday morning,Massive effort underway to rescue evacuees trapped by <COUNTRY>Canada</COUNTRY> wildfire: A massive effort is underway Friday morning
ID_731263689672806401,"RT @wrasslinclassic: Another way you can donate to Red Cross to help the victims of the wildfire in Fort McMurray,","RT @wrasslinclassic: Another way you can donate to Red Cross to help the victims of the wildfire in <HUMAN-MADE-POINT-OF-INTEREST>Fort McMurray</HUMAN-MADE-POINT-OF-INTEREST>,"
ID_732264634581798912,@HunterOlivia We encourage you to make a donation to the Red Cross to help those affected by Fort McMurray wildfire,@HunterOlivia We encourage you to make a donation to the Red Cross to help those affected by <CITY>Fort McMurray</CITY> wildfire
ID_729435253660631041,Change in weather gives firefighters a  goes out 2 our friends n neighbors!Please donate 2your nearest Red Cross,Change in weather gives firefighters a  goes out 2 our friends n neighbors!Please donate 2your nearest Red Cross
ID_731869426501464064,"We have donated to help those affected by the wildfire in Alberta. Please do the same, no amount is too small! #AlbertaStrong #RedCross #ymm","We have donated to help those affected by the wildfire in <STATE>Alberta</STATE>. Please do the same, no amount is too small! #AlbertaStrong #RedCross #ymm"
ID_733895711671123968,Some evacuation orders over Fort McMurray wildfire lifted in work camps #ymmfire,Some evacuation orders over <NEIGHBORHOOD>Fort McMurray</NEIGHBORHOOD> wildfire lifted in work camps #ymmfire
ID_729379936264314880,RT @WritingRosa: Interested in helping the people affected by the wildfire in Fort McMurray? Here are some ways you can help. /,RT @WritingRosa: Interested in helping the people affected by the wildfire in <CITY>Fort McMurray</CITY>? Here are some ways you can help. /
ID_731244191347527680,Red Cross gets $2M donation from Tim Hortons co-founder. #FortMcMurray #FortMacFire #yymfire,Red Cross gets $2M donation from Tim Hortons co-founder. #<CITY>FortMcMurray</CITY> #FortMacFire #yymfire
ID_728610276325601280,Donate to Redcross please,Donate to <HUMAN-MADE-POINT-OF-INTEREST>Redcross</HUMAN-MADE-POINT-OF-INTEREST> please
ID_730426691172982784,Updated Wildfire support resources for Families #FamilyPresence @AHS_behealthy @AHS_HPHC @ahs_hacs Thx to CES +FCRC,Updated Wildfire support resources for Families #FamilyPresence @AHS_behealthy @AHS_HPHC @ahs_hacs Thx to CES +FCRC
ID_729659516992643072,"Wildfire in Alberta, Canada has led to evacuations in Fort McMurray. Check before travel to the affected areas.","Wildfire in <CITY>Alberta</CITY>, <COUNTRY>Canada</COUNTRY> has led to evacuations in Fort McMurray. Check before travel to the affected areas."
ID_730389685743144960,"DTN Taiwan: Taiwan donates aid to wildfire-engulfed Canadian city: Toronto, Canada, May 10 (CNA) Taiwan has d","DTN <COUNTRY>Taiwan</COUNTRY>: <COUNTRY>Taiwan</COUNTRY> donates aid to wildfire-engulfed Canadian city: <CITY>Toronto</CITY>, <COUNTRY>Canada</COUNTRY>, May 10 (CNA) <COUNTRY>Taiwan</COUNTRY> has d"
ID_728584082830020608,Massive convoy underway to move Fort McMurray wildfire evacuees to safe areas,Massive convoy underway to move <CITY>Fort McMurray</CITY> wildfire evacuees to safe areas
ID_732615379000938500,RT @AGeddesCBC: Notley wildfire update at 11 a.m. Extreme conditions make job more dangerous  #ymmfire #yeg :,RT @AGeddesCBC: Notley wildfire update at 11 a.m. Extreme conditions make job more dangerous  #ymmfire #yeg :
ID_734089578106085376,Guidelines for Ft Mac Lutheran relief funding issued #ymm @ELCICinfo @GlennSchaeffer @abtbishoplarry,Guidelines for <CITY>Ft Mac Lutheran</CITY> relief funding issued #ymm @ELCICinfo @GlennSchaeffer @abtbishoplarry
ID_734759275352858624,"@nytimes absolutely! Should def also have wildfire evacuation sirens in light of Slave lake, and more recently, Ft. McMurray fires #ymmfire","@nytimes absolutely! Should def also have wildfire evacuation sirens in light of <NATURAL-POINT-OF-INTEREST>Slave lake</NATURAL-POINT-OF-INTEREST>, and more recently, <DISTRICT>Ft. McMurray</DISTRICT> fires #ymmfire"
ID_730133763762618368,RT @justinslimm: Notley: Oilsands operations north of Fort McMurray not damaged by wildfire. #ymm #ymmfire,RT @justinslimm: Notley: Oilsands operations north of <CITY>Fort McMurray</CITY> not damaged by wildfire. #ymm #ymmfire
ID_732608603157204992,The latest on the #Ymmfire and @RachelNotley to update on fire and 8k evacuated from 19 oilfield camps at 11am,The latest on the #Ymmfire and @RachelNotley to update on fire and 8k evacuated from 19 oilfield camps at 11am
