tweet_id,plain_text,xml_text
ID_1113153597410299904,Does our unelected president ever check figures? 1.5 billion plus a case of paper towels for Donnie to throw. The 91 billion was the estimate of total damage. @realDonaldTrump perhaps you should check your numbers before you tweet.,Does our unelected president ever check figures? 1.5 billion plus a case of paper towels for Donnie to throw. The 91 billion was the estimate of total damage. @realDonaldTrump perhaps you should check your numbers before you tweet.
ID_1110885305953996800,"*** 20% of sales to flood victims*** Our friends @JoinTAGG have made helping flood victims easy for us! - through the end of March, TAGG your receipt and choose Nebraska Flood Relief and we will donate 20% of your purchase to flood victims!","*** 20% of sales to flood victims*** Our friends @JoinTAGG have made helping flood victims easy for us! - through the end of March, TAGG your receipt and choose <STATE>Nebraska</STATE> Flood Relief and we will donate 20% of your purchase to flood victims!"
ID_1111324090244255746,"In a show of solidarity with farmers across the country, a Rouseville couple is preparing a semi-truck and four one-ton pickup trucks and trailers full of supplies to haul to Nebraska for farmers who have been affected by flooding.","In a show of solidarity with farmers across the country, a Rouseville couple is preparing a semi-truck and four one-ton pickup trucks and trailers full of supplies to haul to <STATE>Nebraska</STATE> for farmers who have been affected by flooding."
ID_1110986652300820480,"On Friday 3/22, Nebraska Governor, Pete Ricketts, announced the #NebraskaStrong initiative to help Nebraskans recover from severe flooding. We were honored to offer our WorkGroup Recovery Space for a statewide telethon that has raised almost $500K.","On Friday 3/22, <STATE>Nebraska</STATE> Governor, Pete Ricketts, announced the #NebraskaStrong initiative to help Nebraskans recover from severe flooding. We were honored to offer our WorkGroup Recovery Space for a statewide telethon that has raised almost $500K."
ID_1110988990688063488,Please show your support to our relatives in the Ponca Nation of Nebraska who have experienced major flooding. Donate directly to the nation and not a white savior operated non-profit. #PoncaFlood2019 @PoncaTribeofNE,Please show your support to our relatives in the Ponca Nation of <STATE>Nebraska</STATE> who have experienced major flooding. Donate directly to the nation and not a white savior operated non-profit. #PoncaFlood2019 @PoncaTribeofNE
ID_1111691004292288512,"For people saddened by the devastation in the midwest, here is the best list Ive seen of relief efforts, many focused on the tribes that faced particular hardship","For people saddened by the devastation in the midwest, here is the best list Ive seen of relief efforts, many focused on the tribes that faced particular hardship"
ID_1111348240463659014,The @enCloud9 team takes some time off to help out at one of the donations centers in Bellevue for Nebraska Flood Victims #NebraskaStrong #MSDYN365 #NebraskaFlood,The @enCloud9 team takes some time off to help out at one of the donations centers in Bellevue for <STATE>Nebraska</STATE> Flood Victims #NebraskaStrong #MSDYN365 #NebraskaFlood
ID_1111801327523229698,"If you’d like to help a little boy who lost his Hot Wheels collection in the Nebraska floods, please contact me. We are working to build his collection back up. Thank you. Ὁ9ὤFἿD","If you’d like to help a little boy who lost his Hot Wheels collection in the <STATE>Nebraska</STATE> floods, please contact me. We are working to build his collection back up. Thank you. Ὁ9ὤFἿD"
ID_1110538771940995076,Visited the relief shelter at Elkhorn Middle School today to let the Nebraska flood victims know @POTUS and I are WITH them & to thank the incredible military personnel & @RedCross volunteers helping those impacted. THANK YOU!,Visited the relief shelter at <HUMAN-MADE-POINT-OF-INTEREST>Elkhorn Middle School</HUMAN-MADE-POINT-OF-INTEREST> today to let the <STATE>Nebraska</STATE> flood victims know @POTUS and I are WITH them & to thank the incredible military personnel & @RedCross volunteers helping those impacted. THANK YOU!
ID_1111718758819586048,"This week, we dispatched four full-time @waEMD employees and six reservists to help with Recovery efforts in Nebraska. Most will stay there for the next month to assist the state with whatever they need. @NEMAtweets #NebraskaStrong #NebraskaFlood","This week, we dispatched four full-time @waEMD employees and six reservists to help with Recovery efforts in <STATE>Nebraska</STATE>. Most will stay there for the next month to assist the state with whatever they need. @NEMAtweets #NebraskaStrong #NebraskaFlood"
ID_1112698051527880704,Disaster Unemployment Assistance is now available to workers and self-employed residents of 9 #Nebraska counties and 5 #Iowa counties affected by the major #MidwestFlooding disaster. Find out who may qualify and how to apply for DUA benefits:,Disaster Unemployment Assistance is now available to workers and self-employed residents of 9 #<STATE>Nebraska</STATE> counties and 5 #Iowa counties affected by the major #MidwestFlooding disaster. Find out who may qualify and how to apply for DUA benefits:
ID_1111325902472925184,"Free dental care will be available to adults & children at Brownell Talbot, provided by Nebraska Mission of Mercy. Its first come, first served starting at 5:30 am for adults, 7:30 am for children.” -FYI for those of you who don’t have insurance and/or can’t afford dental care!","Free dental care will be available to adults & children at Brownell Talbot, provided by <STATE>Nebraska</STATE> Mission of Mercy. Its first come, first served starting at 5:30 am for adults, 7:30 am for children.” -FYI for those of you who don’t have insurance and/or can’t afford dental care!"
ID_1111730453147455488,So starting today until April 7th all donations recived during stream will be going towards flood victims in nebraska! @J4LOrg @DemonicsOrg @FreSh_KiD__JaY @PastorSouZy,So starting today until April 7th all donations recived during stream will be going towards flood victims in <STATE>nebraska</STATE>! @J4LOrg @DemonicsOrg @FreSh_KiD__JaY @PastorSouZy
ID_1113267376789884929,A Kansas woman donated 204 pairs of shoes to Nebraska flood victims after buying everything that was left at a closing Payless store.,A <STATE>Kansas</STATE> woman donated 204 pairs of shoes to <STATE>Nebraska</STATE> flood victims after buying everything that was left at a closing <HUMAN-MADE-POINT-OF-INTEREST>Payless store</HUMAN-MADE-POINT-OF-INTEREST>.
ID_1113313243534123008,RT @FOX59: A woman bought all 204 pairs of shoes left at a Payless ShoeSource liquidation sale to help Nebraska flood victims.,RT @FOX59: A woman bought all 204 pairs of shoes left at a Payless ShoeSource liquidation sale to help <STATE>Nebraska</STATE> flood victims.
ID_1112697386806185984,Student Council has organized a Food Drive for the Nebraska City Food Pantry! Students can bring donations to school April 1-9. #GoKnights,Student Council has organized a Food Drive for the <CITY>Nebraska City</CITY> Food Pantry! Students can bring donations to school April 1-9. #GoKnights
ID_1112495968321179651,I spent some time in Verdigre today. Thanks to our friends in PA for this load of hay. Also met a convoy of trucks in Norfolk NE hauling hay and fencing supplies headed north. Thanks for what everyone is doing to help Nebraska.,I spent some time in Verdigre today. Thanks to our friends in PA for this load of hay. Also met a convoy of trucks in Norfolk NE hauling hay and fencing supplies headed north. Thanks for what everyone is doing to help <STATE>Nebraska</STATE>.
ID_1111721959648309248,Farm Rescue delivers first load of hay in Nebraska this week,Farm Rescue delivers first load of hay in <STATE>Nebraska</STATE> this week
ID_1111704024913371137,IRP and IFTA requirements have been temporarily waived for commercial motor vehicle operators traveling in and through Iowa to provide disaster relief in #Iowa and #Nebraska. Truckers stay safe out there and thank you for all your hard work.,IRP and IFTA requirements have been temporarily waived for commercial motor vehicle operators traveling in and through <STATE>Iowa</STATE> to provide disaster relief in #<STATE>Iowa</STATE> and #<STATE>Nebraska</STATE>. Truckers stay safe out there and thank you for all your hard work.
ID_1111379532781514752,"Flooding in Nebraska has been devastating for many communities. For those who need food, or have lost food due to the flooding, the Supplemental Nutrition Assistance Program may be able to help in keeping with special disaster-related rules.","Flooding in <STATE>Nebraska</STATE> has been devastating for many communities. For those who need food, or have lost food due to the flooding, the Supplemental Nutrition Assistance Program may be able to help in keeping with special disaster-related rules."
ID_1110943105455255552,"Not all contractors may be legit, Nebraska Attorney General warns in wake of floods. Heres how to protect yourself against scams:","Not all contractors may be legit, <STATE>Nebraska</STATE> Attorney General warns in wake of floods. Heres how to protect yourself against scams:"
ID_1112712468424519680,Volunteers from around the Midwest and within Hamburg help the southwest Iowa town recover from devastating flooding.,Volunteers from around the Midwest and within <CITY>Hamburg</CITY> help the southwest <STATE>Iowa</STATE> town recover from devastating flooding.
ID_1113229982426378242,"Blessed by a local pastor, a convoy of 22 pickup trucks loaded with supplies for flooded Nebraska farmers set out from Ohio.","Blessed by a local pastor, a convoy of 22 pickup trucks loaded with supplies for flooded <STATE>Nebraska</STATE> farmers set out from <STATE>Ohio</STATE>."
ID_1112184834523316224,Midwest flooding threatens water safety in 1 million wells @CNN,Midwest flooding threatens water safety in 1 million wells @CNN
ID_1112718619761217538,"Breweries across Nebraska unite to brew up a new ale, and officials say they will be donating proceeds to the disaster relief, in support of Nebraska floods.","Breweries across <STATE>Nebraska</STATE> unite to brew up a new ale, and officials say they will be donating proceeds to the disaster relief, in support of <STATE>Nebraska</STATE> floods."
ID_1110879387409399809,The University of Nebraska State Museum and History Nebraska are teaming up with the Smithsonian Cultural Rescue Initiative to host workshops on how to preserve damaged personal heirlooms after natural disasters on March 29 and 31. Learn more ››  #UNL,The University of <STATE>Nebraska</STATE> State Museum and History <STATE>Nebraska</STATE> are teaming up with the Smithsonian Cultural Rescue Initiative to host workshops on how to preserve damaged personal heirlooms after natural disasters on March 29 and 31. Learn more ››  #UNL
ID_1110495167725883399,"@NENationalGuard used a CH-47 Chinook helicopter with Co. B, 2-135th General Support Aviation Battalion, to secure multiple bales of hay, March 20, 2019 and airdrop them to cattle isolated by historic flooding across the state. (Nebraska National Guard video by Spc.Crawford)","@NENationalGuard used a CH-47 Chinook helicopter with Co. B, 2-135th General Support Aviation Battalion, to secure multiple bales of hay, March 20, 2019 and airdrop them to cattle isolated by historic flooding across the state. (<STATE>Nebraska</STATE> National Guard video by Spc.Crawford)"
ID_1110858562811711488,"@Niello_ @CNN @barbarastarrcnn He declared an emergency ᾓ7ἿE‍♀️ Mind you, there is practically a hole on the US map where Nebraska used to be.","@Niello_ @CNN @barbarastarrcnn He declared an emergency ᾓ7ἿE‍♀️ Mind you, there is practically a hole on the <COUNTRY>US</COUNTRY> map where <STATE>Nebraska</STATE> used to be."
ID_1111348993844371456,Florida Realtors DRF giving $25K to Nebraska flood victims,<STATE>Florida</STATE> Realtors DRF giving $25K to <STATE>Nebraska</STATE> flood victims
ID_1110272254078799873,"It’s hard to sum up the damage from the floods in Nebraska and Iowa. But after driving 944 miles across the two states this week, I’ll give it a try. To start, here’s a look at how agriculture, which drives the Plains economy, was devastated:","It’s hard to sum up the damage from the floods in <STATE>Nebraska</STATE> and Iowa. But after driving 944 miles across the two states this week, I’ll give it a try. To start, here’s a look at how agriculture, which drives the Plains economy, was devastated:"
ID_1112915332757422081,"@LukeBryanOnline , Livestock in Nebraska getting Hay From Heavenflood relief..","@LukeBryanOnline , Livestock in <STATE>Nebraska</STATE> getting Hay From Heavenflood relief.."
ID_1110952118943309824,This week in parish news: Volunteers provide free tax return assistance to people in the Diocese of Albany; Atlanta parishes raise awareness of dangers of pornography; flooding traps Nebraska parishioners.,This week in parish news: Volunteers provide free tax return assistance to people in the Diocese of <CITY>Albany</CITY>; <STATE>Atlanta</STATE> parishes raise awareness of dangers of pornography; flooding traps <STATE>Nebraska</STATE> parishioners.
ID_1111732244136091648,"NDOT announces that more road repairs are underway in central Nebraska, and reminds drivers to use the marked detours, as most roads will remain closed until work is complete.","NDOT announces that more road repairs are underway in central <STATE>Nebraska</STATE>, and reminds drivers to use the marked detours, as most roads will remain closed until work is complete."
ID_1110436302917378048,">Two-thirds of Nebraska counties are in an emergency >14 bridges damaged or destroyed >Estimated $1 billion loss in livestock & crops >200 miles of roads that will need repairs The extent of #NebraskaFlooding, so far.",">Two-thirds of <STATE>Nebraska</STATE> counties are in an emergency >14 bridges damaged or destroyed >Estimated $1 billion loss in livestock & crops >200 miles of roads that will need repairs The extent of #NebraskaFlooding, so far."
ID_1110919873482371073,"Credit Union Foundation of the Dakotas just made a $2,500 donation to #CUAid to help the victims of flooding in Nebraska. #CUDifference @NCUFoundation #PeopleHelpingPeople","Credit Union Foundation of the <STATE>Dakotas</STATE> just made a $2,500 donation to #CUAid to help the victims of flooding in <STATE>Nebraska</STATE>. #CUDifference @NCUFoundation #PeopleHelpingPeople"
ID_1110635539579981825,"Volunteers from the @RedCross like Tony, Joyce and Bill are busy feeding communities impacted by flooding across Nebraska and SW Iowa. As flood waters recede, Red Cross disaster workers are serving meals and distributing relief items, emergency supplies and cleanup materials.","Volunteers from the @RedCross like Tony, Joyce and Bill are busy feeding communities impacted by flooding across <STATE>Nebraska</STATE> and SW <STATE>Iowa</STATE>. As flood waters recede, Red Cross disaster workers are serving meals and distributing relief items, emergency supplies and cleanup materials."
ID_1113054976656326658,RT @Swan_Enterprise: Flood relief headed from Fulton County to Nebraska,RT @Swan_Enterprise: Flood relief headed from <COUNTY>Fulton County</COUNTY> to <STATE>Nebraska</STATE>
ID_1111766934834593792,"☑️6 flying hours. ☑️13 cargo operations. ☑️114,000 lbs of cargo. The @mnnationalguard reports back from its #EMAC mission to fight #Nebraska #Floods. Read about their first day on the job:","☑️6 flying hours. ☑️13 cargo operations. ☑️114,000 lbs of cargo. The @mnnationalguard reports back from its #EMAC mission to fight #<STATE>Nebraska</STATE> #Floods. Read about their first day on the job:"
ID_1111685722472411136,Farmers and families in #Nebraska need help. Learn how you can impact their lives in Jesus Name.,Farmers and families in #<STATE>Nebraska</STATE> need help. Learn how you can impact their lives in Jesus Name.
ID_1110339775620435970,Our friends in Nebraska are in need! Please consider giving to the Realtor Relief Fund.,Our friends in <STATE>Nebraska</STATE> are in need! Please consider giving to the Realtor Relief Fund.
ID_1112323783195537409,"Jamie’s elderly parents had to be evacuated from their home in #Nebraska when the recent #floods hit. But four feet of water flooded their basement, destroying treasured possessions. OB volunteers helped Jamie sort through the aftermath. #PhotoPrayer ","Jamie’s elderly parents had to be evacuated from their home in #<STATE>Nebraska</STATE> when the recent #floods hit. But four feet of water flooded their basement, destroying treasured possessions. OB volunteers helped Jamie sort through the aftermath. #PhotoPrayer "
ID_1110970454250905600,@eacrunden Ive heard the same reaction when Ive done fundraising for the Nebraska flood victims.,@eacrunden Ive heard the same reaction when Ive done fundraising for the <STATE>Nebraska</STATE> flood victims.
ID_1110704182728802310,"Thank you @JackLinks for your generous donation to the flood victims in Boyd County, Nebraska! The firemen especially appreciated your donation! #jacklinks #jacklinksjerky #teriyakiyum #damflood #nebraskastrong #nebraskaflood #boydcountystrong","Thank you @JackLinks for your generous donation to the flood victims in <COUNTY>Boyd County</COUNTY>, <STATE>Nebraska</STATE>! The firemen especially appreciated your donation! #jacklinks #jacklinksjerky #teriyakiyum #damflood #nebraskastrong #nebraskaflood #boydcountystrong"
ID_1110498259515199488,"Justin Timberlake is doing his part to help the Nebraska flooding victims. During his concert in Omaha on Saturday, Justin told the crowd that a portion of the proceeds from the show would be donated to flood relief.","Justin Timberlake is doing his part to help the <STATE>Nebraska</STATE> flooding victims. During his concert in Omaha on Saturday, Justin told the crowd that a portion of the proceeds from the show would be donated to flood relief."
ID_1111991409458987008,"Officials say the Air Force needs $4.9 billion in extra funding to rebuild and repair Offutt Air Base in Nebraska and Tyndall Air Force Base in Florida over the next three years. Tyndall sustained hurricane damage last fall. 45--This is a NATIONAL EMERGENCY. Fund this, PLEASE!","Officials say the Air Force needs $4.9 billion in extra funding to rebuild and repair Offutt Air Base in <STATE>Nebraska</STATE> and Tyndall Air Force Base in <STATE>Florida</STATE> over the next three years. Tyndall sustained hurricane damage last fall. 45--This is a NATIONAL EMERGENCY. Fund this, PLEASE!"
ID_1112741774576021505,"Last day to contribute to Nebraska flood relief with a subscription to @TheAthletic. Approximately $3,200 has been raised for the Red Cross. Get 30% off — with 50% of proceeds to benefit flood relief. And get full access to the network of college and pro sports coverage.","Last day to contribute to <STATE>Nebraska</STATE> flood relief with a subscription to @TheAthletic. Approximately $3,200 has been raised for the Red Cross. Get 30% off — with 50% of proceeds to benefit flood relief. And get full access to the network of college and pro sports coverage."
ID_1111332437496340480,Two Delaware County Farmers Collecting Donations for Nebraska Flood Victims – Mix 94.7 KMCH,Two <STATE>Delaware</STATE> County Farmers Collecting Donations for <STATE>Nebraska</STATE> Flood Victims – Mix 94.7 KMCH
ID_1112753409877135361,FRHS has been caring for the #Norfolk community for over 85 years. Join our team as a Benefits Administrator to help us keep the residents of Nebraska healthy!  #Benefits,FRHS has been caring for the #Norfolk community for over 85 years. Join our team as a Benefits Administrator to help us keep the residents of <STATE>Nebraska</STATE> healthy!  #Benefits
ID_1110542797071925249,"Those (ice) chunks exploded across the land, scraping away houses, buildings, trees, livestock, topsoil and, in some cases, livelihoods.","Those (ice) chunks exploded across the land, scraping away houses, buildings, trees, livestock, topsoil and, in some cases, livelihoods."
ID_1112973862898188288,@SandraK93322487 I am trying to find the link to donate to her care???? Where is she now? I would pay to have her transported to me if necessary. She may love life on the great plains! I think I know of a perfect home for herwith my friend in Nebraska!,@SandraK93322487 I am trying to find the link to donate to her care???? Where is she now? I would pay to have her transported to me if necessary. She may love life on the great plains! I think I know of a perfect home for herwith my friend in <STATE>Nebraska</STATE>!
ID_1112551407406800897,Falling Star Farm is helping farmers in Nebraska who are dealing with severe flooding.,Falling Star Farm is helping farmers in <STATE>Nebraska</STATE> who are dealing with severe flooding.
ID_1111661619925446661,Buy Art. Help Nebraska. 50% off framed art. 10% of your purchase will go to flooding recovery in Fremont. Even just a little helps! #nebraskstrong Details:,Buy Art. Help <STATE>Nebraska</STATE>. 50% off framed art. 10% of your purchase will go to flooding recovery in Fremont. Even just a little helps! #nebraskstrong Details:
ID_1112822806167793664,RT @AWAKEALERT: Nebraska braces for more rain amid severe flooding #NebraskaStrong #NebraskaFlood,RT @AWAKEALERT: <STATE>Nebraska</STATE> braces for more rain amid severe flooding #NebraskaStrong #NebraskaFlood
ID_1111386248860454912,Local food trucks are raising money for flood victims #Nebraska,Local food trucks are raising money for flood victims #<STATE>Nebraska</STATE>
ID_1112857226509783040,People stepped up in a BIG way to help farmers and others impacted by #flooding in Nebraska. Prairie du Sac farmer Joe Keller organized this very successful donation drive! #WKOW,People stepped up in a BIG way to help farmers and others impacted by #flooding in <STATE>Nebraska</STATE>. Prairie du Sac farmer Joe Keller organized this very successful donation drive! #WKOW
ID_1110662755852435462,".@SBDRnet assessment: 2,000-plus flood-affected homes in Nebraska & Kansas; mud-out begins in Iowa & Missouri.",".@SBDRnet assessment: 2,000-plus flood-affected homes in <STATE>Nebraska</STATE> & <STATE>Kansas</STATE>; mud-out begins in <STATE>Iowa</STATE> & <STATE>Missouri</STATE>."
ID_1110541132411355136,A major Air Force base was damaged in the Nebraska flood  via @voxdotcom @edspain tried to warn FEMA. #GIS doesn’t lie.,A major Air Force base was damaged in the <STATE>Nebraska</STATE> flood  via @voxdotcom @edspain tried to warn FEMA. #GIS doesn’t lie.
ID_1111163068652752897,Historic floods that killed 4 and displaced hundreds force 75 Nebraska cities to issue emergency declarations @CNN  #indianalawyer,Historic floods that killed 4 and displaced hundreds force 75 <STATE>Nebraska</STATE> cities to issue emergency declarations @CNN  #indianalawyer
ID_1110526897409142785,"With the help of local mission partners and the Nebraska National Guard, Team Offutt is quickly bouncing back from historic flooding. The expert Airmen at Offutt Air Force Base got ahead of the rising water","With the help of local mission partners and the <STATE>Nebraska</STATE> National Guard, Team Offutt is quickly bouncing back from historic flooding. The expert Airmen at Offutt Air Force Base got ahead of the rising water"
ID_1110908097923612677,"The DOL has provided some FAQs for victims of disasters in Alabama, Iowa, and Nebraska.","The DOL has provided some FAQs for victims of disasters in <STATE>Alabama</STATE>, <STATE>Iowa</STATE>, and <STATE>Nebraska</STATE>."
ID_1110286149086560259,"Inspired by our original t-shirt project, our limited edition #NebraskaStrong t-shirt is one way to show support for the more than 70 public school communities impacted by the Nebraska floods. –  #ilovepublicschools","Inspired by our original t-shirt project, our limited edition #NebraskaStrong t-shirt is one way to show support for the more than 70 public school communities impacted by the <STATE>Nebraska</STATE> floods. –  #ilovepublicschools"
ID_1112802384659480579,"Westmoor continues to collect items for those affected by flooding in eastern Nebraska. This load of supplies was generously donated by Platte Valley Dental Group! Amazing people= Dr. Luehrs, Dr. Foote, and staff! #flossdaily #community","Westmoor continues to collect items for those affected by flooding in eastern <STATE>Nebraska</STATE>. This load of supplies was generously donated by Platte Valley Dental Group! Amazing people= Dr. Luehrs, Dr. Foote, and staff! #flossdaily #community"
ID_1111970357806804999,Two of our FFA officers were featured on the news tonight for Farm Bureau Youth and PH FFA donations to Nebraska Flood Relief donations. Way to go Josh and Sarah! @ Patrick Henry FFA,Two of our FFA officers were featured on the news tonight for Farm Bureau Youth and PH FFA donations to <STATE>Nebraska</STATE> Flood Relief donations. Way to go Josh and Sarah! @ Patrick Henry FFA
ID_1113254279224078336,"Lutheran Disaster Response is responding to this emergency through congregations, synods and our affiliates across Nebraska, Iowa, Wisconsin and Missouri. Gifts to U.S. flooding will be","Lutheran Disaster Response is responding to this emergency through congregations, synods and our affiliates across <STATE>Nebraska</STATE>, <STATE>Iowa</STATE>, <STATE>Wisconsin</STATE> and <STATE>Missouri</STATE>. Gifts to <COUNTRY>U.S.</COUNTRY> flooding will be"
ID_1112097460854366208,"Nebraska Mission of Mercy is doing incredible work providing free dental care to folks in need. This event brings out hundreds of volunteers, who help over 1000 patients. Thank you to the volunteers (Houston Alexander is a pretty good DJ!) and to Brownell Talbot for hosting!","<STATE>Nebraska</STATE> Mission of Mercy is doing incredible work providing free dental care to folks in need. This event brings out hundreds of volunteers, who help over 1000 patients. Thank you to the volunteers (Houston Alexander is a pretty good DJ!) and to Brownell Talbot for hosting!"
ID_1112791970634661888,"Nebraska Family Helpline 1-888-866-8660 is available 24/7. Trained helpline operators screen, assess immediate safety needs & connect you to emergency resources or providers. Helpline is supervised by licensed mental health professionals.","<STATE>Nebraska</STATE> Family Helpline 1-888-866-8660 is available 24/7. Trained helpline operators screen, assess immediate safety needs & connect you to emergency resources or providers. Helpline is supervised by licensed mental health professionals."
ID_1112405713165279234,RT @SamaritansPurse: #Volunteers bring hope to families impacted by the floods in Nebraska.,RT @SamaritansPurse: #Volunteers bring hope to families impacted by the floods in <STATE>Nebraska</STATE>.
ID_1111332481368764420,"@AllynPaul @AOC Currently, thousands of people are homeless and several have died due to flooding in Nebraska alone. This is the worst/most uneducated comment I’ve ever seen you make. Being self employed, I highly recommend you avoid politics/religion as you will lose followers/income. ","@AllynPaul @AOC Currently, thousands of people are homeless and several have died due to flooding in <STATE>Nebraska</STATE> alone. This is the worst/most uneducated comment I’ve ever seen you make. Being self employed, I highly recommend you avoid politics/religion as you will lose followers/income. "
ID_1111624778970992640,"From M.C.s Tees & More, GREAT NEWS! We are partnering with Orphan Grain Train, Norfolk, NE Office, to offer caps and shirts for sale and raise funds for the Nebraska Flood Relief . Profit","From M.C.s Tees & More, GREAT NEWS! We are partnering with Orphan Grain Train, <CITY>Norfolk</CITY>, <STATE>NE</STATE> Office, to offer caps and shirts for sale and raise funds for the <STATE>Nebraska</STATE> Flood Relief . Profit"
ID_1110748123905826816,"Nebraska Farm Bureau established disaster relief fund, launched Agriculture Disaster Exchange portal connect farmers, ranchers, agricul communities  @SenateGOP @SenateDems @HouseDemocrats @HouseGOP @POTUS @VP @TheDemocrats @GOP @LPNational @GreenPartyUS","<STATE>Nebraska</STATE> Farm Bureau established disaster relief fund, launched Agriculture Disaster Exchange portal connect farmers, ranchers, agricul communities  @SenateGOP @SenateDems @HouseDemocrats @HouseGOP @POTUS @VP @TheDemocrats @GOP @LPNational @GreenPartyUS"
ID_1111268335788933122,"LISTEN above for an interview with JC Schemper, President of the US Custom Harvesters, Inc. as they asses flood damage in central Nebraska. @tweets_USCHI #nebraskaflooding @HarvestReport @krvn @NEwheatie","LISTEN above for an interview with JC Schemper, President of the US Custom Harvesters, Inc. as they asses flood damage in central <STATE>Nebraska</STATE>. @tweets_USCHI #nebraskaflooding @HarvestReport @krvn @NEwheatie"
ID_1110372859698806784,RT @UNLCassCounty: Nebraska Extension offers resources to flood victims,RT @UNLCassCounty: <STATE>Nebraska</STATE> Extension offers resources to flood victims
ID_1110264403876827137,RT @KeyElementsGrp: Act Now: Help Flood Victims in #Iowa and #Nebraska. #Causes #Flooding #Environment #Nonprofits,RT @KeyElementsGrp: Act Now: Help Flood Victims in #<STATE>Iowa</STATE> and #<STATE>Nebraska</STATE>. #Causes #Flooding #Environment #Nonprofits
