tweet_id,plain_text,xml_text
ID_721626719321513984,"At least 77 dead, 500 injured after 7.3 magnitude earthquake shakes Ecuador","At least 77 dead, 500 injured after 7.3 magnitude earthquake shakes <COUNTRY>Ecuador</COUNTRY>"
ID_722076882842304512,"RT @RobertGlasserUN: 750,000 #earthquake dead in last 20 years #JapanEarthquake #EcuadorEarthquake #switch2sendai  h","RT @RobertGlasserUN: 750,000 #earthquake dead in last 20 years #JapanEarthquake #EcuadorEarthquake #switch2sendai  h"
ID_722101553427927040,Ecuador: The race to find quake victims  #Christian #News,<COUNTRY>Ecuador</COUNTRY>: The race to find quake victims  #Christian #News
ID_721702479285465088,"RT @AJENews: Update: Death toll in Ecuadors 7.8-magnitude earthquake rises to 41, according to the vice-president","RT @AJENews: Update: Death toll in <COUNTRY>Ecuadors</COUNTRY> 7.8-magnitude earthquake rises to 41, according to the vice-president"
ID_722177594133766144,"RT @NoControlProjec: Lets all help and raise funds for Ecuador, donate here:","RT @NoControlProjec: Lets all help and raise funds for <COUNTRY>Ecuador</COUNTRY>, donate here:"
ID_722039255736958977,RT @CBSNews: U.S. Army joins race to help earthquake victims and find missing in southern Japan:,RT @CBSNews: <COUNTRY>U.S.</COUNTRY> Army joins race to help earthquake victims and find missing in southern <COUNTRY>Japan</COUNTRY>:
ID_721923344275238912,Quake Kills 272 Along Devastated Ecuador Coast via NYT,Quake Kills 272 Along Devastated <COUNTRY>Ecuador</COUNTRY> Coast via NYT
ID_722126091603873793,"RT @globalfiredmgf: To support the response and provide urgent relief to those affected by the #EcuadorEarthquake, donate here:","RT @globalfiredmgf: To support the response and provide urgent relief to those affected by the #EcuadorEarthquake, donate here:"
ID_722071804601307136,"RT @BBCBreaking: Death toll in #EcuadorEarthquake rises to 350, authorities say","RT @BBCBreaking: Death toll in #EcuadorEarthquake rises to 350, authorities say"
ID_722095449004347392,#Notice Ecuador: The race to find quake victims  #CNN #World,#Notice <COUNTRY>Ecuador</COUNTRY>: The race to find quake victims  #CNN #World
ID_722052752755585024,RT @AP: BREAKING: Ecuadoran security minister says earthquake death count has risen to 350.,RT @AP: BREAKING: <COUNTRY>Ecuadoran</COUNTRY> security minister says earthquake death count has risen to 350.
ID_721957295970775041,272 dead in Ecuador Quake watch details now in 12pm bulletin,272 dead in <COUNTRY>Ecuador</COUNTRY> Quake watch details now in 12pm bulletin
ID_721720535030304769,RT @noticias2000: Ecuador quake death toll has risen to 233. Correa just confirmed. #pedernales #ecuadorlisto,RT @noticias2000: <COUNTRY>Ecuador</COUNTRY> quake death toll has risen to 233. Correa just confirmed. #pedernales #ecuadorlisto
ID_722204677698244608,San Clemente need immediate assistance.,<CITY>San Clemente</CITY> need immediate assistance.
ID_721680591951892480,Theres almost nothing we can do: Nearly 80 people killed in #EcuadorEarthquake,Theres almost nothing we can do: Nearly 80 people killed in #EcuadorEarthquake
ID_721812893478596613,Dave you actually can help us and it will mean a lot @DaveMustaine,Dave you actually can help us and it will mean a lot @DaveMustaine
ID_722032591717720064,"Well need Your help, so many people lost everything.. ὢ5","Well need Your help, so many people lost everything.. ὢ5"
ID_722066661109575680,RT @ABC: Video shows the extensive damage caused by powerful 7.8-magnitude earthquake in Ecuador:,RT @ABC: Video shows the extensive damage caused by powerful 7.8-magnitude earthquake in <COUNTRY>Ecuador</COUNTRY>:
ID_721798189460787200,RT @LastQuake: Its always surprising how damage can be localized. An indication of poor construction practices?,RT @LastQuake: Its always surprising how damage can be localized. An indication of poor construction practices?
ID_722157895551422465,RT @WHAAsstSecty: Solidarity w/ #Ecuador - the #US has offered help & will be working w/ Ecuador Govt to assist in this time of need :,RT @WHAAsstSecty: Solidarity w/ #<COUNTRY>Ecuador</COUNTRY> - the #US has offered help & will be working w/ <COUNTRY>Ecuador</COUNTRY> Govt to assist in this time of need :
ID_721599647555395584,RT @businessinsider: Dozens killed as huge earthquake hits Ecuador — and the death toll is expected to rise,RT @businessinsider: Dozens killed as huge earthquake hits <COUNTRY>Ecuador</COUNTRY> — and the death toll is expected to rise
ID_721789078425829377,Death in the dark: Massive Ecuador quake kills hundreds,Death in the dark: Massive <COUNTRY>Ecuador</COUNTRY> quake kills hundreds
ID_721890145138577408,RT @majoguevarad: Thousands without home. Towns destroyed. #help #donate #Earthquake #Ecuador #EarthquakeRelief @QuitoShapers /,RT @majoguevarad: Thousands without home. Towns destroyed. #help #donate #Earthquake #<COUNTRY>Ecuador</COUNTRY> #EarthquakeRelief @QuitoShapers /
ID_721792870668181504,"RT @gemecris: Palestine to send medics, aid to Ecuador after deadly earthquake  Shukran Palestine!!! Ὁ6","RT @gemecris: <COUNTRY>Palestine</COUNTRY> to send medics, aid to <COUNTRY>Ecuador</COUNTRY> after deadly earthquake  Shukran <COUNTRY>Palestine</COUNTRY>!!! Ὁ6"
ID_722075107213119488,RT @dangerousvarmit: If you want to help the people who lost everything in the earthquake please make your donation! Ecuador needs,RT @dangerousvarmit: If you want to help the people who lost everything in the earthquake please make your donation! <COUNTRY>Ecuador</COUNTRY> needs
ID_722176112160219136,"RT @MacCocktail: Not in history has a modern imperial city been so completely destroyed. San Francisco is gone.” ― Jack London, re 1906 SF","RT @MacCocktail: Not in history has a modern imperial city been so completely destroyed. <CITY>San Francisco</CITY> is gone.” ― Jack <CITY>London</CITY>, re 1906 SF"
ID_721857765539504128,"RT @rt_play: 233 killed, almost 600 injured in #EcuadorEarthquake, evacuations underway","RT @rt_play: 233 killed, almost 600 injured in #EcuadorEarthquake, evacuations underway"
ID_722159581770752000,@KevinSpacey Here in Ecuador we had an earthquake. We need help. Chek this,@KevinSpacey Here in <COUNTRY>Ecuador</COUNTRY> we had an earthquake. We need help. Chek this
ID_721883463587131392,RT @jrfansla: Dear friends RT please donate for #ecuador #earthquake disaster relief @RedCross @UNICEF @ADRAIntl @CARE Por favor donen para,RT @jrfansla: Dear friends RT please donate for #<COUNTRY>ecuador</COUNTRY> #earthquake disaster relief @RedCross @UNICEF @ADRAIntl @CARE Por favor donen para
ID_721578672977813504,"RT @AlexanderXV: Wasnt just a house that collapsed. Town 40,000 near the epicenter. Heavy damage #Pedernales #Ecuador #Earthquake :","RT @AlexanderXV: Wasnt just a house that collapsed. Town 40,000 near the epicenter. Heavy damage #<CITY>Pedernales</CITY> #<COUNTRY>Ecuador</COUNTRY> #Earthquake :"
ID_721751838589108224,RT @cruzrojaecuador: #Earthquake #Ecuador Our volunteers are helping affected people. We give first aid and psychosocial support .,RT @cruzrojaecuador: #Earthquake #<COUNTRY>Ecuador</COUNTRY> Our volunteers are helping affected people. We give first aid and psychosocial support .
ID_721724580713390081,UPDATE: Death toll from earthquake in Ecuador raised to 233,UPDATE: Death toll from earthquake in <COUNTRY>Ecuador</COUNTRY> raised to 233
ID_722070783149916164,RT @telesurenglish: Palestine Sends Humanitarian Aid to Ecuador Earthquake Victims,RT @telesurenglish: <COUNTRY>Palestine</COUNTRY> Sends Humanitarian Aid to <COUNTRY>Ecuador</COUNTRY> Earthquake Victims
ID_721938100914491392,"Quake kills 272 along devastated Ecuador coast  | etribune, Sports","Quake kills 272 along devastated <COUNTRY>Ecuador</COUNTRY> coast  | etribune, Sports"
ID_722027077831004161,"#insurance Massive quake causes widespread damage, kills 262 in Ecuador","#insurance Massive quake causes widespread damage, kills 262 in <COUNTRY>Ecuador</COUNTRY>"
ID_721748920381140992,RT @shababaty: #EcuadorEarthquake First images of #Pedernales were 300Dead have been reported  via @teleamazonasec,RT @shababaty: #EcuadorEarthquake First images of #Pedernales were 300Dead have been reported  via @teleamazonasec
ID_722130175312404481,SOS is helping the children of Ecuador that have been affected by Saturdays earthquake,SOS is helping the children of <COUNTRY>Ecuador</COUNTRY> that have been affected by Saturdays earthquake
ID_721708305823846400,"Death in the dark: Massive Ecuador quake kills dozens: PEDERNALES, Ecuador -The strongest earthquake to hit Ec","Death in the dark: Massive <COUNTRY>Ecuador</COUNTRY> quake kills dozens: PEDERNALES, <COUNTRY>Ecuador</COUNTRY> -The strongest earthquake to hit Ec"
ID_722106813341179905,Quito organized a large transport of donations to major impacted areas this morning -- we are focused on helping,<CITY>Quito</CITY> organized a large transport of donations to major impacted areas this morning -- we are focused on helping
ID_721740323131670530,RT @gmosqueraj: For people interested in donating to to the #EcuadorEarthquake relief efforts:  #EcuadorListoYSolid,RT @gmosqueraj: For people interested in donating to to the #EcuadorEarthquake relief efforts:  #EcuadorListoYSolid
ID_721722557364350976,RT @shababaty: #Manta Airport after #Ecuador earthquake. Completely destroyed  #PrayForEcuador #AyudaManta,RT @shababaty: #Manta Airport after #<COUNTRY>Ecuador</COUNTRY> earthquake. Completely destroyed  #PrayForEcuador #AyudaManta
ID_722150119739625472,"ECUADOR: International Donations! To purchase blankets, clothing, canned food, mattresses, and more. PLEASE SHARE!!!","<COUNTRY>ECUADOR</COUNTRY>: International Donations! To purchase blankets, clothing, canned food, mattresses, and more. PLEASE SHARE!!!"
ID_721743098582159360,"RT @earthquakesfeed: Top Stories: 77 killed as 7.8 quake rocks Ecuadors coast, collapsing homes and spreading panic - Los Angeles  http","RT @earthquakesfeed: Top Stories: 77 killed as 7.8 quake rocks <COUNTRY>Ecuadors</COUNTRY> coast, collapsing homes and spreading panic - <CITY>Los Angeles</CITY>  http"
ID_721745631988084740,RT @telesurenglish: The current death toll is 235 and 1557 wounded. 189 aftershocks have been registered up until now Vice President of E,RT @telesurenglish: The current death toll is 235 and 1557 wounded. 189 aftershocks have been registered up until now Vice President of E
ID_722185962604744704,Tourism Centers Largely Intact as Death Toll Rises After 7.8 Magnitude Earthquake in Ecuador  via @TravelPulse,Tourism Centers Largely Intact as Death Toll Rises After 7.8 Magnitude Earthquake in <COUNTRY>Ecuador</COUNTRY>  via @TravelPulse
ID_722102886231105537,RT @Ciberadio: International Donations for #Ecuador | #SismoEcuador #TerremotoEcuador #EcuadorListoYSolidario,RT @Ciberadio: International Donations for #<COUNTRY>Ecuador</COUNTRY> | #SismoEcuador #TerremotoEcuador #EcuadorListoYSolidario
ID_721836662838452224,"Ecuador Earthquake Kills 235, Injures 1,500 With More Buried Under Debris  via Kenneth Lim","<COUNTRY>Ecuador</COUNTRY> Earthquake Kills 235, Injures 1,500 With More Buried Under Debris  via Kenneth Lim"
ID_721643066835148800,"Breaking: Powerful Earthquake Hits Ecuador, Kills 77","Breaking: Powerful Earthquake Hits <COUNTRY>Ecuador</COUNTRY>, Kills 77"
ID_722034375408222208,RT @RipplesNG: 41 feared dead in powerful Ecuador earthquake,RT @RipplesNG: 41 feared dead in powerful <COUNTRY>Ecuador</COUNTRY> earthquake
ID_721667763606024193,RT @shababaty: #Ecuador asks for International Help as death toll rises after a 7.8 #earthquake  #AyudaManabi,RT @shababaty: #<COUNTRY>Ecuador</COUNTRY> asks for International Help as death toll rises after a 7.8 #earthquake  #AyudaManabi
ID_721772101401722890,RT @TravelGoC: #Canadians in #Ecuador: avoid non-essential travel to areas along northwestern coast affected by the #earthquake,RT @TravelGoC: #Canadians in #<COUNTRY>Ecuador</COUNTRY>: avoid non-essential travel to areas along northwestern coast affected by the #earthquake
ID_721821768957173760,"Earthquake kills 235 in Ecuador, people still trapped  Please prey for these poor people..","Earthquake kills 235 in <COUNTRY>Ecuador</COUNTRY>, people still trapped  Please prey for these poor people.."
ID_722122718884315137,Still we need international help!! #EcuadorEarthquake @CNNEE @BBC @TIME @CancilleriaEc @Seguridad_Ec @Riesgos_Ec,Still we need international help!! #<COUNTRY>EcuadorEarthquake</COUNTRY> @CNNEE @BBC @TIME @CancilleriaEc @Seguridad_Ec @Riesgos_Ec
ID_722093996059656193,"@Cristiano Hi Cristiano, hope you can give some help to Ecuador. #HalaMadrid","@Cristiano Hi Cristiano, hope you can give some help to <COUNTRY>Ecuador</COUNTRY>. #HalaMadrid"
ID_722102612229799936,"@jk_rowling lots of food and medicines. In the earthquake, more than 500.000 people lost their homes. Thanks!","@jk_rowling lots of food and medicines. In the earthquake, more than 500.000 people lost their homes. Thanks!"
ID_721883016843436037,"Anyone in other parts that wants to make a donation directly to the aid services HERE in ECUADOR, here are some","Anyone in other parts that wants to make a donation directly to the aid services HERE in <COUNTRY>ECUADOR</COUNTRY>, here are some"
ID_721870689872015361,@democracynow please inform if there is a plan for donations for Ecuador from US,@democracynow please inform if there is a plan for donations for <COUNTRY>Ecuador</COUNTRY> from US
ID_722126232406593536,"RT Lucho_teleSUR: This team managed, 40 hours after the earthquake, to find a survivor under the debris here in Po ","RT Lucho_teleSUR: This team managed, 40 hours after the earthquake, to find a survivor under the debris here in Po "
ID_722032803454566400,#Catholic Relief Services gears up response to #Ecuador quake - #Vatican Radio @Pontifex,#Catholic Relief Services gears up response to #<COUNTRY>Ecuador</COUNTRY> quake - #Vatican Radio @Pontifex
ID_722074674130239489,"RT @JComm_NewsFeeds: Israeli aid workers join relief efforts in quake-rattled Japan, Ecuador: Israeli humanitarian aid","RT @JComm_NewsFeeds: Israeli aid workers join relief efforts in quake-rattled <COUNTRY>Japan</COUNTRY>, <COUNTRY>Ecuador</COUNTRY>: Israeli humanitarian aid"
ID_722100167239929856,"RT @KentPage: #UNICEF estimate: 150,000 children in danger - #EcuadorEarthquake. To donate:  v/@unicef_uk .","RT @KentPage: #UNICEF estimate: 150,000 children in danger - #EcuadorEarthquake. To donate:  v/@unicef_uk ."
ID_722013239098392576,"RT @trendstodayapp: #EcuadorEarthquake earthquake: Death toll jumps to 272; more than 2,500 injured","RT @trendstodayapp: #EcuadorEarthquake earthquake: Death toll jumps to 272; more than 2,500 injured"
ID_722141529037475840,RT @IndyUSA: Ecuador authorities are still looking for earthquake survivors,RT @IndyUSA: <COUNTRY>Ecuador</COUNTRY> authorities are still looking for earthquake survivors
ID_721827237914353664,"If youre thinking about making a donation to help ECUADOR in the wake of the devastating earthquake, now is the","If youre thinking about making a donation to help <COUNTRY>ECUADOR</COUNTRY> in the wake of the devastating earthquake, now is the"
ID_722094028477591552,RT @UNICEF: Children & families affected by #EcuadorEarthquake need your help:  @unicefecuador,RT @UNICEF: Children & families affected by #EcuadorEarthquake need your help:  @unicefecuador
ID_722092694303031296,RT @EcuadorTravel: #Ecuador is waiting for you! Your help is very important for us. #EcuadorListoYSolidario #EarthquakeEcuador ἞A἞8,RT @EcuadorTravel: #<COUNTRY>Ecuador</COUNTRY> is waiting for you! Your help is very important for us. #EcuadorListoYSolidario #EarthquakeEcuador ἞A἞8
ID_722152408076328960,Ecuador quake toll rises to 350; rebuilding to cost billions: The death toll rose to 350 on Mo  #pakistan #news,<COUNTRY>Ecuador</COUNTRY> quake toll rises to 350; rebuilding to cost billions: The death toll rose to 350 on Mo  #<COUNTRY>pakistan</COUNTRY> #news
ID_722116804873691136,RT @XHNews: Update:#EcuadorEarthquake death toll rises to 350. Some turn to social networks for help,RT @XHNews: Update:#EcuadorEarthquake death toll rises to 350. Some turn to social networks for help
ID_722113605181784065,RT @nytimes: The death toll from the magnitude 7.8 earthquake that struck Ecuador has risen to 350,RT @nytimes: The death toll from the magnitude 7.8 earthquake that struck <COUNTRY>Ecuador</COUNTRY> has risen to 350
ID_721753443858124800,"Raw: Ecuador Searches for Earthquake Survivors: Rescue efforts are underway in Pedernales, a town o  #USA #News","Raw: <COUNTRY>Ecuador</COUNTRY> Searches for Earthquake Survivors: Rescue efforts are underway in Pedernales, a town o  #<COUNTRY>USA</COUNTRY> #News"
ID_722000377655201792,"RT @bulletproofb2st: [TRANS] @all4b2uty Japan and Ecuador.. Due to the big earthquake, I heard that there were huge damages.. The many.. ht","RT @bulletproofb2st: [TRANS] @all4b2uty <COUNTRY>Japan</COUNTRY> and <COUNTRY>Ecuador</COUNTRY>.. Due to the big earthquake, I heard that there were huge damages.. The many.. ht"
ID_721872094682677248,RT @Brown_Saraah: Its so heartbreaking to see the destruction the earthquake has caused in Ecuador. The death toll has risen to 246 ὡ4 http,RT @Brown_Saraah: Its so heartbreaking to see the destruction the earthquake has caused in <COUNTRY>Ecuador</COUNTRY>. The death toll has risen to 246 ὡ4 http
ID_721755957232037888,"Firefighters pull survivor from collapsed building in Manta, on Ecuadors central coast.","Firefighters pull survivor from collapsed building in <CITY>Manta</CITY>, on <COUNTRY>Ecuadors</COUNTRY> central coast."
ID_721825705764528129,"@zaynmalik Hi Zayn, Ecuador yesterday my country suffered an earthquake could you help us with donations we will be eternally gratefulὤFἿBὡ6","@zaynmalik Hi Zayn, <COUNTRY>Ecuador</COUNTRY> yesterday my country suffered an earthquake could you help us with donations we will be eternally gratefulὤFἿBὡ6"
ID_721918775033864193,RT @AP: PHOTOS: Ecuador’s biggest quake in decades kills over 240 people:,RT @AP: PHOTOS: <COUNTRY>Ecuador</COUNTRY>’s biggest quake in decades kills over 240 people:
ID_721861784575942656,New post: Ecuador earthquake leaves hundreds dead,New post: <COUNTRY>Ecuador</COUNTRY> earthquake leaves hundreds dead
ID_721748885685669889,Hundreds Killed In 7.8 Magnitude Earthquake In Ecuador - CBSN Live Video - CBS News,Hundreds Killed In 7.8 Magnitude Earthquake In <COUNTRY>Ecuador</COUNTRY> - CBSN Live Video - CBS News
ID_721768953165516801,RT @CBCAlerts: More @cbcnews 2 Canadians among 233 dead after strongest earthquake in decades strikes #Ecuador:  #Ec,RT @CBCAlerts: More @cbcnews 2 Canadians among 233 dead after strongest earthquake in decades strikes #<COUNTRY>Ecuador</COUNTRY>:  #Ec
ID_722040198968676352,#rt VIDEO: Aerial view of Ecuador quake buildings: The damage caused by Saturdays earthquake can be s  #follow,#rt VIDEO: Aerial view of <COUNTRY>Ecuador</COUNTRY> quake buildings: The damage caused by Saturdays earthquake can be s  #follow
ID_722041084902313984,RT @WorldVisionEU: .@worldvisionEC is distributing relief supplies and shelter to survivors of #EcuadorEarthquake More here:,RT @WorldVisionEU: .@worldvisionEC is distributing relief supplies and shelter to survivors of #EcuadorEarthquake More here:
ID_721758455577456640,"At least 233 people are dead from the 7.8 magnitude earthquake that hit Ecuadors central coast, according to","At least 233 people are dead from the 7.8 magnitude earthquake that hit <COUNTRY>Ecuadors</COUNTRY> central coast, according to"
ID_722054846321397760,"@HEARTDEFENSOR Earthquake of 7.8 in my country Ecuador, 277 deaths and the world doesnt know! ὢDὢDὢD worst weekend ever!","@HEARTDEFENSOR Earthquake of 7.8 in my country <COUNTRY>Ecuador</COUNTRY>, 277 deaths and the world doesnt know! ὢDὢDὢD worst weekend ever!"
ID_722066504615882752,@ABC aid needed #EcuadorEarthquake,@ABC aid needed #EcuadorEarthquake
ID_721925182223462400,RT @evachen212: ὤFἿCὤFἿCὤFἿC for Ecuador and the littlest victims. Donate here,RT @evachen212: ὤFἿCὤFἿCὤFἿC for <COUNTRY>Ecuador</COUNTRY> and the littlest victims. Donate here
ID_722136678077501440,RT @RefugeesMedia: UNHCR loading trucks with relief material for ppl affected by earthquake in #Ecuador. #EcuadorEarthquake,RT @RefugeesMedia: UNHCR loading trucks with relief material for ppl affected by earthquake in #<COUNTRY>Ecuador</COUNTRY>. #EcuadorEarthquake
ID_721935501012246528,"Ecuador quake toll at 272, ‘certain to rise’: Portoviejo, ECUADOR: The biggest earthquake in Ecuador in decades has killed 272 people","<COUNTRY>Ecuador</COUNTRY> quake toll at 272, ‘certain to rise’: <CITY>Portoviejo</CITY>, <COUNTRY>ECUADOR</COUNTRY>: The biggest earthquake in <COUNTRY>Ecuador</COUNTRY> in decades has killed 272 people"
ID_721885730172088320,Ecuador death toll jumps to 238; more than 1500 injured: Rescue workers search the rubble after a 7.8-magnitud,<COUNTRY>Ecuador</COUNTRY> death toll jumps to 238; more than 1500 injured: Rescue workers search the rubble after a 7.8-magnitud
ID_721882003986112512,@DaveMustaine Ecuadorians need volunteers to rescue victims of #EcuadorEarthquake . SOS,@DaveMustaine Ecuadorians need volunteers to rescue victims of #EcuadorEarthquake . SOS
ID_721763036294488064,From Ecuadors president this am: Official death toll 233. Tarqui in Manta very affected. Pedernales destroyed.,From <COUNTRY>Ecuadors</COUNTRY> president this am: Official death toll 233. Tarqui in <CITY>Manta</CITY> very affected. Pedernales destroyed.
ID_722065419276787712,"RT @thejpc: Israeli relief org already in Japan & Ecuador after earthquakes.  And youre not surprise, right? Bravo,","RT @thejpc: Israeli relief org already in <COUNTRY>Japan</COUNTRY> & <COUNTRY>Ecuador</COUNTRY> after earthquakes.  And youre not surprise, right? Bravo,"
ID_721840142336438272,Gallery: 7.8 quake hits Ecuador: See images of the devastation from a 7.8-magnitude earthquake that struck Ecu,Gallery: 7.8 quake hits <COUNTRY>Ecuador</COUNTRY>: See images of the devastation from a 7.8-magnitude earthquake that struck Ecu
ID_721828846572580868,"RT @AFP: #BREAKING Ecuador quake toll rises to 246 dead and 2,527 injured: vice president","RT @AFP: #BREAKING <COUNTRY>Ecuador</COUNTRY> quake toll rises to 246 dead and 2,527 injured: vice president"
ID_722175775693271041,RT @guissela_28: @Real_Liam_Payne I need u please pray for Ecuador u dont know how horrible was. We are really scared.tell me that everyt,RT @guissela_28: @Real_Liam_Payne I need u please pray for <COUNTRY>Ecuador</COUNTRY> u dont know how horrible was. We are really scared.tell me that everyt
ID_721900118316814336,Im raising money for Help Ecuadors Earthquake Victims. Click to Donate:  vía @gofundme,Im raising money for Help <COUNTRY>Ecuadors</COUNTRY> Earthquake Victims. Click to Donate:  vía @gofundme
ID_721627919622266880,RT @DooryLaith: Earthquake Hits Ecuador: More Than 70 Killed  via @yahooNewsUK,RT @DooryLaith: Earthquake Hits <COUNTRY>Ecuador</COUNTRY>: More Than 70 Killed  via @yahooNewsUK
ID_722092380850098176,RT @NicoleMDO: Im raising money for Support Ecuador through SCAD. Click to Donate:  via @gofundme,RT @NicoleMDO: Im raising money for Support <COUNTRY>Ecuador</COUNTRY> through SCAD. Click to Donate:  via @gofundme
ID_721768173939384320,The Rising Death Toll in Ecuadors Earthquake - Officials say at least 233 people have been killed in the count,The Rising Death Toll in <COUNTRY>Ecuadors</COUNTRY> Earthquake - Officials say at least 233 people have been killed in the count
ID_722211049689120768,"Retweeted The Associated Press (@AP): Ecuador earthquake death toll rises to 413, with about 2,500 injured:","Retweeted The Associated Press (@AP): <COUNTRY>Ecuador</COUNTRY> earthquake death toll rises to 413, with about 2,500 injured:"
ID_722010465828737024,"RT @cctvnews: Latest on M7.8 #EcuadorEarthquake : - At least 272 killed - Over 2,500 injured - More than 160 aftershocks","RT @cctvnews: Latest on M7.8 #EcuadorEarthquake : - At least 272 killed - Over 2,500 injured - More than 160 aftershocks"
ID_722074847921180672,RT @UNICEF: #EcuadorEarthquake: @unicefecuador today delivered 20k water purification tablets to survivors in worst affected area Pedernales,RT @UNICEF: #EcuadorEarthquake: @unicefecuador today delivered 20k water purification tablets to survivors in worst affected area Pedernales
ID_722123005124591617,"Microsoft makes Skype free for #Ecuador #Galapagos earthquake victims, Canon donates money","Microsoft makes Skype free for #<COUNTRY>Ecuador</COUNTRY> #<ISLAND>Galapagos</ISLAND> earthquake victims, Canon donates money"
ID_722083922142707713,"If you want to help those in need in #Ecuador, consider donating to","If you want to help those in need in #<COUNTRY>Ecuador</COUNTRY>, consider donating to"
ID_722138259833249792,RT @earthquakesfeed: Top Stories: Death Toll From Ecuador Quake Rises to 350 - New York Times: New York TimesDeath Toll From Ecuado http,RT @earthquakesfeed: Top Stories: Death Toll From <COUNTRY>Ecuador</COUNTRY> Quake Rises to 350 - <STATE>New York</STATE> Times: <STATE>New York</STATE> TimesDeath Toll From Ecuado http
ID_721867711433863168,"@BernieSanders Please help us in Ecuador, your words will give hope","@BernieSanders Please help us in <COUNTRY>Ecuador</COUNTRY>, your words will give hope"
ID_722022784138928131,"Ecuador Earthquake: Death Toll Jumps To 272; More Than 2,500 Injured | African Free Press","<COUNTRY>Ecuador</COUNTRY> Earthquake: Death Toll Jumps To 272; More Than 2,500 Injured | <COUNTRY>African</COUNTRY> Free Press"
ID_722112874051547136,"Death Toll in Ecuador Earthquake Climbs as Correa Tours Ravaged Areas: GUAYAQUIL, Ecuador—The death toll in th","Death Toll in <COUNTRY>Ecuador</COUNTRY> Earthquake Climbs as Correa Tours Ravaged Areas: <CITY>GUAYAQUIL</CITY>, <COUNTRY>Ecuador</COUNTRY>—The death toll in th"
ID_722131087648886784,"RT @NBCNightlyNews: LATEST: At least 272 killed and 2,000 injured after magnitude 7.8 quake strikes Ecuador.  :","RT @NBCNightlyNews: LATEST: At least 272 killed and 2,000 injured after magnitude 7.8 quake strikes <COUNTRY>Ecuador</COUNTRY>.  :"
ID_721742501133033473,RT @NBCNews: #Ecuador declares national emergency after scores killed in huge quake,RT @NBCNews: #<COUNTRY>Ecuador</COUNTRY> declares national emergency after scores killed in huge quake
ID_721843000117211141,"RT @unicefaustralia: #Pedernales is devastated, says the Mayor. We need medicine, water and food to help people. #EcuadorEarthquake htt","RT @unicefaustralia: #Pedernales is devastated, says the Mayor. We need medicine, water and food to help people. #EcuadorEarthquake htt"
ID_721765233849724928,RT @CTVSarah: #BREAKING: Ottawa confirms two Canadians are among at least 233 people killed in Saturdays 7.8 magnitude earthquake in #Ecua,RT @CTVSarah: #BREAKING: <CITY>Ottawa</CITY> confirms two <COUNTRY>Canadians</COUNTRY> are among at least 233 people killed in Saturdays 7.8 magnitude earthquake in #Ecua
