tweet_id,plain_text,xml_text
ID_1061980321300779009,"California wildfires rage on as death toll rises to at least 31, US media reports (via @thejournal_ie)","<STATE>California</STATE> wildfires rage on as death toll rises to at least 31, US media reports (via @thejournal_ie)"
ID_1064259514344660994,"To all #GoodSamaritans who have requested how to contribute to the #CaliforniaFires relief effort from far away, here is a reliable list of organizations: ὄ7ὄ7ὄ7ὄ7ὄ7ὄ7#SoCalFiresJamesWoods #CampFireJamesWoods","To all #GoodSamaritans who have requested how to contribute to the #CaliforniaFires relief effort from far away, here is a reliable list of organizations: ὄ7ὄ7ὄ7ὄ7ὄ7ὄ7#SoCalFiresJamesWoods #CampFireJamesWoods"
ID_1065664507219869696,"Aaron Rodgers, Packers star QB and California native, giving $1 million to help state rebuild from devastating wild fires","Aaron Rodgers, Packers star QB and <STATE>California</STATE> native, giving $1 million to help state rebuild from devastating wild fires"
ID_1062655514943856642,"(via  ) CNN: Nearly a week after the worst wildfire in Californias history broke out, firefighters are still battling its roaring flames, 48 people have been confirmed dead and evacuees are growing desperate","(via  ) CNN: Nearly a week after the worst wildfire in <STATE>Californias</STATE> history broke out, firefighters are still battling its roaring flames, 48 people have been confirmed dead and evacuees are growing desperate"
ID_1064696414419083264,"Nearly 1,000 missing: If you are on the list, please call the Butte County Sheriff’s Missing Person Call Center. Let them know you are safe and there is no need to search for you any longer: 530-538-6570, 530-538-7544 and 530-538-7671. #CampFire","Nearly 1,000 missing: If you are on the list, please call the <COUNTY>Butte County</COUNTY> Sheriff’s Missing Person Call Center. Let them know you are safe and there is no need to search for you any longer: 530-538-6570, 530-538-7544 and 530-538-7671. #CampFire"
ID_1063274104587980800,"BBC News: California wildfires: Number of missing leaps to 600 BBC News: Seven more bodies have also been found in northern California, taking the state-wide death toll to 66. shamelnews","BBC News: <STATE>California</STATE> wildfires: Number of missing leaps to 600 BBC News: Seven more bodies have also been found in northern <STATE>California</STATE>, taking the state-wide death toll to 66. shamelnews"
ID_1063695734573154304,"The wildfire has killed at least 71 people, with the number climbing daily.","The wildfire has killed at least 71 people, with the number climbing daily."
ID_1065735639302320128,Animal Shelters To Donate To As California Wildfires Continue Burning #CaliforniaFires #CampFire #CampFirePets #HillFire #ParadiseFire,Animal Shelters To Donate To As <STATE>California</STATE> Wildfires Continue Burning #CaliforniaFires #CampFire #CampFirePets #HillFire #ParadiseFire
ID_1062118739393552385,"The inferno that incinerated the northern town of Paradise, California killed at least 29 people and is already the most destructive wildfire in California history, razing a staggering 6,453 homes.","The inferno that incinerated the northern town of <CITY>Paradise</CITY>, <STATE>California</STATE> killed at least 29 people and is already the most destructive wildfire in <STATE>California</STATE> history, razing a staggering 6,453 homes."
ID_1067197143608410114,"Many of the structures lost in the California fires were nursing homes, assisted living facilities, other geriatric care centers or mobile home parks catering to retirees. Roughly 2,300 residents of the fire zone had relied on in-home health aides. .","Many of the structures lost in the <STATE>California</STATE> fires were nursing homes, assisted living facilities, other geriatric care centers or mobile home parks catering to retirees. Roughly 2,300 residents of the fire zone had relied on in-home health aides. ."
ID_1064284484734988288,NYTs from 10 months ago dead trees could produce wildfires on a scale and of an intensity that California has never seen..@whitehouse @POTUS,NYTs from 10 months ago dead trees could produce wildfires on a scale and of an intensity that <STATE>California</STATE> has never seen..@whitehouse @POTUS
ID_1066415476715081728,Help for real Americans in California for the fire victims now. Suffering in the rain in tents while illegals enjoy free housing. Stop or cut off all aid to illegals now.,Help for real Americans in <STATE>California</STATE> for the fire victims now. Suffering in the rain in tents while illegals enjoy free housing. Stop or cut off all aid to illegals now.
ID_1064953818209755143,"The number of buildings destroyed by Southern Californias Woolsey Fire stands at 1,500 as firefighters increased containment of the 97,000-acre fire.","The number of buildings destroyed by <STATE>Southern Californias</STATE> Woolsey Fire stands at 1,500 as firefighters increased containment of the 97,000-acre fire."
ID_1064620290343350272,I’m thinking someone may need a puff of Medical Marijuana called: Ornamental Pruning Skills ᾓ7‍♀️,I’m thinking someone may need a puff of Medical Marijuana called: Ornamental Pruning Skills ᾓ7‍♀️
ID_1066838798787592192,"Camp Fire Now Completely Contained, With 85 Confirmed Dead and Hundreds Still Missing  #campfire #extremeweather #wildfires","Camp Fire Now Completely Contained, With 85 Confirmed Dead and Hundreds Still Missing  #campfire #extremeweather #wildfires"
ID_1061296405673848833,"People are sleeping in tents and it’s 36 degrees here! I’m on breaking news coverage in Chico California 8 miles away from Paradise, the Camp Fire” has killed 9 and destroyed 6,700 structures many of that homes, this is the most destructive fire in California history #12news","People are sleeping in tents and it’s 36 degrees here! I’m on breaking news coverage in Chico <STATE>California</STATE> 8 miles away from Paradise, the Camp Fire” has killed 9 and destroyed 6,700 structures many of that homes, this is the most destructive fire in <STATE>California</STATE> history #12news"
ID_1061496638135549952,RT @teachergirl00: Quick and easy way to donate to the Red Cross and help with disaster relief from the wildfires in California. .,RT @teachergirl00: Quick and easy way to donate to the Red Cross and help with disaster relief from the wildfires in <STATE>California</STATE>. .
ID_1061647312232071168,23 dead in California and your president is blaming the fires while skipping an appearance for the WW1 centenary and blaming a light rain. The United States is led by the weakest leader its ever had. He’s disgraceful.,23 dead in <STATE>California</STATE> and your president is blaming the fires while skipping an appearance for the WW1 centenary and blaming a light rain. <COUNTRY>The United States</COUNTRY> is led by the weakest leader its ever had. He’s disgraceful.
ID_1062123483566653440,"Paradise lost, along with many other communities, as fires continue to ravage California. Authorities confirmed today that 31 people have died & 228 are still unaccounted for. Its unclear if Trump will approve the disaster relief requested by Gov Brown.","<CITY>Paradise</CITY> lost, along with many other communities, as fires continue to ravage <STATE>California</STATE>. Authorities confirmed today that 31 people have died & 228 are still unaccounted for. Its unclear if Trump will approve the disaster relief requested by Gov Brown."
ID_1064660320453566464,Sierra Nevada asked breweries across the USA to brew a beer for fire relief.and Lancaster answered the call! These 13 Lancaster area breweries will be collaborating on a beer to help Camp Fire relief efforts. #PABeer Details:,<NATURAL-POINT-OF-INTEREST>Sierra Nevada</NATURAL-POINT-OF-INTEREST> asked breweries across the <COUNTRY>USA</COUNTRY> to brew a beer for fire relief.and Lancaster answered the call! These 13 Lancaster area breweries will be collaborating on a beer to help Camp Fire relief efforts. #PABeer Details:
ID_1061669882742407168,RT @_Proud_American: Death Toll Climbs to 23 Amid Ongoing Horrific California Wildfires | The Last Refuge,RT @_Proud_American: Death Toll Climbs to 23 Amid Ongoing Horrific <STATE>California</STATE> Wildfires | The Last Refuge
ID_1061441888954179585,"#WoolseyFire had impacted hundreds of thousands of people in Southern California, including destroying many buildings at @SantaMonicaMtns. While fighting the fire, a park ranger and his family lost everything. Well be sharing more updates as we get them","#WoolseyFire had impacted hundreds of thousands of people in Southern <STATE>California</STATE>, including destroying many buildings at @SantaMonicaMtns. While fighting the fire, a park ranger and his family lost everything. Well be sharing more updates as we get them"
ID_1061705461806833664,"The charred remains of 14 more victims have been found in and around Paradise, California, raising the death toll from massive wildfire to 23 - Reuters","The charred remains of 14 more victims have been found in and around Paradise, <STATE>California</STATE>, raising the death toll from massive wildfire to 23 - Reuters"
ID_1064358606009745411,"Please #donate to #animalrescue #Californiafores #CampFires. Pets, farm animals & wildlife are suffering terribly. Info on how and where here:","Please #donate to #animalrescue #Californiafores #CampFires. Pets, farm animals & wildlife are suffering terribly. Info on how and where here:"
ID_1064779715423158272,Thread. Please donate ὄ7,Thread. Please donate ὄ7
ID_1064692518187646976,"If you’re affected by the California wildfires, #IRS is providing tax relief & helpful info.  #CampFire #WoolseyFire","If you’re affected by the <STATE>California</STATE> wildfires, #IRS is providing tax relief & helpful info.  #CampFire #WoolseyFire"
ID_1064651400783683584,"Please go support this cause. Many people are homeless, hungry and need your help.","Please go support this cause. Many people are homeless, hungry and need your help."
ID_1061680085026058242,#UPDATE: 23 now confirmed dead as a result of the #CampFire. Stay updated on this quickly developing story here:,#UPDATE: 23 now confirmed dead as a result of the #CampFire. Stay updated on this quickly developing story here:
ID_1065627756463943685,"Residents of Lincoln, California, will be cooking and serving meals to families living in shelters after losing their entire town to the raging wildfires.","Residents of <CITY>Lincoln</CITY>, <STATE>California</STATE>, will be cooking and serving meals to families living in shelters after losing their entire town to the raging wildfires."
ID_1062646248547762177,"RT @TwitterMoments: Authorities confirmed the death toll from the #CampFire, California’s deadliest wildfire, has risen to 48.","RT @TwitterMoments: Authorities confirmed the death toll from the #CampFire, <STATE>California</STATE>’s deadliest wildfire, has risen to 48."
ID_1061451652430004225,"The death toll from the Northern California wildfire has risen to 23 people, officials say.","The death toll from the <STATE>Northern California</STATE> wildfire has risen to 23 people, officials say."
ID_1062996937459277824,New story on NPR: More Deaths Are Reported In California Fires,New story on NPR: More Deaths Are Reported In <STATE>California</STATE> Fires
ID_1064062666988081152,"#Trump Visits California Fires: 71 Dead, 1,000+ Missing: Environment News Service  #environment | More w/ Eco-Search:","#Trump Visits <STATE>California</STATE> Fires: 71 Dead, 1,000+ Missing: Environment News Service  #environment | More w/ Eco-Search:"
ID_1061496784910979072,RT @jdelreal: At least 25 people have died in California as devastating wildfires continue to rage on both ends of the state. /,RT @jdelreal: At least 25 people have died in <STATE>California</STATE> as devastating wildfires continue to rage on both ends of the state. /
ID_1064396847286894593,"If you want to help the fire victims from Butte County in #California, here are donation links and information. It’s going to take a lot to get people back on their feet and in housing #CampFire","If you want to help the fire victims from <COUNTY>Butte County</COUNTY> in #<STATE>California</STATE>, here are donation links and information. It’s going to take a lot to get people back on their feet and in housing #CampFire"
ID_1062236531476348928,At least 44 people are now known to have died in Californias deadliest wildfires on record #HeartNews,At least 44 people are now known to have died in <STATE>Californias</STATE> deadliest wildfires on record #HeartNews
ID_1064693647126355969,"@JuddLegum @Walmart Another thing about Wal-Mart. What about that Wal-Mart in California giving the fire survivors who now live in tents, a deadline to leave. Shame on them. Never shop there.","@JuddLegum @Walmart Another thing about Wal-Mart. What about that Wal-Mart in <STATE>California</STATE> giving the fire survivors who now live in tents, a deadline to leave. Shame on them. Never shop there."
ID_1061700756103880704,Death toll jumps to 25 in California wildfires; 57000 buildings threatened,Death toll jumps to 25 in <STATE>California</STATE> wildfires; 57000 buildings threatened
ID_1061369207491723264,@CoraCarmack I hate him so much. I’m okay but not far from the Camp fire (hourish away) and it completely destroyed paradise.,@CoraCarmack I hate him so much. I’m okay but not far from the Camp fire (hourish away) and it completely destroyed paradise.
ID_1066727142820651008,@Alyssa_Milano We have our own citizens that need help! Fires in California were devastating! So NO!,@Alyssa_Milano We have our own citizens that need help! Fires in <STATE>California</STATE> were devastating! So NO!
ID_1064948739335311360,Want to help? #MarinCounty,Want to help? #MarinCounty
ID_1065980622319964160,"@thespybrief @MelissaJPeltier @MollyJongFast Camp fire update. Fire getting blasted today with rain. So it’s done spreading. We could see 100 dead. 14,000 homes destroyed. . 750 businesses. I can’t wrap my mind around 14,000 homes.","@thespybrief @MelissaJPeltier @MollyJongFast Camp fire update. Fire getting blasted today with rain. So it’s done spreading. We could see 100 dead. 14,000 homes destroyed. . 750 businesses. I can’t wrap my mind around 14,000 homes."
ID_1061704725203247105,"The Camp Fire has destroyed more than 6,700 buildings in Northern Califo  via @YouTube","The Camp Fire has destroyed more than 6,700 buildings in <DISTRICT>Northern Califo</DISTRICT>  via @YouTube"
ID_1064359301068849155,"The Cal Water & Utility Workers Union of America Camp Fire Relief Fund is now open at . The fund is to support organizations assisting families who lost their homes in the Camp Fire, including those that can assist affected Cal Wa","The Cal Water & Utility Workers Union of America Camp Fire Relief Fund is now open at . The fund is to support organizations assisting families who lost their homes in the Camp Fire, including those that can assist affected <STATE>Cal</STATE> Wa"
ID_1065400135151247360,"Nov. 21, 2018 Authorities face challenge to identify victims of Camp Fire Human remains from the devastating fire that destroyed Paradise, California are transported by refrigerated trucks to the Sacramento Countys coroner lab.","Nov. 21, 2018 Authorities face challenge to identify victims of Camp Fire Human remains from the devastating fire that destroyed <CITY>Paradise</CITY>, <STATE>California</STATE> are transported by refrigerated trucks to the <CITY>Sacramento</CITY> Countys coroner lab."
ID_1066733967821467650,"Death Toll from California’s Deadliest Fire Ever Hits 87 - - The Western Journal California’s deadliest fire in state history has killed at least 87 people and destroyed nearly 14,000 homes, The Sacramento Bee reports. The Camp Fire has covered arou","Death Toll from <STATE>California</STATE>’s Deadliest Fire Ever Hits 87 - - The Western Journal <STATE>California</STATE>’s deadliest fire in state history has killed at least 87 people and destroyed nearly 14,000 homes, The Sacramento Bee reports. The Camp Fire has covered arou"
ID_1062229789883461637,"RT @colincampbell: PARADISE, Calif. (AP) -- The death toll has reached 42 in the Northern California wildfire, making it the deadliest in s","RT @colincampbell: PARADISE, Calif. (AP) -- The death toll has reached 42 in the Northern <STATE>California</STATE> wildfire, making it the deadliest in s"
ID_1064945341781422080,U.S. Department of Labor Announces Assistance for California Wildfires Recovery,U.S. Department of Labor Announces Assistance for <STATE>California</STATE> Wildfires Recovery
ID_1063025646077652992,Death Toll In #California #Wildfires Rises To 56 After Popular Retiree Town Is Totally Destroyed,Death Toll In #<STATE>California</STATE> #Wildfires Rises To 56 After Popular Retiree Town Is Totally Destroyed
ID_1065277075228000256,RT @GivingMarin: @MarinHumane is helping w/animal rescue in Butte County. @marinij @adrianrrodri,RT @GivingMarin: @MarinHumane is helping w/animal rescue in <COUNTY>Butte County</COUNTY>. @marinij @adrianrrodri
ID_1064740650380288001,"Three days until Thanksgiving, and if you want to help victims of the California fires who are not as blessed, please do. Reader discretion is advised for this story:","Three days until Thanksgiving, and if you want to help victims of the <STATE>California</STATE> fires who are not as blessed, please do. Reader discretion is advised for this story:"
ID_1064557722803339264,RT @todayng: Victims mourned as toll hits 77 in California wildfire,RT @todayng: Victims mourned as toll hits 77 in <STATE>California</STATE> wildfire
ID_1065325937992986624,"The fires continue to burn throughout California, and many are seeking shelter as well as supplies. If you would like to donate, the link below has a few options.ὤF We are continuing to pray and","The fires continue to burn throughout <STATE>California</STATE>, and many are seeking shelter as well as supplies. If you would like to donate, the link below has a few options.ὤF We are continuing to pray and"
ID_1066054638640672768,"@DannyIsEnvy PLEASE, PLEASE, PLEASE RETWEET! My friend desperately needs help! I recently found out that her brother and his family lost EVERYTHING in the CAMP FIRE! She will be sharing half of her donations with him. PLEASE, EVERY DOLLAR COUNTS!","@DannyIsEnvy PLEASE, PLEASE, PLEASE RETWEET! My friend desperately needs help! I recently found out that her brother and his family lost EVERYTHING in the CAMP FIRE! She will be sharing half of her donations with him. PLEASE, EVERY DOLLAR COUNTS!"
ID_1063273095820001280,join the club #displaced,join the club #displaced
ID_1065284346527997952,RT @ABC7: California has spent more than $600 million fighting wildfires since June,RT @ABC7: <STATE>California</STATE> has spent more than $600 million fighting wildfires since June
ID_1065284266228015106,RT @TinaFra80898810: REPORT: Death toll increases in NorCals,RT @TinaFra80898810: REPORT: Death toll increases in NorCals
ID_1062051934826246144,"Death toll hits 31, hundreds missing in record-breaking California wildfires - NBC News ὢ2Praying for you California ❤️ Thank you firefighters ! Our daughter attending college in Cali is 60 miles from the fires ᾒ6ἿB‍♀️ὤF","Death toll hits 31, hundreds missing in record-breaking <STATE>California</STATE> wildfires - NBC News ὢ2Praying for you <STATE>California</STATE> ❤️ Thank you firefighters ! Our daughter attending college in <STATE>Cali</STATE> is 60 miles from the fires ᾒ6ἿB‍♀️ὤF"
ID_1066083736184344578,"This holiday season, were asking for you to give back! ὤF Help us in donating to those affected by the California wildfires.","This holiday season, were asking for you to give back! ὤF Help us in donating to those affected by the <STATE>California</STATE> wildfires."
ID_1065517281336283136,"Jordan Rodgers Slams Brother Aaron for Not Reaching Out to Parents During California Wildfires Aaron donated $1 million toward wildfire relief on Wednesday, but his brother is accusing him of not making sure their parents were OK. [[ This is a content s","Jordan Rodgers Slams Brother Aaron for Not Reaching Out to Parents During <STATE>California</STATE> Wildfires Aaron donated $1 million toward wildfire relief on Wednesday, but his brother is accusing him of not making sure their parents were OK. [[ This is a content s"
ID_1062071708725571585,"If anyone in Lodi would like to make donations to help those who have been affected by the camp fire please let me know! i’ll be in town for a couple days later this week and want to bring back as much as I can, anything would help and would be greatly appreciated! thank you! ὉB","If anyone in <CITY>Lodi</CITY> would like to make donations to help those who have been affected by the camp fire please let me know! i’ll be in town for a couple days later this week and want to bring back as much as I can, anything would help and would be greatly appreciated! thank you! ὉB"
ID_1065320261820526592,RT @MReeseAuthor: Helping families affected by the California fires.,RT @MReeseAuthor: Helping families affected by the <STATE>California</STATE> fires.
ID_1064452425296179201,@realDonaldTrump Please get hotels rooms for the fire victims in california evacuation centers can only be temp and they have already been at them or in tents for days #CampFire,@realDonaldTrump Please get hotels rooms for the fire victims in <STATE>california</STATE> evacuation centers can only be temp and they have already been at them or in tents for days #CampFire
ID_1064937091451121664,"Starved for answers from authorities, those with family missing still days after #CampFire erupted have become their own investigators. Theyre gathering clues from social media, other families and in-person visits to shelters.","Starved for answers from authorities, those with family missing still days after #CampFire erupted have become their own investigators. Theyre gathering clues from social media, other families and in-person visits to shelters."
ID_1064255950956187654,"Eight days into the search, the death toll is 76 and rising. Hundreds remain missing; some 50,000 residents are displaced, scattered to relatives’ spare rooms, motels and a Walmart parking lot","Eight days into the search, the death toll is 76 and rising. Hundreds remain missing; some 50,000 residents are displaced, scattered to relatives’ spare rooms, motels and a Walmart parking lot"
ID_1061180610415419393,Apple’s Tim Cook promises donations for latest California wildfires,Apple’s Tim Cook promises donations for latest <STATE>California</STATE> wildfires
ID_1066020317422862336,North Texas Firefighters Welcomed Home After Battling Deadly California Wildfires #dallas #texas #bhivelabs #bhive #bhivechat #bhivenectar,North <STATE>Texas</STATE> Firefighters Welcomed Home After Battling Deadly <STATE>California</STATE> Wildfires #<CITY>dallas</CITY> #<STATE>texas</STATE> #bhivelabs #bhive #bhivechat #bhivenectar
ID_1061380992764538880,"people have lost their homes, heck, their entire towns AND lives and your president has the audacity to come for and threaten forest management?! have you ever heard of global warming& climate change? where’s the fucken empathy? shame on you for calling yourself a leader.","people have lost their homes, heck, their entire towns AND lives and your president has the audacity to come for and threaten forest management?! have you ever heard of global warming& climate change? where’s the fucken empathy? shame on you for calling yourself a leader."
ID_1062172809567199233,"#BREAKING: Death toll from Northern Californias #CampFire is now at 42, making it the deadliest wildfire in U.S. history, per Butte County Sheriffs Office.","#BREAKING: Death toll from <STATE>Northern Californias</STATE> #CampFire is now at 42, making it the deadliest wildfire in <COUNTRY>U.S.</COUNTRY> history, per <COUNTY>Butte County</COUNTY> Sheriffs Office."
ID_1061143131834335232,I hope everyone and California is safe and prepared if they have to evacuate the fires are getting closer and closer to our house therefore we might have to evacuate as well,I hope everyone and <STATE>California</STATE> is safe and prepared if they have to evacuate the fires are getting closer and closer to our house therefore we might have to evacuate as well
ID_1061292517658947584,At least 9 people have died so far yet here he is spewing his usual trash.,At least 9 people have died so far yet here he is spewing his usual trash.
ID_1065266259325906946,RT @thomasfullerNYT: Here’s How to Check and Help Update the List of Those Missing After California’s Camp Fire,RT @thomasfullerNYT: Here’s How to Check and Help Update the List of Those Missing After <STATE>California</STATE>’s Camp Fire
ID_1065064605117022209,Interior Secretary Ryan Zinke blamed radical environmentalists” Tuesday for blocking federal forest-management efforts and causing dangerous conditions that lead to deadly wildfires such as the blaze that killed dozens last week in northern California.,Interior Secretary Ryan Zinke blamed radical environmentalists” Tuesday for blocking federal forest-management efforts and causing dangerous conditions that lead to deadly wildfires such as the blaze that killed dozens last week in northern <STATE>California</STATE>.
ID_1065338918021865473,Vacaville businesses partnering to fill trailer of toys for Camp Fire victims,Vacaville businesses partnering to fill trailer of toys for Camp Fire victims
ID_1065236842784714754,"As #California homeowners try to rebuild from the ashes, an uncertain home insurance market awaits: We’re slowly marching toward a world that’s uninsurable.” ⁦@marywalshnyt⁩ @sejorg #wildfires #climatechange","As #<STATE>California</STATE> homeowners try to rebuild from the ashes, an uncertain home insurance market awaits: We’re slowly marching toward a world that’s uninsurable.” ⁦@marywalshnyt⁩ @sejorg #wildfires #climatechange"
ID_1065755424690003968,Israeli Aid Group Sends Rescue Team to California Fires,Israeli Aid Group Sends Rescue Team to <STATE>California</STATE> Fires
ID_1067543637049790464,"Currently, over 50% of the U.S. Forest Service budget is spent fighting fires. That’s why were supporting @nationalforests with a donation that will help plant 20,000 trees, including in areas affected by the recent California wildfires. ὏7: @dirka #weareallbirds","Currently, over 50% of the U.S. Forest Service budget is spent fighting fires. That’s why were supporting @nationalforests with a donation that will help plant 20,000 trees, including in areas affected by the recent <STATE>California</STATE> wildfires. ὏7: @dirka #weareallbirds"
ID_1062384811040563200,Another day of grim discoveries as death toll rises to 42 in Camp fire,Another day of grim discoveries as death toll rises to 42 in Camp fire
ID_1066004907944116225,RT @OANN: Camp Fire death toll rises to 84 people -  #OANN,RT @OANN: Camp Fire death toll rises to 84 people -  #OANN
ID_1064144261204115456,RT @NazaninBoniadi: #SanFrancisco is in dire straits. Here are ways to help victims of the Camp Fire in Butte County,RT @NazaninBoniadi: #<CITY>SanFrancisco</CITY> is in dire straits. Here are ways to help victims of the Camp Fire in <COUNTY>Butte County</COUNTY>
ID_1064390235793104896,RT @rebelbabe61: PLEASE HELP OUR AMERICAN FIRE VICTIMS IMMEDIATELY @fema @realDonaldTrump @JerryBrownGov,RT @rebelbabe61: PLEASE HELP OUR AMERICAN FIRE VICTIMS IMMEDIATELY @fema @realDonaldTrump @JerryBrownGov
