tweet_id,plain_text,xml_text
ID_798632022260355072,RT @deniserat: 1st US warship to visit New Zealand in more than 30 years - To provide #eqnz assistance,RT @deniserat: 1st US warship to visit <COUNTRY>New Zealand</COUNTRY> in more than 30 years - To provide #eqnz assistance
ID_798008629320237057,please hurry we dont need any more fatalitys,please hurry we dont need any more fatalitys
ID_797844539314610176,"RT @Jenevyy: Road damage, landslips, bridge damage, damage to residential buildings, collapsed buildings. #eqnz","RT @Jenevyy: Road damage, landslips, bridge damage, damage to residential buildings, collapsed buildings. #eqnz"
ID_797940212898795521,And if our government wont find em lets crowd source it. Can a staff member set up a donations page?,And if our government wont find em lets crowd source it. Can a staff member set up a donations page?
ID_798309625984466944,RT @guardian: Rescue under way for thousands stranded by New Zealand earthquake,RT @guardian: Rescue under way for thousands stranded by <ISLAND>New Zealand</ISLAND> earthquake
ID_797844179644579840,"Wow tsunami warning here and being advised to stay out of cbd and lower hutt, sounds serious #eqnz","Wow tsunami warning here and being advised to stay out of cbd and lower hutt, sounds serious #eqnz"
ID_797873628154970113,"@EthanDolan Im so tired because weve had massive earthquakes and tsunami warnings in New Zealand, I have work soon as well ὢD","@EthanDolan Im so tired because weve had massive earthquakes and tsunami warnings in <COUNTRY>New Zealand</COUNTRY>, I have work soon as well ὢD"
ID_797870095837970433,"Earthquake in Kaikoura, New Zealand. 7.5 on the ricta scale. Quake and Tsunami warning from Christchurch to Wellington.","Earthquake in <CITY>Kaikoura</CITY>, <COUNTRY>New Zealand</COUNTRY>. 7.5 on the ricta scale. Quake and Tsunami warning from <CITY>Christchurch</CITY> to <CITY>Wellington</CITY>."
ID_797877452831756288,RT @WSJ: A tsunami threat is in effect across all of New Zealand’s east coast after a 7.8 earthquake hit the country,RT @WSJ: A tsunami threat is in effect across all of <COUNTRY>New Zealand</COUNTRY>’s east coast after a 7.8 earthquake hit the country
ID_797799236100177920,RT @chesterlampkin: #earthquake damage on the South Island,RT @chesterlampkin: #earthquake damage on the <ISLAND>South Island</ISLAND>
ID_797830509938155520,"RT @gingergemmy: Man on @radionz, top of hill nr Kaikoura, 40 odd people up the hill. Crack in road, lot of damage to property, its a bit","RT @gingergemmy: Man on @radionz, top of hill nr <CITY>Kaikoura</CITY>, 40 odd people up the hill. Crack in road, lot of damage to property, its a bit"
ID_797812144771334145,"RT @WREMOinfo: For everyone else in Wellington (harbour, south coast): tsunami warning for the red zone; maps:  #eqnz","RT @WREMOinfo: For everyone else in <CITY>Wellington</CITY> (harbour, south coast): tsunami warning for the red zone; maps:  #eqnz"
ID_799873760979402752,"Weve donated $25k to @NZRedCross for their Nov Earthquake Appeal. If you can, please give generously:  #eqnz","Weve donated $25k to @NZRedCross for their Nov Earthquake Appeal. If you can, please give generously:  #eqnz"
ID_797918377020821506,"RT @airnewsalerts: 2 killed after powerful #earthquake struck #NewZealand, residents flee following #Tsunamiwarning","RT @airnewsalerts: 2 killed after powerful #earthquake struck #<COUNTRY>NewZealand</COUNTRY>, residents flee following #Tsunamiwarning"
ID_797935547050180608,Indulge ice cream parlour/seamonkeez jet ski hire and the paper rain project damage in #picton #eqnz #earthquake #damage #scary,Indulge ice cream parlour/seamonkeez jet ski hire and the paper rain project damage in #<CITY>picton</CITY> #eqnz #earthquake #damage #scary
ID_800961911885996032,RT @EQKaikoura: Federated Farmers has opened their line to offers of help for affected farmers on 0800 FARMING (0800 327 646) #eqnz #kaikou,RT @EQKaikoura: Federated Farmers has opened their line to offers of help for affected farmers on 0800 FARMING (0800 327 646) #eqnz #kaikou
ID_797917593998794752,RT @RudawEnglish: ὓ4#BREAKING: Tsunami alert issued following intense earthquake in New Zealand.,RT @RudawEnglish: ὓ4#BREAKING: Tsunami alert issued following intense earthquake in <COUNTRY>New Zealand</COUNTRY>.
ID_797813862292537344,"Wow, just checking in on #eqnz reports and #tsunami warnings are coming in for all of nz, though mostly Chatham Islands, CHCH and WLGN.","Wow, just checking in on #eqnz reports and #tsunami warnings are coming in for all of <COUNTRY>nz</COUNTRY>, though mostly <ISLAND>Chatham Islands</ISLAND>, <CITY>CHCH</CITY> and <CITY>WLGN</CITY>."
ID_797794743082053632,"If you live on low lying ground within 1km of the coast, evacuate #chch #newzealand #christchurch #tsunami #nz #earthquake #eqnz","If you live on low lying ground within 1km of the coast, evacuate #chch #<COUNTRY>newzealand</COUNTRY> #christchurch #tsunami #nz #earthquake #eqnz"
ID_797797564917522432,RT @nzherald: Reports to damage to bridges on state highways near Blenheim #EQNZ,RT @nzherald: Reports to damage to bridges on state highways near <CITY>Blenheim</CITY> #EQNZ
ID_798064160101699584,"Five-metre high tsunami wave wrecks 100-year-old historic cottage. Its a write-off, owner says. #eqnz","Five-metre high tsunami wave wrecks 100-year-old historic cottage. Its a write-off, owner says. #eqnz"
ID_797885808308985857,Woah. Major damage on SH1.,Woah. Major damage on SH1.
ID_797857684795949057,RT @e_heritage: Bloody good #eqnz coverage from @radionz; you can donate to the campaign to unfreeze their govt funding here,RT @e_heritage: Bloody good #eqnz coverage from @radionz; you can donate to the campaign to unfreeze their govt funding here
ID_797852790940798976,New Zealand earthquake: evacuations as tsunami heads for east coast – live,<COUNTRY>New Zealand</COUNTRY> earthquake: evacuations as tsunami heads for east coast – live
ID_798788754861277184,RT @suzikyla23: Amazing shot from SH1 damage north of Kaikoura - from Kim Savage #eqnz @1NewsNZ,RT @suzikyla23: Amazing shot from SH1 damage north of <CITY>Kaikoura</CITY> - from Kim Savage #eqnz @1NewsNZ
ID_799894915865972737,RT @NZDefenceForce: NEWS || NZDF thanks foreign crews for supporting relief:  // #eqnz #Kairoura,RT @NZDefenceForce: NEWS || NZDF thanks foreign crews for supporting relief:  // #eqnz #<CITY>Kairoura</CITY>
ID_798669376249470976,Engineers reportedly evacuating a Tennyson Street apartment building in central Wellington after it was deemed unsafe. #eqnz,Engineers reportedly evacuating a <ROAD>Tennyson Street</ROAD> apartment building in central <CITY>Wellington</CITY> after it was deemed unsafe. #eqnz
ID_798054392167415808,RT @7NewsSydney: At least 2 people are dead following a severe 7.5 magnitude earthquake in New Zealand. @ThomasMeadia #nzeq #7News /,RT @7NewsSydney: At least 2 people are dead following a severe 7.5 magnitude earthquake in <COUNTRY>New Zealand</COUNTRY>. @ThomasMeadia #nzeq #7News /
ID_797906014997614592,"RT @jimimac_alf: Wow, some serious roading damage! #Kaikoura #SouthIsland #NZ #nzquake","RT @jimimac_alf: Wow, some serious roading damage! #<CITY>Kaikoura</CITY> #<ISLAND>SouthIsland</ISLAND> #<COUNTRY>NZ</COUNTRY> #nzquake"
ID_798028040940896257,"RT @NZcivildefence: Water, fuel & food has been provided to Kaikoura and @MBIEgovtnz are mobilizing structural engineers to check buildings","RT @NZcivildefence: Water, fuel & food has been provided to <CITY>Kaikoura</CITY> and @MBIEgovtnz are mobilizing structural engineers to check buildings"
ID_798314113126404097,Live Updates: Raw video shows floodwaters streaming out of earthquake cracks in Wellingtons destroyed roads & pipes,Live Updates: Raw video shows floodwaters streaming out of earthquake cracks in <CITY>Wellingtons</CITY> destroyed roads & pipes
ID_798035758288207872,"@NZRedCross: Please donate to our special earthquake appeal. Help your neighbours, friends &amp; #1 in New Zealand","@NZRedCross: Please donate to our special earthquake appeal. Help your neighbours, friends &amp; #1 in <COUNTRY>New Zealand</COUNTRY>"
ID_797944443382792192,RT @nzherald: All Blacks great Richie McCaw has joined the deadly earthquake rescue efforts #EQNZ,RT @nzherald: All Blacks great Richie McCaw has joined the deadly earthquake rescue efforts #EQNZ
ID_798331492699029504,"First earthquakes, now floods, whats next #eqnz #Wellington","First earthquakes, now floods, whats next #eqnz #<CITY>Wellington</CITY>"
ID_798012964754206720,"Kekerengu, a beautiful part of the South Island where my grandad grew up. Hes devastated about the damage down there #eqnz","<ROAD>Kekerengu</ROAD>, a beautiful part of the South Island where my grandad grew up. Hes devastated about the damage down there #eqnz"
ID_798019488117424128,"Thinking of Kaikoura, those trapped on State highway 1, Nelson & Wellington affected by the 7.5 quakes in North Canterbury @1NewsNZ #eqnz","Thinking of <CITY>Kaikoura</CITY>, those trapped on State <ROAD>highway 1</ROAD>, <CITY>Nelson</CITY> & <CITY>Wellington</CITY> affected by the 7.5 quakes in North <CITY>Canterbury</CITY> @1NewsNZ #eqnz"
ID_797790972058796032,"Latest: Tsunami sirens sounding here in Christchurch, evacuated due to tsunami warning following #eqnz","Latest: Tsunami sirens sounding here in <CITY>Christchurch</CITY>, evacuated due to tsunami warning following #eqnz"
ID_798669523993776129,Aftershocks are causing buildings in Wellington to be evacuated. The earthquakes are not even centered in the Capital #EQNZ This isnt good!,Aftershocks are causing buildings in <CITY>Wellington</CITY> to be evacuated. The earthquakes are not even centered in the Capital #EQNZ This isnt good!
ID_797908482875789314,Fermentation room pretty well destroyed #eqnz,Fermentation room pretty well destroyed #eqnz
ID_797824209825083394,Evacuation centre in Christchurch @ Linwood College #eqnz,Evacuation centre in <CITY>Christchurch</CITY> @ <HUMAN-MADE-POINT-OF-INTEREST>Linwood College</HUMAN-MADE-POINT-OF-INTEREST> #eqnz
ID_798071133761204224,RT @tubenewsen: Aerial footage shows damage in New Zealand after powerful earthquake NEWS >>  #news #post #,RT @tubenewsen: Aerial footage shows damage in <COUNTRY>New Zealand</COUNTRY> after powerful earthquake NEWS >>  #news #post #
ID_797869652508483584,RT @TripleMBrisbane: NEW OVERNIGHT: New Zealand PM @johnkeypm confirms 2 people have died following 7.5mag earthquake hitting the South Isl,RT @TripleMBrisbane: NEW OVERNIGHT: <COUNTRY>New Zealand</COUNTRY> PM @johnkeypm confirms 2 people have died following 7.5mag earthquake hitting the South Isl
ID_798576522361585664,False alarm for Wellington building after loud creaking heard at Calendar Girls #eqnz,False alarm for <CITY>Wellington</CITY> building after loud creaking heard at Calendar Girls #eqnz
ID_798001375862931457,PHOTOS || Earthquake damage shown from the @NZAirForce NH90 down south:  // #earthquake #eqnz #newzealand,PHOTOS || Earthquake damage shown from the @NZAirForce NH90 down south:  // #earthquake #eqnz #<COUNTRY>newzealand</COUNTRY>
ID_798261277768286208,Kaikoura evacuation: Sickness and travel plans determine who goes first  #eqnz,<CITY>Kaikoura</CITY> evacuation: Sickness and travel plans determine who goes first  #eqnz
ID_797878671696478208,Any update on water supply in #brooklyn #eqnz #wgtnwaternz,Any update on water supply in #<DISTRICT>brooklyn</DISTRICT> #eqnz #wgtnwaternz
ID_797793435419713536,"RT @Rachel_Smalley: Geonet revises earthquake size - 7.5, 15km deep, 15km north-east of Culverden.#eqnz","RT @Rachel_Smalley: Geonet revises earthquake size - 7.5, 15km deep, 15km north-east of <CITY>Culverden.#eqnz</CITY>"
ID_797896151429095425,This building opposite the town hall took a bit more damage #eqnz,This building opposite the town hall took a bit more damage #eqnz
ID_798277308742189056,Morning friends. Slept in clothes with emergency pack by the door in case we had to evacuate again. Thankful we didnt have to. #eqnz [1/2],Morning friends. Slept in clothes with emergency pack by the door in case we had to evacuate again. Thankful we didnt have to. #eqnz [1/2]
ID_797791136022601728,Tsunami warning sirens now activated in Christchurch low-lying areas #eqnz about time!,Tsunami warning sirens now activated in <CITY>Christchurch</CITY> low-lying areas #eqnz about time!
ID_800908549194993664,Banks still lending in quake areas; 10 banks offering help to affected customers  #eqnz,Banks still lending in quake areas; 10 banks offering help to affected customers  #eqnz
ID_797898986128408577,All the aftershocks Im so tired ὢ9my bookcase collapsed in my room just as I grabbed by baby and tried to gap the scene. #nocleaningup #eqnz,All the aftershocks Im so tired ὢ9my bookcase collapsed in my room just as I grabbed by baby and tried to gap the scene. #nocleaningup #eqnz
ID_797810357444153344,If the #tsunami warning siren sounds for EXACTLY 5 mins = All clear #eqnz,If the #tsunami warning siren sounds for EXACTLY 5 mins = All clear #eqnz
ID_797791037934571520,RT @kimi_collins: For Wellingtonians worried about the tsunami warning - here are the evacuation zones.  #EQNZ,RT @kimi_collins: For Wellingtonians worried about the tsunami warning - here are the evacuation zones.  #EQNZ
ID_800123848456704001,"Navy ships that supported #eqnz relief effort, including #USSSampson, sail into Wellington  via @TVONENZ","Navy ships that supported #eqnz relief effort, including #USSSampson, sail into <CITY>Wellington</CITY>  via @TVONENZ"
ID_797866903981068288,If I can help anyone in #Wellington tidy up or anything please get in touch #eqnz,If I can help anyone in #<CITY>Wellington</CITY> tidy up or anything please get in touch #eqnz
ID_798308294020317185,Military planes and ships sent to quake-affected areas  #eqnz,Military planes and ships sent to quake-affected areas  #eqnz
ID_798473180436271104,US warship USS Sampson to help out with earthquake response - New Zealand Herald  #news,<COUNTRY>US</COUNTRY> warship USS Sampson to help out with earthquake response - <COUNTRY>New Zealand</COUNTRY> Herald  #news
ID_797947094443012097,RT @morgtait: Shop fronts collapsed in Picton following 7.5 #eqnz,RT @morgtait: Shop fronts collapsed in <CITY>Picton</CITY> following 7.5 #eqnz
ID_797790114067816449,"RT @janinekrippner: Rolling updates on the #NewZealand Earthquake here, images coming through of damage:  #eqnz ht","RT @janinekrippner: Rolling updates on the #<COUNTRY>NewZealand</COUNTRY> Earthquake here, images coming through of damage:  #eqnz ht"
ID_771465470117412864,RT @TaranakiCD: Was no tsunami risk for Taranaki after this mornings 7.1 earthquake off East Cape. Marine & beach threat elsewhere.,RT @TaranakiCD: Was no tsunami risk for <CITY>Taranaki</CITY> after this mornings 7.1 earthquake off <CITY>East Cape</CITY>. Marine & beach threat elsewhere.
ID_797844472310566912,RT @Jenevyy: Extensive damage reported. TVNZ strongly advises to avoid driving out bc roads may not be there anymore #eqnz,RT @Jenevyy: Extensive damage reported. TVNZ strongly advises to avoid driving out bc roads may not be there anymore #eqnz
ID_797863496541048832,Our little country #NewZealand gets hit with a 7.9 #earthquake and triggers #tsunami waves. Here in #Napier all OK. #NapierNews #Hawkesbay,Our little country #<COUNTRY>NewZealand</COUNTRY> gets hit with a 7.9 #earthquake and triggers #tsunami waves. Here in #<CITY>Napier</CITY> all OK. #NapierNews #Hawkesbay
ID_797910646398431232,Raglan water supply still affected. Please conserve water. Only use for drinking. You do not need to boil it.  #eqnz,Raglan water supply still affected. Please conserve water. Only use for drinking. You do not need to boil it.  #eqnz
ID_798640527323197440,Pls help our furry friends #eqnz,Pls help our furry friends #eqnz
ID_797923912323452928,Acting Civil Defence Minister Gerry Brownlee says we will have a fuller understanding of how badly roads are damaged later today #eqnz,Acting Civil Defence Minister Gerry Brownlee says we will have a fuller understanding of how badly roads are damaged later today #eqnz
ID_798814786888744961,UCs Student Volunteer Army has activated its emergency response plan & is ready to lend a hand:  #earthquake #eqnz,UCs Student Volunteer Army has activated its emergency response plan & is ready to lend a hand:  #earthquake #eqnz
ID_797953098694000641,It is okay @MetService says water delivery on way,It is okay @MetService says water delivery on way
ID_771547781747974145,There was a 7.1 magnitude earthquake back home & tsunami warnings have been made - dont worry too much my kiwis. You guys know the drill!!,There was a 7.1 magnitude earthquake back home & tsunami warnings have been made - dont worry too much my kiwis. You guys know the drill!!
ID_798640998746161152,RT @RHYTHMANDVINES: Get @hamishpinkham on the comedy stage. Donate to our #eqnz fundraiser here:  #tumbleandweeds ht,RT @RHYTHMANDVINES: Get @hamishpinkham on the comedy stage. Donate to our #eqnz fundraiser here:  #tumbleandweeds ht
ID_797863329410600960,RT @HumanityRoad: #NZ Route 1 photo road damage south of Kaikoura #eqnz #hmrd,RT @HumanityRoad: #NZ Route 1 photo road damage south of <CITY>Kaikoura</CITY> #eqnz #hmrd
ID_798382311418916864,Adjacent building could fall on Red Cross HQ #eqnz @corinneambler,Adjacent building could fall on Red Cross HQ #eqnz @corinneambler
ID_800542118720569344,Extensive coverage from the past week - The Disaster Recovery Assistance following the 7.8 magnitude #eqnz  @USNavy,Extensive coverage from the past week - The Disaster Recovery Assistance following the 7.8 magnitude #eqnz  @USNavy
ID_797888023262216192,Tsunami may arrive in the eastern coast of the north,Tsunami may arrive in the <NATURAL-POINT-OF-INTEREST>eastern coast of the north</NATURAL-POINT-OF-INTEREST>
ID_797793315697504258,Big earthquake down the line in NZ - imminent tsunami warnings out from civil defence for large areas of coastline #eqnz,Big earthquake down the line in <COUNTRY>NZ</COUNTRY> - imminent tsunami warnings out from civil defence for large areas of coastline #eqnz
ID_797967951101980672,"RT @YahooNZ: Severe weather warning in place for #Wellington tonight, winds up to 140km/h forecast  #eqnz","RT @YahooNZ: Severe weather warning in place for #<CITY>Wellington</CITY> tonight, winds up to 140km/h forecast  #eqnz"
ID_800815003058270208,#BREAKING NZ’s Civil Defence Emergency Management National Controller said there was no tsunami threat to New Zealand.,#BREAKING NZ’s Civil Defence Emergency Management National Controller said there was no tsunami threat to <COUNTRY>New Zealand</COUNTRY>.
ID_798054634405277696,Please someone help #moo #eqnz,Please someone help #moo #eqnz
ID_798298538484469760,Port Marlborough inspecting Shakespeare Bay today for damage & expect the facility to be operational tomorrow:  #Eqnz,<HUMAN-MADE-POINT-OF-INTEREST>Port Marlborough</HUMAN-MADE-POINT-OF-INTEREST> inspecting <NEIGHBORHOOD>Shakespeare Bay</NEIGHBORHOOD> today for damage & expect the facility to be operational tomorrow:  #Eqnz
ID_797941926863343617,RT @skylightnz: Skylight has a range of useful information for all who are impacted by the #earthquake,RT @skylightnz: Skylight has a range of useful information for all who are impacted by the #earthquake
ID_800602230290259968,#Kaikoura resident Diane talks to Red Cross volunteers amid worries her home will be red-stickered  #eqnz,#<CITY>Kaikoura</CITY> resident Diane talks to Red Cross volunteers amid worries her home will be red-stickered  #eqnz
ID_798259595885965312,"RT @PaulHenryShow: If you want to help victims of yesterdays quakes, @NZRedCross has a donation page set up here:","RT @PaulHenryShow: If you want to help victims of yesterdays quakes, @NZRedCross has a donation page set up here:"
ID_797837537532227584,RT @nzherald: Damage at a supermarket following the magnitude 7.8 earthquake this morning #EQNZ,RT @nzherald: Damage at a supermarket following the magnitude 7.8 earthquake this morning #EQNZ
ID_797866917084020736,Bit of stock on the floor at the shop but thankfully minimal damage #eqnz,Bit of stock on the floor at the shop but thankfully minimal damage #eqnz
ID_798435461752496128,RT @figuredapp: Were all in this together #eqnz here are a few ways we can all help those affected by the earthquakes + floods: .,RT @figuredapp: Were all in this together #eqnz here are a few ways we can all help those affected by the earthquakes + floods: .
ID_798342049053294592,"Were at work and told to go cos aftershocks, but cant get home cos the roads are flooded. #eqnz","Were at work and told to go cos aftershocks, but cant get home cos the roads are flooded. #eqnz"
ID_798070110074212352,Earthquake update: Big quake warning has been released. Said to reach 10 Magnitude. #eqnz #earthquake,Earthquake update: Big quake warning has been released. Said to reach 10 Magnitude. #eqnz #earthquake
ID_797830396490567680,Tsunami sirens still going in New Brighton #eqnz #tsunami,Tsunami sirens still going in <CITY>New Brighton</CITY> #eqnz #tsunami
ID_797966696984231936,"#3Novices : Powerful earthquake shakes New Zealand, killing 2 and setting off tsunami warning  A powerful quake rat","#3Novices : Powerful earthquake shakes <COUNTRY>New Zealand</COUNTRY>, killing 2 and setting off tsunami warning  A powerful quake rat"
ID_797899710455390208,RT @lou_gordongreen: This is the damage in Parnassus just south of #Kaikoura my friends house #eqnz,RT @lou_gordongreen: This is the damage in <CITY>Parnassus</CITY> just south of #<CITY>Kaikoura</CITY> my friends house #eqnz
ID_797793210458222592,RT @E2NZ: Heavy traffic in Christchurch as people flee low lying ground. Hotels and occupied buildings evacuated #eqnz,RT @E2NZ: Heavy traffic in <CITY>Christchurch</CITY> as people flee low lying ground. Hotels and occupied buildings evacuated #eqnz
ID_797817863348350976,RT @StewartLundNZ: Major damage reports coming in from Christchurch and parts of Wellington. Power outages too. #eqnz,RT @StewartLundNZ: Major damage reports coming in from <CITY>Christchurch</CITY> and parts of <CITY>Wellington</CITY>. Power outages too. #eqnz
ID_771587372500733952,Beehive: Next steps in earthquake-prone building policy: Nick Smith | Building and Housing Building and Ho,Beehive: Next steps in earthquake-prone building policy: Nick Smith | Building and Housing Building and Ho
ID_797822570586247168,RT @craigcook3: Reports of significant damage in Wellington suggests there will be some badly hit towns and villages closer to the epicentr,RT @craigcook3: Reports of significant damage in <CITY>Wellington</CITY> suggests there will be some badly hit towns and villages closer to the epicentr
ID_797863629978734593,New Zealand police confirm one person killed in earthquake The coastal tourist town of Kai,<COUNTRY>New Zealand</COUNTRY> police confirm one person killed in earthquake The coastal tourist town of <CITY>Kai</CITY>
ID_797801546071183362,"RT @kridjiti: If you have space in the car please help out anyone who is alone, elderly or unable to get a ride. #eqnz","RT @kridjiti: If you have space in the car please help out anyone who is alone, elderly or unable to get a ride. #eqnz"
ID_797794841677529089,RT @neogeo: .@radionz reports earthquake has upgraded from 6.6 to 7.5 #eqnz - take tsunami threat seriously #wellington #nz,RT @neogeo: .@radionz reports earthquake has upgraded from 6.6 to 7.5 #eqnz - take tsunami threat seriously #<CITY>wellington</CITY> #nz
ID_797861857729998849,἟3἟F Wellingtons Interislander Ferry passenger bridge has been swept away. It was damaged in the quake. #eqnz #nzearthquake #nzquake,἟3἟F <CITY>Wellingtons</CITY> Interislander Ferry passenger bridge has been swept away. It was damaged in the quake. #eqnz #nzearthquake #nzquake
ID_797838970616881153,"Casualties in Kaikoura, tsunami threat for all NewZealand coast sparked by massive midnight quake  via @OneNewsNZ","Casualties in <CITY>Kaikoura</CITY>, tsunami threat for all <ISLAND>NewZealand</ISLAND> coast sparked by massive midnight quake  via @OneNewsNZ"
ID_798287180602830850,Earthquake LIVE: John Key confirms US offer of helicopters and P30 Orion to help quake-ravaged Kaikoura,Earthquake LIVE: John Key confirms US offer of helicopters and P30 Orion to help quake-ravaged <CITY>Kaikoura</CITY>
ID_797918020907581440,so thats what a tsunami warning sounds like. bit different from a tornado warning! #eqnz,so thats what a tsunami warning sounds like. bit different from a tornado warning! #eqnz
ID_798000124177694720,"THESE PICS SHOW THE DAMAGE - Earthquake Hanmer Springs, New Zealand","THESE PICS SHOW THE DAMAGE - Earthquake Hanmer Springs, <COUNTRY>New Zealand</COUNTRY>"
ID_797794978348998658,RT @RickKiessig: Kaikoura Hospital will not be evacuated after all. #Tsunami warning: sirens going off to inform people to move to higher g,RT @RickKiessig: <CITY>Kaikoura</CITY> Hospital will not be evacuated after all. #Tsunami warning: sirens going off to inform people to move to higher g
ID_797797321958268929,"Tsunami warning, everyone in NZ is running for the hills! #eqnz","Tsunami warning, everyone in <COUNTRY>NZ</COUNTRY> is running for the hills! #eqnz"
ID_797818385530699776,"Residents move to higher ground, tsunami feared after magnitude 7.8 earthquake occurs near Christchurch, New Zealand","Residents move to higher ground, tsunami feared after magnitude 7.8 earthquake occurs near <CITY>Christchurch</CITY>, <COUNTRY>New Zealand</COUNTRY>"
ID_797982029233078273,RT @TonkinTaylor: Specialist earthquake engineers take to the sky to analyse the land damage across North Canterbury #EQNZ,RT @TonkinTaylor: Specialist earthquake engineers take to the sky to analyse the land damage across North <CITY>Canterbury</CITY> #EQNZ
ID_800438671673430016,SEDDON - If you have lost or found a pet in or near Seddon please contact Seddon Information Centre:  #eqnz,<CITY>SEDDON</CITY> - If you have lost or found a pet in or near <CITY>Seddon</CITY> please contact Seddon Information Centre:  #eqnz
ID_798013265095704577,.@NewshubNZs footage of #eqnz damage is phenomenal. Never seen anything like it.,.@NewshubNZs footage of #eqnz damage is phenomenal. Never seen anything like it.
ID_798008449401430016,Hundreds of #Marlborough homes may face a second night without power:  #nzearthquake #eqnz #NewZealand,Hundreds of #<CITY>Marlborough</CITY> homes may face a second night without power:  #nzearthquake #eqnz #<COUNTRY>NewZealand</COUNTRY>
