tweet_id,text,location_mentions
ID_798640998746161152,RT @RHYTHMANDVINES: Get @hamishpinkham on the comedy stage. Donate to our #eqnz fundraiser here:  #tumbleandweeds ht,[]
ID_797863329410600960,RT @HumanityRoad: #NZ Route 1 photo road damage south of Kaikoura #eqnz #hmrd,"[{'text': 'Kaikoura', 'type': 'City/town', 'start_offset': 57, 'end_offset': 65}]"
ID_798382311418916864,Adjacent building could fall on Red Cross HQ #eqnz @corinneambler,[]
ID_800542118720569344,Extensive coverage from the past week - The Disaster Recovery Assistance following the 7.8 magnitude #eqnz  @USNavy,[]
ID_797888023262216192,Tsunami may arrive in the eastern coast of the north,"[{'text': 'eastern coast of the north', 'type': 'Natural Point-of-Interest', 'start_offset': 26, 'end_offset': 52}]"
ID_797793315697504258,Big earthquake down the line in NZ - imminent tsunami warnings out from civil defence for large areas of coastline #eqnz,"[{'text': 'NZ', 'type': 'Country', 'start_offset': 32, 'end_offset': 34}]"
ID_797967951101980672,"RT @YahooNZ: Severe weather warning in place for #Wellington tonight, winds up to 140km/h forecast  #eqnz","[{'text': 'Wellington', 'type': 'City/town', 'start_offset': 50, 'end_offset': 60}]"
ID_800815003058270208,#BREAKING NZ’s Civil Defence Emergency Management National Controller said there was no tsunami threat to New Zealand.,"[{'text': 'New Zealand', 'type': 'Country', 'start_offset': 106, 'end_offset': 117}]"
ID_798054634405277696,Please someone help #moo #eqnz,[]
ID_798298538484469760,Port Marlborough inspecting Shakespeare Bay today for damage & expect the facility to be operational tomorrow:  #Eqnz,"[{'text': 'Port Marlborough', 'type': 'Human-made Point-of-Interest', 'start_offset': 0, 'end_offset': 16}, {'text': 'Shakespeare Bay', 'type': 'Neighborhood', 'start_offset': 28, 'end_offset': 43}]"
ID_797941926863343617,RT @skylightnz: Skylight has a range of useful information for all who are impacted by the #earthquake,[]
ID_800602230290259968,#Kaikoura resident Diane talks to Red Cross volunteers amid worries her home will be red-stickered  #eqnz,"[{'text': 'Kaikoura', 'type': 'City/town', 'start_offset': 1, 'end_offset': 9}]"
ID_798259595885965312,"RT @PaulHenryShow: If you want to help victims of yesterdays quakes, @NZRedCross has a donation page set up here:",[]
ID_797837537532227584,RT @nzherald: Damage at a supermarket following the magnitude 7.8 earthquake this morning #EQNZ,[]
ID_797866917084020736,Bit of stock on the floor at the shop but thankfully minimal damage #eqnz,[]
ID_798435461752496128,RT @figuredapp: Were all in this together #eqnz here are a few ways we can all help those affected by the earthquakes + floods: .,[]
ID_798342049053294592,"Were at work and told to go cos aftershocks, but cant get home cos the roads are flooded. #eqnz",[]
ID_798070110074212352,Earthquake update: Big quake warning has been released. Said to reach 10 Magnitude. #eqnz #earthquake,[]
ID_797830396490567680,Tsunami sirens still going in New Brighton #eqnz #tsunami,"[{'text': 'New Brighton', 'type': 'City/town', 'start_offset': 30, 'end_offset': 42}]"
ID_797966696984231936,"#3Novices : Powerful earthquake shakes New Zealand, killing 2 and setting off tsunami warning  A powerful quake rat","[{'text': 'New Zealand', 'type': 'Country', 'start_offset': 39, 'end_offset': 50}]"
ID_797899710455390208,RT @lou_gordongreen: This is the damage in Parnassus just south of #Kaikoura my friends house #eqnz,"[{'text': 'Parnassus', 'type': 'City/town', 'start_offset': 43, 'end_offset': 52}, {'text': 'Kaikoura', 'type': 'City/town', 'start_offset': 68, 'end_offset': 76}]"
ID_797793210458222592,RT @E2NZ: Heavy traffic in Christchurch as people flee low lying ground. Hotels and occupied buildings evacuated #eqnz,"[{'text': 'Christchurch', 'type': 'City/town', 'start_offset': 27, 'end_offset': 39}]"
ID_797817863348350976,RT @StewartLundNZ: Major damage reports coming in from Christchurch and parts of Wellington. Power outages too. #eqnz,"[{'text': 'Christchurch', 'type': 'City/town', 'start_offset': 55, 'end_offset': 67}, {'text': 'Wellington', 'type': 'City/town', 'start_offset': 81, 'end_offset': 91}]"
ID_771587372500733952,Beehive: Next steps in earthquake-prone building policy: Nick Smith | Building and Housing Building and Ho,[]
ID_797822570586247168,RT @craigcook3: Reports of significant damage in Wellington suggests there will be some badly hit towns and villages closer to the epicentr,"[{'text': 'Wellington', 'type': 'City/town', 'start_offset': 49, 'end_offset': 59}]"
ID_797863629978734593,New Zealand police confirm one person killed in earthquake The coastal tourist town of Kai,"[{'text': 'New Zealand', 'type': 'Country', 'start_offset': 0, 'end_offset': 11}, {'text': 'Kai', 'type': 'City/town', 'start_offset': 87, 'end_offset': 90}]"
ID_797801546071183362,"RT @kridjiti: If you have space in the car please help out anyone who is alone, elderly or unable to get a ride. #eqnz",[]
ID_797794841677529089,RT @neogeo: .@radionz reports earthquake has upgraded from 6.6 to 7.5 #eqnz - take tsunami threat seriously #wellington #nz,"[{'text': 'wellington', 'type': 'City/town', 'start_offset': 109, 'end_offset': 119}]"
ID_797861857729998849,἟3἟F Wellingtons Interislander Ferry passenger bridge has been swept away. It was damaged in the quake. #eqnz #nzearthquake #nzquake,"[{'text': 'Wellingtons', 'type': 'City/town', 'start_offset': 5, 'end_offset': 16}]"
ID_797838970616881153,"Casualties in Kaikoura, tsunami threat for all NewZealand coast sparked by massive midnight quake  via @OneNewsNZ","[{'text': 'Kaikoura', 'type': 'City/town', 'start_offset': 14, 'end_offset': 22}, {'text': 'NewZealand', 'type': 'Island', 'start_offset': 47, 'end_offset': 57}]"
ID_798287180602830850,Earthquake LIVE: John Key confirms US offer of helicopters and P30 Orion to help quake-ravaged Kaikoura,"[{'text': 'Kaikoura', 'type': 'City/town', 'start_offset': 95, 'end_offset': 103}]"
ID_797918020907581440,so thats what a tsunami warning sounds like. bit different from a tornado warning! #eqnz,[]
ID_798000124177694720,"THESE PICS SHOW THE DAMAGE - Earthquake Hanmer Springs, New Zealand","[{'text': 'New Zealand', 'type': 'Country', 'start_offset': 56, 'end_offset': 67}]"
ID_797794978348998658,RT @RickKiessig: Kaikoura Hospital will not be evacuated after all. #Tsunami warning: sirens going off to inform people to move to higher g,"[{'text': 'Kaikoura', 'type': 'City/town', 'start_offset': 17, 'end_offset': 25}]"
ID_797797321958268929,"Tsunami warning, everyone in NZ is running for the hills! #eqnz","[{'text': 'NZ', 'type': 'Country', 'start_offset': 29, 'end_offset': 31}]"
ID_797818385530699776,"Residents move to higher ground, tsunami feared after magnitude 7.8 earthquake occurs near Christchurch, New Zealand","[{'text': 'Christchurch', 'type': 'City/town', 'start_offset': 91, 'end_offset': 103}, {'text': 'New Zealand', 'type': 'Country', 'start_offset': 105, 'end_offset': 116}]"
ID_797982029233078273,RT @TonkinTaylor: Specialist earthquake engineers take to the sky to analyse the land damage across North Canterbury #EQNZ,"[{'text': 'Canterbury', 'type': 'City/town', 'start_offset': 106, 'end_offset': 116}]"
ID_800438671673430016,SEDDON - If you have lost or found a pet in or near Seddon please contact Seddon Information Centre:  #eqnz,"[{'text': 'SEDDON', 'type': 'City/town', 'start_offset': 0, 'end_offset': 6}, {'text': 'Seddon', 'type': 'City/town', 'start_offset': 52, 'end_offset': 58}]"
ID_798013265095704577,.@NewshubNZs footage of #eqnz damage is phenomenal. Never seen anything like it.,[]
ID_798008449401430016,Hundreds of #Marlborough homes may face a second night without power:  #nzearthquake #eqnz #NewZealand,"[{'text': 'Marlborough', 'type': 'City/town', 'start_offset': 13, 'end_offset': 24}, {'text': 'NewZealand', 'type': 'Country', 'start_offset': 92, 'end_offset': 102}]"
ID_800614507970105344,Skaters hit quake-damaged roads #Kaikoura #eqnz,"[{'text': 'Kaikoura', 'type': 'City/town', 'start_offset': 33, 'end_offset': 41}]"
ID_797792928034799620,Are there tsunami sirens or evacuations happening in Auckland? Especially Maraetai and Beachlands? #eqnz,"[{'text': 'Auckland', 'type': 'City/town', 'start_offset': 53, 'end_offset': 61}]"
ID_798332008187297792,RT @garethmorgannz: A Wellington-based student army is forming. If you want to help you can find more info here  #eq,"[{'text': 'Wellington', 'type': 'City/town', 'start_offset': 22, 'end_offset': 32}]"
ID_799988832896688133,.@NZAirForce FLTLT Chipman coordinating w/ @US7thFleet LT OKeefe on PC-3 #eqnz relief flight shows value of partnership & interoperability,[]
ID_798247358152593408,#RNZAF #NH90 helicopters in action in #Kaikoura region to help evacuate residents and tourists after the earthquake #eqnz Via @NZAirForce,"[{'text': 'Kaikoura', 'type': 'City/town', 'start_offset': 39, 'end_offset': 47}]"
ID_798501462645084160,3 cows in New Zealand have been rescued after being stranded on small island of grass following powerful earthquake.,"[{'text': 'New Zealand', 'type': 'Country', 'start_offset': 10, 'end_offset': 21}]"
ID_771441649419296768,7.1 magnitude earthquake off the coast of NZ. Tsunami warning in progress,"[{'text': 'NZ', 'type': 'Country', 'start_offset': 42, 'end_offset': 44}]"
ID_800398557140303872,MT @USPacificFleet: #USNavy #USSSampson concludes #eqNZ relief support to New Zealand -  @usembassynz @NZDefenceForce,"[{'text': 'New Zealand', 'type': 'Country', 'start_offset': 74, 'end_offset': 85}]"
ID_771565422202146817,RT @gregory_karris: Massive 7.2 magnitude earthquake strikes off New Zealand coast,"[{'text': 'New Zealand', 'type': 'Country', 'start_offset': 65, 'end_offset': 76}]"
ID_797943218637664256,The marine and beach tsunami threat warning remains in place for Wellington to Bank Peninsula #eqnz,"[{'text': 'Wellington', 'type': 'City/town', 'start_offset': 65, 'end_offset': 75}, {'text': 'Bank Peninsula', 'type': 'Island', 'start_offset': 79, 'end_offset': 93}]"
ID_797961429550673921,Our boy richie @cocosolid ὢDὢD #loyal New Zealand earthquake: Richie McCaw steps up to help rescue effort,"[{'text': 'New Zealand', 'type': 'Country', 'start_offset': 38, 'end_offset': 49}]"
ID_798358076176769024,Helps arrived for quake-stranded people. Our NH90s are now flying them out of the quake-damaged area. More:  #eqnz,[]
ID_798598862621421570,"61 Molesworth St, now looking about to collapse, was not on WCCs EQ prone buildings list #eqnz","[{'text': '61 Molesworth St', 'type': 'Road/street', 'start_offset': 0, 'end_offset': 16}]"
ID_798812773283074048,What next! @CoreyTaylorRock any tips for staying calm please?? #earthquake #Aftershocks #tsunami #floods #tornado #NewZealand #stressedout,"[{'text': 'NewZealand', 'type': 'Country', 'start_offset': 115, 'end_offset': 125}]"
ID_797790226370310144,RT @ignis_fatum: Wellington current tsunami hazard in Wellington @LastQuake #eqnz,"[{'text': 'Wellington', 'type': 'City/town', 'start_offset': 17, 'end_offset': 27}, {'text': 'Wellington', 'type': 'City/town', 'start_offset': 54, 'end_offset': 64}]"
ID_797798652357939201,The following maps show the tsunami evacuation zones for coastal areas of the Wellington region.  #eqnz,"[{'text': 'Wellington', 'type': 'City/town', 'start_offset': 78, 'end_offset': 88}]"
ID_798272210599178245,"RT @NIUFM_OFFICIAL: On top of aftershocks, there is severe surface flooding on SH1 north of Wellington. Police ask motorists to avoid unnec","[{'text': 'Wellington', 'type': 'City/town', 'start_offset': 92, 'end_offset': 102}]"
ID_798325951897608192,@thewarehousenz wondering if you can donate some to kids affected by #eqnz @wendypooh,[]
ID_798733022501580800,"Heres a quick rundown of what our team can do to help you. Please call anytime, day or night. 0800 777 846. #eqnz",[]
ID_797807532118982656,RT @AlexBaird: Wellingtonians taking to the citys highest point in case of tsunami. #eqnz #mountvic,[]
ID_798016972105523200,RT @meiheron: Appox 1100 tourists in Kaikoura area. Plans underway to use Defence Force planes and ships to help those desperate to get out,"[{'text': 'Kaikoura', 'type': 'City/town', 'start_offset': 37, 'end_offset': 45}]"
