tweet_id,text,location_mentions
ID_910693357768396800,"#MONEY #IRMA FoxBusiness Hurricane Maria blasts Puerto Rico, kills at least nine in Caribbean  — FOX Business (Fo","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 48, 'end_offset': 59}]"
ID_912337307587489793,PRs socialist policies destroyed power grid & resilience to predictable natural disasters. Bailout should require capitalist reforms.,[]
ID_911591915371532288,"You can also donate to Dominica, another small island devastated by Hurricane Maria:","[{'text': 'Dominica', 'type': 'Country', 'start_offset': 23, 'end_offset': 31}]"
ID_914585470897672193,U.S. military delivered supplies to people in Puerto Rico by chopper on 09/30/17 . This was needed over a week ago and requested days before. Why not sooner and why not more choppers? #HurricaneMaria cc: @tedlieu,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 46, 'end_offset': 57}]"
ID_914699007137603584,#DSTRDamage alexsandra8888 Residents look at flooded houses,[]
ID_913177990074429441,"RT @HoustonChron: Pitbull, Mark Cuban offer their private planes for Puerto Rico victims affected by Hurricane Maria","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 69, 'end_offset': 80}]"
ID_913868603333758976,Visit  to learn about local assistance and resources for #HurricaneMaria victims in #PuertoRico.,"[{'text': 'PuertoRico', 'type': 'Island', 'start_offset': 85, 'end_offset': 95}]"
ID_911894436669517824,Death toll is rising as Hurricane Maria cont. through the Caribbean. Power is out on the island.,"[{'text': 'the Caribbean', 'type': 'Island', 'start_offset': 54, 'end_offset': 67}]"
ID_913743788337754112,RT @cbschicago: US @RepGutierrez flying to Puerto Rico for firsthand look at damage from #HurricaneMaria.  @susannas,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 43, 'end_offset': 54}]"
ID_910627746681782272,"Menacing Hurricane Maria is being blamed for two deaths on the French overseas territory of Guadeloupe, after","[{'text': 'French', 'type': 'Country', 'start_offset': 63, 'end_offset': 69}, {'text': 'Guadeloupe', 'type': 'City/town', 'start_offset': 92, 'end_offset': 102}]"
ID_913877829640523776,@nytimes Meanwhile #Cuba offers aid to #PuertoRico - is this why the #US embassy there is being closed?,"[{'text': 'Cuba', 'type': 'Island', 'start_offset': 20, 'end_offset': 24}, {'text': 'PuertoRico', 'type': 'Island', 'start_offset': 40, 'end_offset': 50}, {'text': 'US embassy', 'type': 'Human-made Point-of-Interest', 'start_offset': 70, 'end_offset': 80}]"
ID_914104685044396033,"@ianbremmer Since Hurricane Maria, @AirMobilityCmd has flown nearly 200 sorties, delivering about 1,500 short tons of critical equipment and supplies",[]
ID_913014716225769472,Clearly @fema @FEMA_Brock in damage control over sub par response to #PuertoRico devastation. We knew #HurricaneMaria was catastrophic event,"[{'text': 'PuertoRico', 'type': 'Island', 'start_offset': 70, 'end_offset': 80}]"
ID_913943084018405381,Team Rubicon USA:  Unites the skills and experiences of military veterans with first responders to rapidly deploy emergency response teams. #HurricaneMaria #PuertoRicoRelief,"[{'text': 'USA', 'type': 'Country', 'start_offset': 13, 'end_offset': 16}]"
ID_912412494504882176,"Drone & aerial shots from #Naranjito to #Barranquitas, Puerto Rico of the damage left behind from Hurricane Maria. #PuertoRico","[{'text': 'Naranjito', 'type': 'City/town', 'start_offset': 27, 'end_offset': 36}, {'text': 'Barranquitas', 'type': 'City/town', 'start_offset': 41, 'end_offset': 53}, {'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 55, 'end_offset': 66}, {'text': 'PuertoRico', 'type': 'Island', 'start_offset': 116, 'end_offset': 126}]"
ID_914835042005917696,#TRAGIC - White male #domesticterrorists confirmed kills in #LasVegasShooting EXCEED confirmed deaths from #HurricaneMaria,[]
ID_912936459060908032,RT @NoraConnect: How you can help #HurricaneMaria victims in #PuertoRico- my favorite? @DirectRelief #medical supplies & #RX /,"[{'text': 'PuertoRico-', 'type': 'Island', 'start_offset': 62, 'end_offset': 73}]"
ID_911602898412490756,His country destroyed by #hurricanemaria . @AJEnglish to carry his remarks LIVE @dominica_relief,[]
ID_912408327895830533,Hurricane Maria destroyed 80% of the crop value in Puerto Rico with a loss of $780M in agriculture yields @nytimes,"[{'text': 'Puerto Rico', 'type': 'Country', 'start_offset': 51, 'end_offset': 62}]"
ID_912310707814793216,Hurricane #Maria Tropical Storm warning for NC coast Follow my lists N. CAROLINA  WEATHER,"[{'text': 'NC', 'type': 'State', 'start_offset': 44, 'end_offset': 46}, {'text': 'N. CAROLINA', 'type': 'State', 'start_offset': 69, 'end_offset': 80}]"
ID_913180557131096064,We’re helping our ἟A἟8US allies with #HurricaneMaria relief by providing CC-177 Globemaster airlift support #OpRENAISSANCE,[]
ID_914850410275450880,"Devastation from hurricanes Harvey, Irma and Maria & Western wildfires could add up to $300 billion says new report.",[]
ID_913393548271259648,President Trump waives cargo restrictions to speed aid to Puerto Rico after Hurricane Maria destroyed island,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 58, 'end_offset': 69}]"
ID_911944716379287552,RT @CBSLA: SoCal Rescue Team Deploys To Puerto Rico to help victims of #HurricaneMaria,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 40, 'end_offset': 51}]"
ID_912139620636332032,"RT @ASE: One of San Juans most touristic neighborhoods, still flooded, days after #HurricaneMaria","[{'text': 'San Juans', 'type': 'City/town', 'start_offset': 16, 'end_offset': 25}]"
ID_912360633550626816,"RT @dylanmarron: A good list of local, natl, & global orgs you can donate to help Puerto Rico:","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 82, 'end_offset': 93}]"
ID_914181778360827904,"We are dying, and you are killing us with inefficiency. Mayor of San Juan begs for aid after Hurricane Maria","[{'text': 'San Juan', 'type': 'City/town', 'start_offset': 65, 'end_offset': 73}]"
ID_910570522261549062,"RT @IssaKhari: You can see the destruction caused by Hurricane Maria in the Rios Cana, section of Puerto Rico ἟5἟7 #HurricaneMaria .","[{'text': 'Rios Cana', 'type': 'Natural Point-of-Interest', 'start_offset': 76, 'end_offset': 85}, {'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 98, 'end_offset': 109}]"
ID_914596019140259842,"#HappeningNow our great #SunsetPark residents are having a donation event for #HurricaneMaria victims on 47st, between 2ave & 3ave.","[{'text': 'SunsetPark', 'type': 'Neighborhood', 'start_offset': 25, 'end_offset': 35}]"
ID_911954830754762752,The death toll from Hurricane Maria in Puerto Rico is now at least 10. That number includes two police officers,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 39, 'end_offset': 50}]"
ID_913249534117113857,@marxistplot #science: Hurricane Maria damage threatens Arecibo Observatory’s future,[]
ID_912393801305649152,"@AsociatedPress -Calling on U.S. media to help share about the need for food, medical and construction teams in #PuertoRico! #HurricaneMaria","[{'text': 'PuertoRico', 'type': 'Island', 'start_offset': 113, 'end_offset': 123}]"
ID_912174243747524608,Puerto Rico isnt Trumps Katrina. Puerto Rico is Trumps Puerto Rico. Heres where you can donate:,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 0, 'end_offset': 11}, {'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 33, 'end_offset': 44}, {'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 55, 'end_offset': 66}]"
ID_914852072314621952,RT @USNationalGuard: RT @NCNationalGuard: #NCNG off to PR to help with recovery efforts #HurricaneMaria  via @abc11_,"[{'text': 'PR', 'type': 'Island', 'start_offset': 55, 'end_offset': 57}]"
ID_912423914277605376,RT @greenpeaceusa: 100% go directly to community-led recovery efforts in areas impacted by Maria.,[]
ID_913128192835121152,CBP Air & Marine Responds to HELP Painted On Rooftop in Puerto Rico  #HurricaneMaria #PuertoRico #USCBP #UH60,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 56, 'end_offset': 67}, {'text': 'PuertoRico', 'type': 'Island', 'start_offset': 86, 'end_offset': 96}]"
ID_910613762088083456,RT @MuslimIQ: Not the headline we ever wanted. Puerto Rico is 100% destroyed. No electricity or telecomms.ὡ3 #HurricaneMaria /,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 47, 'end_offset': 58}]"
ID_911655261781323777,We are trying to send aid to Puerto Rico in the wake of #HurricaneMaria. Please bring unopened donations of,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 29, 'end_offset': 40}]"
ID_912968149817012224,This needs to be our cause right now. These people are Americans and need help and our president could care less,[]
ID_913570813512765440,Agriculture sector in Dominica destroyed by Hurricane Maria  #news,"[{'text': 'Dominica', 'type': 'Island', 'start_offset': 22, 'end_offset': 30}]"
ID_911573489622102016,"Post-#HurricaneMaria damage assessment of Saint John Parish, #Dominica, imaged by #Pleiades and KOMPSAT-3:","[{'text': 'Saint John Parish', 'type': 'County', 'start_offset': 42, 'end_offset': 59}, {'text': 'Dominica', 'type': 'Country', 'start_offset': 62, 'end_offset': 70}]"
ID_913491265316167680,Heres where you can drop off donations for the victims of Hurricane Maria,[]
ID_913384675782955008,RT @MaryKateClark: #ICYMI #PuertoRico Mayor pleads for help after Maria: People are dying in San Juan People are starting to die htt,"[{'text': 'PuertoRico', 'type': 'Island', 'start_offset': 27, 'end_offset': 37}, {'text': 'San Juan', 'type': 'City/town', 'start_offset': 93, 'end_offset': 101}]"
ID_911877870091489280,Click link for info on how to help survivors of #HurricaneMaria #PuertoRicoStrong #puertoricoselevanta,[]
ID_913939167327002626,"We have updated links to #HurricaneMaria resources. If you need help or want to help, visit  to learn more. #T1D",[]
ID_913176376374697984,"RT @EW: Jennifer Lopez, Marc Anthony join forces with A-list celebrity friends for Hurricane Maria relief",[]
ID_913498727637274625,"Investee, Natural Ventures PR, LLC facility in Puerto Rico sustained some damage due to Hurricane Maria.","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 47, 'end_offset': 58}]"
ID_910552736634204163,BREAKING: First pictures out of St. Croix and Vieques show the devastating Hurricane Maria damage,"[{'text': 'St. Croix', 'type': 'City/town', 'start_offset': 32, 'end_offset': 41}, {'text': 'Vieques', 'type': 'Island', 'start_offset': 46, 'end_offset': 53}]"
ID_911663375364579328,@SamaritansPurse Thank you Samaritans Purse. Always first to arrive and help! #HurricaneMaria,[]
ID_914609115770576897,Hurricane Maria Charity Stream with Gran Turismo 6 Open Lobby at 5:30 CDT! Please come and help our brothers and sisters in Puerto Rico!,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 124, 'end_offset': 135}]"
ID_912287330744053760,Cant congress do SOMETHING?! THEY NEED HELP!!!,[]
ID_912368486709592064,Remember the devastating storm that destroyed all agriculture on PR? #Trump is too busy being racist to notice. #Maria #Irma #Harvey #MAGA?,"[{'text': 'PR', 'type': 'Island', 'start_offset': 65, 'end_offset': 67}]"
ID_911969796115251201,"RT @teaganwhite: $5 from each sale will be donated to @SierraClubs Hurricane Maria relief fund, which will support community-led relief in",[]
ID_913420965408784384,"BREAKING: After many canceled flights, PETA Rescue Team heads to #PuertoRico to help animals after #HurricaneMaria.","[{'text': 'PuertoRico', 'type': 'Island', 'start_offset': 66, 'end_offset': 76}]"
ID_912352902768885761,Puerto Rico is a Territory of the U.S. and they need the help of #globalcitizens everywhere.,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 0, 'end_offset': 11}, {'text': 'U.S.', 'type': 'Country', 'start_offset': 34, 'end_offset': 38}]"
ID_914012669950042112,Have you lost your way to helping the people of #PuertoRicoStrong #USVIStrong @realDonaldTrump @POTUS!?! Please get help to avoid a catastrophe of a humanitarian crisis from happening to AMERICANS!! #HurricaneMaria,[]
ID_913757345548849152,"@nevergiveup264 Hello, Gigi. Were donating $5m and working to help our associates and to deliver supplies. Learn more here:  -Dean",[]
ID_910575529320783872,"Antigua and Barbuda was spared any major damage from Hurricane Maria Monday night into Tuesday morning however,","[{'text': 'Antigua and Barbuda', 'type': 'Country', 'start_offset': 0, 'end_offset': 19}]"
ID_912321520814477312,Cant see Puerto Rico. 3.4 million people without power due to Hurricane Maria. Please donate and contact US reps to ask for relief efforts.,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 9, 'end_offset': 20}]"
ID_912409492511428608,Purchase a Hurricane shirt and all proceeds will be donated to charity to help the victims of Irma + Maria ᾑ8ἿC,[]
ID_912411687474667520,RT @DemSocialists: Please support this solidarity relief fund for Puerto Ricos most vulnerable communities after the hurricanes .,"[{'text': 'Puerto Ricos', 'type': 'Island', 'start_offset': 66, 'end_offset': 78}]"
ID_913463855845662721,"Agents with U.S. Border Patrol Search, Trauma, and Rescue (BORSTAR)conducting humanitarian missions in Puerto Rico following #HurricaneMaria","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 103, 'end_offset': 114}]"
ID_913928111066157057,Help Hurricane Maria Puerto Rico victims: Drop off needed supplies at HORC or donate to the American Red Cross through the Towns website.,"[{'text': 'Puerto Rico', 'type': 'Country', 'start_offset': 21, 'end_offset': 32}]"
ID_914500215846998016,"When Hurricane Maria slammed into the island of Puerto Rico, it damaged many things and crippled communications.","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 48, 'end_offset': 59}]"
ID_913286398022750208,This dog help clean up after Hurricane Maria in Puerto Rico Bless all people there. Wish all power back ὄFὤF #HurricaneMaria #PuertoRico,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 48, 'end_offset': 59}, {'text': 'PuertoRico', 'type': 'Island', 'start_offset': 126, 'end_offset': 136}]"
ID_912030704699142145,We need to get food and supplies down to St Croix now! #HelpSTCroix #STCroix,"[{'text': 'St Croix', 'type': 'Natural Point-of-Interest', 'start_offset': 41, 'end_offset': 49}, {'text': 'STCroix', 'type': 'Natural Point-of-Interest', 'start_offset': 69, 'end_offset': 76}]"
ID_914474050562510849,Volunteer management & Damage assessment: Hurricane Maria could be a $95 billion storm for Puerto Rico  via @CNNMoney,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 91, 'end_offset': 102}]"
ID_914839917380952065,RT @MoveOn: 1.8M in hours. #PeoplePower steps up for #PuertoRicoRelief. TY @Lin_Manuel & donate:,[]
ID_914816551227936768,"@linkinpark I was a victim from hurricane Maria, and Iridescent has really helped get through this. Thank you",[]
ID_913920216870113282,Corporate donations for Hurricane Maria relief top $24 million #infinitefireinc #corporatedonationsformaria,[]
ID_912292325359046656,From Gov. Rosselló Call 202-800-3133 to volunteer or donate to Puerto Rican relief efforts. #PuertoRico #TellTrump #HurricaneMaria,"[{'text': 'PuertoRico', 'type': 'Island', 'start_offset': 93, 'end_offset': 103}]"
ID_910634277984964609,Increasing water levels and heat due to climate change is making coastal regions more and more unlivable. Nature’s clearing all vegetation.,[]
ID_912270457499455488,Her family hails from the Caribbean island and she has been urging fans to donate to Hurricane Maria relief efforts.,"[{'text': 'Caribbean island', 'type': 'Island', 'start_offset': 26, 'end_offset': 42}]"
ID_912447225376231425,We stand with Puerto Rico and asks for assistance in their recovery from Hurricane Maria,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 14, 'end_offset': 25}]"
ID_912333807864434688,RT @HereIsGina: Another organization to donate and help those affected in Puerto Rico by hurricane Maria.,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 74, 'end_offset': 85}]"
ID_914955585812156416,"Were partnering with @CityHarvest to help the people of Puerto Rico, making @CentralQueens an official site for food to be dropped off and delivered to PR. Well be collecting until Tuesday, October 10. Heres what we need: #HurricaneMaria","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 56, 'end_offset': 67}]"
ID_913893131841671170,"#Trump handled #TX, & #FL flawlessly..Hes not God#PuertoRico isnt down the street its across the ocean with a destroyed infrastructure",[]
ID_910683676140224512,"RT @ABC: NEW: Around seven people dead in Dominica from Hurricane #Maria, adviser to countrys prime minister says; toll expected to rise.","[{'text': 'Dominica', 'type': 'Island', 'start_offset': 42, 'end_offset': 50}]"
ID_913540590901628928,Sen. Robert Menendez will travel to Puerto Rico on Friday to survey the massive damage caused by Hurricane Maria.,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 36, 'end_offset': 47}]"
ID_913142781954215938,"The WORST VIDEO I have seen from Puerto Rico. As @ASE says, theres now way to overstate the catastrophic destruction. #CongressActNow","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 33, 'end_offset': 44}]"
ID_913587567462719488,"#Longmonts Oskar Blues, Frontier Airlines to ship water to Puerto Rico after Hurricane Maria  via @johnbearwithme","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 59, 'end_offset': 70}]"
ID_914861026813857792,RT @ellamayblue: We need to remember that many people lost all the little they hadhelp is constantly needed.,[]
ID_914629684633178113,"RT @lilbahr: Hey everyone, the jax landing is having a hurricane maria relief drive today tell all your friends ὉB",[]
ID_914531771907231745,Hurricane Maria destroyed my island. #puertoricoselevanta #huracanmaria #puertoricodepie,[]
ID_910658357559689221,If any of you guys can donate ANYTHING will help I dont have anything rn elijah youre the best,[]
ID_913095114242879488,@Trek779 @JustinTrudeau @pmharriskn Here is an article with more places to donate at the bottom of the article,[]
ID_914463403195994112,@GeraldoRivera @ffweekend > Puerto Ricos police officer plea for help with Hurricane Maria aid  via @YouTube,"[{'text': 'Puerto Ricos', 'type': 'Island', 'start_offset': 28, 'end_offset': 40}]"
ID_913049138522181633,"RT @nhbaptiste: In one small fishing community, 80% of homes were completely destroyed",[]
ID_911571888417181696,"#HurricaneMaria Relief Efforts for Puerto Rico in South Florida at @AGMUS_USA - bring donations to 15201 NW 79th Court, Miami Lakes, FL","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 35, 'end_offset': 46}, {'text': 'Florida', 'type': 'State', 'start_offset': 56, 'end_offset': 63}, {'text': 'Miami Lakes', 'type': 'City/town', 'start_offset': 120, 'end_offset': 131}, {'text': 'FL', 'type': 'State', 'start_offset': 133, 'end_offset': 135}]"
ID_913161667621658626,Hear more from local volunteers headed to Puerto Rico to help with #HurricaneMaria in this story from @CBS6Albany:,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 42, 'end_offset': 53}]"
ID_913046540779958272,7 DAYS AFTER HURRICANE MARIA • 44% no running water • 10 of 69 hospitals open • 91% no electricity/power • 58% no aid yet • 108° heat index,[]
ID_913735614079500290,RT @NatGeoChannel: The worlds most iconic radio telescope has been damaged during Hurricane Maria.,[]
ID_910684602674622464,When we can get outside — we will find our island destroyed @schmidtsam7 with a devastating report from San Juan,"[{'text': 'San Juan', 'type': 'City/town', 'start_offset': 104, 'end_offset': 112}]"
ID_910535436614938624,"Maria is an Ugly Hurricane, please anyone. Puerto Rico is on its knees right now, and any help is appreciated. via @youcaring","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 43, 'end_offset': 54}]"
ID_914527641524490240,Puerto Rico Governor Rossello Press Conference – Hurricane Maria Recovery and Relief,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 0, 'end_offset': 11}]"
ID_914176981180305408,Please help us by donating to our Disaster Relief Fund to help our efforts for #HurricaneMaria & other disasters:,[]
ID_913175817722761216,"@realDonaldTrump guess the NFL is more important to ya. SAD. Ppl need drinking water,food,gas,medicine,diapers,BABY food, electricity,etc!",[]
ID_911617263228391425,RT @sushausa: #puertorico Helicopters will fly over #Adjuntas today to estimate the damage caused by Hurricane Maria.,"[{'text': 'puertorico', 'type': 'Island', 'start_offset': 15, 'end_offset': 25}]"
ID_913347545568604160,Did you know #Mississippi is treating #HurricaneMaria victims at the VA medical center in #Jackson ? #PrayForPuertoRico,"[{'text': 'Mississippi', 'type': 'State', 'start_offset': 14, 'end_offset': 25}, {'text': 'Jackson', 'type': 'City/town', 'start_offset': 91, 'end_offset': 98}]"
ID_914619950999920640,RT @Jeres_Rant: Major U.S. labor unions are organizing truck drivers to help with relief efforts in #PuertoRico,"[{'text': 'PuertoRico', 'type': 'Island', 'start_offset': 101, 'end_offset': 111}]"
ID_911582221827547136,Check out @CharityNav to find the best rated orgs to donate for the various relief efforts!,[]
ID_914677317821231104,RT @MoveOn: You can follow the growth thermometer for Puerto Rico on our homepage. Donate here:,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 54, 'end_offset': 65}]"
ID_910615696018567169,I heard on the news Hurricane Maria with 150 mile an hour winds knocked out power to the entire island of Puerto Rico.,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 106, 'end_offset': 117}]"
ID_910739504356618240,Please donate if you can or send the link to someone who is able to. Its very important to help these islands after they were destroyed,[]
ID_912156018708287488,Devastating for our American brothers & sisters in Puerto Rico. It is difficult to fathom the damage or challenge of no power for months.,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 51, 'end_offset': 62}]"
ID_910547545348177920,RT @Independent: Puerto Rico residents told to evacuate or die as island braces for Hurricane Maria,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 17, 'end_offset': 28}]"
ID_914973424962932738,Thank you @StateDept for sending resources from the Office of Foreign Missions to assist with Consular Reps in PR after #HurricaneMaria,"[{'text': 'PR', 'type': 'Island', 'start_offset': 111, 'end_offset': 113}]"
ID_910680349281329152,"Irma makes Barbuda uninhabitable, now Dominica is destroyed this is horrible ὢ2","[{'text': 'Barbuda', 'type': 'Island', 'start_offset': 11, 'end_offset': 18}, {'text': 'Dominica', 'type': 'Island', 'start_offset': 38, 'end_offset': 46}]"
ID_912321738876350464,"Check out this post in the Severe weather vibe: Hurricane Maria churns toward Turks and Caicos, death toll mounts","[{'text': 'Turks and Caicos', 'type': 'Island', 'start_offset': 78, 'end_offset': 94}]"
ID_910670873429815296,Hurricane Maria causes massive damage to Puerto Rico and the Caribbean,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 41, 'end_offset': 52}, {'text': 'the Caribbean', 'type': 'Other locations', 'start_offset': 57, 'end_offset': 70}]"
ID_913227954162765824,Wtf is wrong with you @POTUS? Why? All of those deaths - the blood is on your disgusting hands. #ImpeachTrump,[]
ID_914506951622643712,RT @Browns: Join us and our @NFL family in a #HuddleForRelief Donate $10 to #HurricaneMaria relief by texting MARIA to 90999 /,[]
ID_912094152929742849,"More than 8,000 homes destroyed in #PuertoRicos #Aguada by #HurricaneMaria, town is devastated says mayor","[{'text': 'PuertoRicos', 'type': 'Island', 'start_offset': 36, 'end_offset': 47}]"
ID_913754899472687104,RT @HighvTweet: Two water ferries that go between #StThomas and #Stjohn are damaged and appear to be sinking. #usvi #hurricanemaria,"[{'text': 'StThomas', 'type': 'City/town', 'start_offset': 51, 'end_offset': 59}, {'text': 'usvi', 'type': 'Island', 'start_offset': 111, 'end_offset': 115}]"
ID_911785776693764096,RT @JanJBultmann: Just donated to Puerto Rico Real-time Recovery Fund . #HurricaneMaria,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 34, 'end_offset': 45}]"
ID_911519294449684480,Chicago Cubs Catcher Rene Rivera Launches Hurricane Maria Relief Campaign on @gofundme,"[{'text': 'Chicago', 'type': 'City/town', 'start_offset': 0, 'end_offset': 7}]"
ID_911503348850929664,RT @MoveTheWorldUK: 1000s of peoples & animals lives devastated by #hurricaneirma now #HurricaneMaria threatens to cause more damage http,[]
ID_914153925254828032,Hurricane Maria but his corporation and its assets were severely damaged. It turns out.,[]
ID_911955233827377152,ATTN NYCers: The city is collecting supplies for those affected by Hurricane Maria in Puerto Rico at fire and EMS stations across NYC.,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 86, 'end_offset': 97}, {'text': 'NYC', 'type': 'City/town', 'start_offset': 130, 'end_offset': 133}]"
ID_913793558250913792,@BillWeirCNN Department’s Defense Support of Civil Authorities mission to support Hurricane Maria relief.,[]
ID_910788118269366272,"Convection causing flash flooding in the Midwest, TS Jose, and Hurricane Maria, with a whole lot of other stuff going on. GOES 16 is great.",[]
ID_913871654543134721,@washingtonpost @CarmenYulinCruz DONT FORGET ST THOMAS & DOMINICA SOS THEY NEED HELP POLITICIAN LEADERS LEFT! @fema @RepGutierrez #Help #HurricaneMaria #NFL #Friday,"[{'text': 'ST THOMAS', 'type': 'Island', 'start_offset': 45, 'end_offset': 54}, {'text': 'DOMINICA', 'type': 'Island', 'start_offset': 57, 'end_offset': 65}]"
ID_912945220886712320,"RT @jaboukie: I GOT THE SUIT!!! i appreciate this so much, please consider donating to hurricane relief for Puerto Rico","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 108, 'end_offset': 119}]"
ID_914121197796851712,Good places to donate:,[]
ID_912213395604164608,#ArizonaMugshots azfamily: Phoenix restaurant steps up to help Hurricane Maria victims in Puerto Rico,"[{'text': 'Phoenix', 'type': 'City/town', 'start_offset': 27, 'end_offset': 34}, {'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 90, 'end_offset': 101}]"
ID_910646481685708801,"There Is Now No Electricity On Puerto Rico As Hurricane Maria Brings Flash Floods, Rips Off Roofs via @forbes","[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 31, 'end_offset': 42}]"
ID_913371321769316352,Hurricane Maria was like 50-mile-wide tornado that made direct hit on Puerto Rico. Experts believe death toll could reach into the hundreds.,"[{'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 70, 'end_offset': 81}]"
ID_913839578435506177,NY gives aid to #PuertoRico  #hurricanemaria,"[{'text': 'PuertoRico', 'type': 'Island', 'start_offset': 17, 'end_offset': 27}]"
ID_913173095573331970,AmeriCares Assistance to Dominica after Hurricane Maria,"[{'text': 'Dominica', 'type': 'Island', 'start_offset': 25, 'end_offset': 33}]"
ID_913975034288463872,Dominica Severely Damaged From Hurricane Maria- Aerial Views:  via @YouTube,"[{'text': 'Dominica', 'type': 'Island', 'start_offset': 0, 'end_offset': 8}]"
