tweet_id,text,location_mentions
ID_783616503962750976,"US East Coast prepares for Hurricane Matthew evacuations, Haiti still assessing damage","[{'text': 'US', 'type': 'Country', 'start_offset': 0, 'end_offset': 2}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 58, 'end_offset': 63}]"
ID_783662734118363137,"Hurricane Matthew leaves thousands flooded, 5 dead in Haiti #News #Miami","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 54, 'end_offset': 59}, {'text': 'Miami', 'type': 'City/town', 'start_offset': 67, 'end_offset': 72}]"
ID_783434723079118849,A category 5 Hurricane just damaged Haiti and even here we arent talking about it. Sad.,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 36, 'end_offset': 41}]"
ID_783732026926960641,"RT @breakingstorm: Embassy of Haiti in Washington, DC, confirms 5 Hurricane Matthew-related deaths on island","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 30, 'end_offset': 35}, {'text': 'Washington', 'type': 'City/town', 'start_offset': 39, 'end_offset': 49}]"
ID_783699157135437825,"Hurricane Matthew update, Severe damage in Haiti","[{'text': 'Haiti', 'type': 'Island', 'start_offset': 43, 'end_offset': 48}]"
ID_783823170063200257,Samaritan’s Purse Staff on Ground in Haiti Ahead of Emergency Supplies (Hurricane Matthew) -  via @ChristianBlogR,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 37, 'end_offset': 42}]"
ID_783696904030912512,Hundreds of pounds worth of damage as well as the human cost.,[]
ID_783557476469780480,"Hurricane Matthew pummels Haiti and Cuba, evacuations ordered in US: The death toll stood at seven -- three i","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 26, 'end_offset': 31}, {'text': 'Cuba', 'type': 'Country', 'start_offset': 36, 'end_offset': 40}, {'text': 'US', 'type': 'Country', 'start_offset': 65, 'end_offset': 67}]"
ID_783422983729655808,Haitians flee homes in search of shelter as Hurricane Matthew closes in #matthew #haiti.,"[{'text': 'haiti', 'type': 'Country', 'start_offset': 82, 'end_offset': 87}]"
ID_783406471556042752,South Carolina plans to evacuate 1 million after Hurricane Matthew leaves trail of destruction in Haiti,"[{'text': 'South Carolina', 'type': 'State', 'start_offset': 0, 'end_offset': 14}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 98, 'end_offset': 103}]"
ID_783979235656474628,Haiti Rescue Operations Under Way In The Wake Of Hurricane Matthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 0, 'end_offset': 5}]"
ID_783546727676645376,Local organization helps parts of Haiti devastated by Hurricane Matthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 34, 'end_offset': 39}]"
ID_783853487960498176,RT @NorwalkDV: Fairfield-Based Save The Children Prepares To Help In Haiti After Hurricane,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 69, 'end_offset': 74}]"
ID_783541055811624961,Hurricane Matthew pounds Cuba after drenching Haiti - 7 storm related deaths have been reported:,"[{'text': 'Cuba', 'type': 'Country', 'start_offset': 25, 'end_offset': 29}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 46, 'end_offset': 51}]"
ID_783759347205697536,#Haiti The World Food Programme @WFP mobilizing staff and resources to provide assistance after #HuricaneMatthew  @UN,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 1, 'end_offset': 6}]"
ID_784695761623670784,RT @FOX29philly: More than 800 reported dead in Haiti after Hurricane Matthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 48, 'end_offset': 53}]"
ID_783391497911754752,A threat remains in #Haiti even though the eye of the storm has passed. #HurricaneMatthew Donate Now:,"[{'text': 'Haiti', 'type': 'Island', 'start_offset': 21, 'end_offset': 26}]"
ID_783801657884835842,RT @PTouchton2036: Purchase your own limited edition Haiti Hurricane Relief shirts @BonfireFunds  #HurricaneMatthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 53, 'end_offset': 58}]"
ID_783806919198650368,"RT @Gayhooters: News Report: Hurricane Matthew kills hundreds in Haiti Former Hurricane Ray Lewis: Damn, hope he gotta buddy to do the tim","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 65, 'end_offset': 70}]"
ID_783680744841318400,RT @bbb2day: Your #BBB shares tip to avoid Haiti hurricane relief donation scams:,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 43, 'end_offset': 48}]"
ID_783825289759559681,RT @onlythisaddress: Dame Marie destroyed by hurricane  #MatthewHaiti #HurricaneMatthew #Haiti,"[{'text': 'Dame Marie', 'type': 'City/town', 'start_offset': 21, 'end_offset': 31}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 89, 'end_offset': 94}]"
ID_783869439338950656,Hurricane Matthew: Photos of the Destruction in Haiti: Conditions were grim in the Immaculate Conception Hosp,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 48, 'end_offset': 53}]"
ID_783410587766231040,Can you believe tge clinton foundation has tge nerve to ask for donations again for Haiti due to Hurricane Matthew?? @realDonaldTrump,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 84, 'end_offset': 89}]"
ID_783544697809764353,Just pray how about we donate to help heres a link,[]
ID_783398337324081153,Civil protection spokesman says emergency meeting underway to restore access to southern Haiti after Bridge,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 89, 'end_offset': 94}]"
ID_783613368808706048,RT @B911Weather: Flooding in Haiti as Hurricane Matthew swamps the country - foundationmariehaiti/Instagram,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 29, 'end_offset': 34}]"
ID_783522486650597376,IMPORTANT! The office of Youth For Human Rights in Haiti called for donations to help the victims of Hurricane,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 51, 'end_offset': 56}]"
ID_784698797251321856,Hurricane Matthew kills almost 900 in Haiti before striking U.S -,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 38, 'end_offset': 43}]"
ID_784697354997858305,RT @TheTruth24US: US military mobilizes to help Haiti after devastating hurricane #TODAY,"[{'text': 'US', 'type': 'Country', 'start_offset': 18, 'end_offset': 20}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 48, 'end_offset': 53}]"
ID_783434729072762881,Hillary Will Have Blood On Her Hands In Haiti As Monster Hurricane Kills,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 40, 'end_offset': 45}]"
ID_783901519938588672,"Hurricane Matthew Kills 1 in Haiti; Fishermen Took Risks to Feed Their Families, Official Says","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 29, 'end_offset': 34}]"
ID_784689762032508928,Hurricane Matthew Barrels Up The East Coast After Ravaging Haiti: Nearly 900 people killed and tens of thousa,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 59, 'end_offset': 64}]"
ID_783428369668976641,#BreakingNews Hurricane Matthew: 4 dead in DR: Haiti braced for a brutal beating early Tuesday as Hurri  #News,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 47, 'end_offset': 52}]"
ID_784696602283872256,RT @baluchx: Haiti was hit was a deadly hurricane and hundreds are dead. Thousands suffering. Please help and donate!,"[{'text': 'Haiti', 'type': 'Island', 'start_offset': 13, 'end_offset': 18}]"
ID_783686565859950592,Death toll from Hurricane Matthew hits 11 as storm batters Haiti,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 59, 'end_offset': 64}]"
ID_783626121535455232,BBC News - Hurricane Matthew: Thousands displaced in Haiti  ὡEὡEὡE  Those poor people,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 53, 'end_offset': 58}]"
ID_784696153275240448,"RT @mowords: Hurricane Matthew killed 840 people in Haiti, 0 in the US. Guess what the media focussed on.","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 52, 'end_offset': 57}, {'text': 'US', 'type': 'Country', 'start_offset': 68, 'end_offset': 70}]"
ID_783386539829047296,@ClintonFdn @HillaryClinton guess all their deaths will be on you! Good job taking their relief funds & benefitting,[]
ID_783398315945627652,RT @SnarkyFieds: This is no joke. Donate if youre able. Thx. XO #HurricaneMatthew #Haiti,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 83, 'end_offset': 88}]"
ID_784648969636962304,"Thousands have lost their homes, you can help. Text HELP to 70066 to donate £5 to the #Haiti Hurricane Appeal today. #HurricaneMatthew","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 87, 'end_offset': 92}]"
ID_783856288618864640,"LATEST: Hurricane #Matthew blamed for at least 16 deaths across the Caribbean, including at least 10 in Haiti.","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 104, 'end_offset': 109}]"
ID_783853202085187584,My heart is aching for Haiti right now and the damage theyve gotten from the hurricane. Pray for them & count your blessings.,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 23, 'end_offset': 28}]"
ID_783649467484561408,"RT @briannaoconnor8: Emils is on his way to Haiti for hurricane relief, thats my baby right there὆B @emilskaufmanis","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 44, 'end_offset': 49}]"
ID_783970140320833536,RT @ShelterBox: A @ShelterBox response team is en route to #Haiti to assess what type of aid might be needed after the hurricane tore throu,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 60, 'end_offset': 65}]"
ID_783683568149016582,Hurricane Matthew kills at least 11 in Haiti: Jamaica may have been spared Hurricane Matthew’s wrath but thei,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 39, 'end_offset': 44}, {'text': 'Jamaica', 'type': 'Country', 'start_offset': 46, 'end_offset': 53}]"
ID_783468952626364416,Please consider donating to Love A Child in #Haiti - they can use all the help we can give! ὢ2ὤFἿC,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 45, 'end_offset': 50}]"
ID_784698388654743552,Please dont donate to @RedCross for hurricane relief for haiti they are incompetent consider donating to these haitian charities directly,"[{'text': 'haiti', 'type': 'Country', 'start_offset': 57, 'end_offset': 62}]"
ID_783972359933988864,Ive just donated to @planuk to help children caught in the #Haiti hurricane aftermath. Will you help them too?,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 60, 'end_offset': 65}]"
ID_783634748405125120,"After being struck by a Category 4 hurricane, the people of Haiti need our help. Learn more and give today. >>","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 60, 'end_offset': 65}]"
ID_783986279381868544,#ClodaghsHaitiEmergencyAppeal for Hurricane Matthew Relief in Ile a Vache Haiti with @havenhaiti please share ὤFὉB,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 74, 'end_offset': 79}]"
ID_783833111507439616,God’s Promise is crowdrising for Haiti - Hurricane Matthew Emergency Relief Fund:,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 33, 'end_offset': 38}]"
ID_783703039320305664,South Carolina coastal residents will be asked to evacuate starting tomorrow #J2150N,"[{'text': 'South Carolina', 'type': 'State', 'start_offset': 0, 'end_offset': 14}]"
ID_783425638245998592,"Aircraft carrier deployed from Norfolk, Va. to aid with Hurricane Matthew relief  #Matthew #HurricaneMatthew #Haiti","[{'text': 'Norfolk', 'type': 'City/town', 'start_offset': 31, 'end_offset': 38}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 110, 'end_offset': 115}]"
ID_783859385802129408,People who are touch by #hurricane help is on its way #RedCrossReady is working on it #Cuba #Haiti #DominicanRepublic,"[{'text': 'Cuba', 'type': 'Country', 'start_offset': 87, 'end_offset': 91}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 93, 'end_offset': 98}, {'text': 'DominicanRepublic', 'type': 'Country', 'start_offset': 100, 'end_offset': 117}]"
ID_783403838980186113,Hurricane #Matthew has cut off southern Haiti from the rest of the country after a bridge collapse where damage has been reported the worst,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 40, 'end_offset': 45}]"
ID_783659627166564352,Help us impact those affected by Hurricane Matthew in Haiti. Donate to get more than 1 million meals shipped ASAP.,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 54, 'end_offset': 59}]"
ID_783459438288003072,"RT @laughpraylove3: instead of buying that frappuccino or whataburger meal today, use that $5 to donate to hurricane relief in haiti!!!! ht","[{'text': 'haiti', 'type': 'Country', 'start_offset': 127, 'end_offset': 132}]"
ID_783827703615094784,"My cousin was just deployed to Haiti to help rebuild and handle the emergency situation after Hurricane Matthew, the situation is pretty bad","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 31, 'end_offset': 36}]"
ID_783686200779472896,RT @GrassrootsIntl: Support Haitian-led recovery efforts to #HurricaneMatthew. Donate now:  #Haiti #HaitiMatthew htt,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 93, 'end_offset': 98}]"
ID_783406224654143488,"The United Methodist Church is at work in Haiti, responding to the damage done by Hurricane Matthew. Visit the","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 42, 'end_offset': 47}]"
ID_783443733475885056,State of Emergency: S.C. Coast to Be Evacuated; Florida National Guard Activated #HurricaneMatthew #eastcoast,"[{'text': 'Florida', 'type': 'State', 'start_offset': 48, 'end_offset': 55}]"
ID_783955748527050752,DTN Thailand: Hurricane Matthew death toll rises to 23 in Haiti: official: PORT-AU-PRINCE - Hurricane Matthew,"[{'text': 'Thailand', 'type': 'Country', 'start_offset': 4, 'end_offset': 12}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 58, 'end_offset': 63}]"
ID_783751803380924416,Hurricane Mathew Relief for Haiti,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 28, 'end_offset': 33}]"
ID_783671040987701249,"As I see it: Facebook Live chat, 2.30PM, Jamaica time. Prepared for what? Looking back on Hurricane Matthew; thoughts on damage to Haiti","[{'text': 'Jamaica', 'type': 'Island', 'start_offset': 41, 'end_offset': 48}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 131, 'end_offset': 136}]"
ID_783718442155343873,Want to Help Haiti in Hurricane Matthew’s Aftermath? Look to @povertycure partners @AndrewVput,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 13, 'end_offset': 18}]"
ID_784649138810056704,"RT @wmbfnews: GOOD NEWS: Verizon is offering unlimited talk, text and data for areas effected by Hurricane Matthew.",[]
ID_784699038990041088,Some people have asked me about the hurricane in Haiti and how to help. Go to  or any of the folks mentioned below,"[{'text': 'Haiti', 'type': 'Island', 'start_offset': 49, 'end_offset': 54}]"
ID_784689813362475009,Hurricane Matthew Batters Southeast Coast; 6 Dead as Over 1 Million Lose Power - ABC News,[]
ID_784699495669985280,"#prayForHaiti Hurricane Matthew killed about 1,000 people in Haiti. This country has been through hell and back. My heart cant take itὡ4἞D἟9","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 61, 'end_offset': 66}]"
ID_783738139969978368,RT @akemor: #Haiti: At Least 11 Dead; Hardest Hit Areas Inaccessible; Cholera Outbreak Worsens #Matthew #HurricaneMatthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 13, 'end_offset': 18}]"
ID_783950571564851200,Aerial Footage: #Haiti Town Destroyed By #Hurricane #Matthew  #Jeremie,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 17, 'end_offset': 22}, {'text': 'Jeremie', 'type': 'City/town', 'start_offset': 63, 'end_offset': 70}]"
ID_783554495666159616,Total of 300 US Marines Embark on Relief Mission in Haiti Amid Hurricane Matthew: Some 300 US Marines will he,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 52, 'end_offset': 57}]"
ID_783502124986437632,"#Guadeloupe #0 Hurricane conditions 74 mph, 118 km/h winds expected within 36 hours, #Haiti #Cuba #The Bahamas #U ..","[{'text': 'Guadeloupe', 'type': 'District', 'start_offset': 1, 'end_offset': 11}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 86, 'end_offset': 91}, {'text': 'Cuba', 'type': 'Country', 'start_offset': 93, 'end_offset': 97}, {'text': 'Bahamas', 'type': 'Island', 'start_offset': 103, 'end_offset': 110}]"
ID_783994874454417408,Rescuers battle to reach remote areas of Haiti hit by Hurricane Matthew: Rescue workers and aid agencies were,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 41, 'end_offset': 46}]"
ID_783777665580867585,"Hurricane aftermath video shot by staff at our school in Bossier, Haiti. We lost a lot of beach and some","[{'text': 'Bossier', 'type': 'City/town', 'start_offset': 57, 'end_offset': 64}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 66, 'end_offset': 71}]"
ID_783385695784173568,@realDonaldTrump go to haiti after the hurricane and help give food,"[{'text': 'haiti', 'type': 'Country', 'start_offset': 23, 'end_offset': 28}]"
ID_783436642505793537,"#eNews #EndTimesNews Haiti-based LiveBeyond Providing Post-Hurricane Relief, Requests Fo  @christiannewswire.c","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 21, 'end_offset': 26}]"
ID_783700206747516928,This is why im supporting @ShelterBox PLEASE donate  #Haiti #fundraising #HurricaneMatthew #Shelter #runningwales,"[{'text': 'Haiti', 'type': 'Island', 'start_offset': 54, 'end_offset': 59}]"
ID_783667716452290561,RT @Yvens_R: The government of Haiti has requested U.S. aid as the slow-moving Hurricane Matthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 31, 'end_offset': 36}, {'text': 'U.S.', 'type': 'Country', 'start_offset': 51, 'end_offset': 55}]"
ID_783767017308295168,"DONATE! Support Haiti post Hurricane Matthew. Accepting monetary donations, medication, hygienic items & toiletries.","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 16, 'end_offset': 21}]"
ID_783963379383676928,#TyoNews A Birds Eye View of Hurricane Damage in Haiti: Aerial video shows the level of destruction in  #News,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 49, 'end_offset': 54}]"
ID_783807106419793920,"RT @TWLOHA: If youd like to assist @UNICEFs hurricane relief efforts in Haiti, consider donating here:  .","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 72, 'end_offset': 77}]"
ID_783683276271677440,Hurricane Matthew roared through Haiti leaving 5 dead and a trail of destruction. Please continue your prayers. #PrayforHaiti,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 33, 'end_offset': 38}]"
ID_783802633408557057,"If you want to help people affected by the hurricane in Haiti, this is the charity we support.  Exceptional people!","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 56, 'end_offset': 61}]"
ID_783684088582508544,The latest on Hurricane Mathew .How much damage did it cause in Haiti? Crystal Penney of World Vision Canada is live at 8:20 #cfax,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 64, 'end_offset': 69}, {'text': 'Canada', 'type': 'Country', 'start_offset': 102, 'end_offset': 108}]"
ID_783807396728541184,"After battering Haiti, Hurricane Matthew hits the Bahamas: At least 11 deaths were blamed on the powerful sto","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 16, 'end_offset': 21}, {'text': 'Bahamas', 'type': 'Island', 'start_offset': 50, 'end_offset': 57}]"
ID_783434394157522944,I just made a contribution to @PIH to help post-hurricane in Haiti. Please consider making one too. Haiti was already in such terrible shape,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 61, 'end_offset': 66}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 100, 'end_offset': 105}]"
ID_783634393734656000,RT @Nonna_Ni: #clintoncash Hill stole Haiti relief $ so now they are more vulnerable than ever facing hurricane. Watch #clintoncash to see,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 38, 'end_offset': 43}]"
ID_783780332839444480,Haiti not yet able to gauge effect of #HurricaneMatthew where less powerful storms have killed thousands.,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 0, 'end_offset': 5}]"
ID_783957092130578432,Thousands of people in Haiti have lost their homes after Hurricane Matthew swept through. Please donate to help:,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 23, 'end_offset': 28}]"
ID_783665436311318528,RT @maduro_en: RT @correoorinoco: #Venezuela will send humanitarian aid to #Haiti after the ravages of Hurricane Mathew. [],"[{'text': 'Venezuela', 'type': 'Country', 'start_offset': 35, 'end_offset': 44}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 76, 'end_offset': 81}]"
ID_783723432370315264,Hurricane Matthew is the first category 4 storm to hit Haiti in 52 years! #HurricaneMatthew #donate #disasterrelief,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 55, 'end_offset': 60}]"
ID_783640931589382144,THIS SATURDAY: Just yesterday the world shared the details of hurricane Mathew which has extreme damage to Haiti,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 107, 'end_offset': 112}]"
ID_783490893374492676,@hillaryclinton Wheres the Billion you stole from Haitis earthquake recovery?? They really need it now! #NeverHillary,"[{'text': 'Haitis', 'type': 'Country', 'start_offset': 50, 'end_offset': 56}]"
ID_783930064090107904,Struggling Haiti badly hurt by hurricane Matthew. Wonder how many $$ in donations Clinton Crime Family will steal from them this time? #tcot,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 11, 'end_offset': 16}]"
ID_784649089115881473,RT @Ruptly: 4 killed in Florida as #HurricaneMatthew continues to batter the east coast,"[{'text': 'Florida', 'type': 'State', 'start_offset': 24, 'end_offset': 31}]"
ID_783685025816416257,LMPE Hurricane Matthew moves into Bahamas after battering Haiti: At least 11 deaths had been blamed on Hurric,"[{'text': 'Bahamas', 'type': 'Island', 'start_offset': 34, 'end_offset': 41}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 58, 'end_offset': 63}]"
ID_783967034573029376,The #americanredcross is in great need of blood donations to help those affected by #HurricaneMatthew ! #redcross,[]
ID_783817697490460674,The Latest: Deaths blamed on storm in Haiti double to 10: MIAMI (AP) — The Latest on Hurricane Matthew and Tr,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 38, 'end_offset': 43}, {'text': 'MIAMI', 'type': 'City/town', 'start_offset': 58, 'end_offset': 63}]"
ID_783735650826620928,"Donations needed for Haiti in wake of Hurricane Matthew: Bottled water, non-perishable food items and supplies can","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 21, 'end_offset': 26}]"
ID_783726516630720513,RT @BreakingNewsHQ1: #BREAKING: The Haiti embassy has reported 5 deaths from the Hurricane Matthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 36, 'end_offset': 41}]"
ID_783813918682603520,RT @NBCNews: Watch a man get rescued from floods in Haiti after heavy rains from Hurricane Matthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 52, 'end_offset': 57}]"
ID_783819969171628032,12 people in haiti have already died and hundreds could lose their homes after this. but okay cry about your homecoming yankees,"[{'text': 'haiti', 'type': 'Country', 'start_offset': 13, 'end_offset': 18}]"
ID_783655687712747520,ShelterBox is sending a response team to assess the damage done to Southern Haiti following #HurricaneMatthew:,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 76, 'end_offset': 81}]"
ID_783656009285849088,"Hurricane Matthew leaves thousands flooded, 5 dead in Haiti: Five people have been confirmed dead and 10 inju","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 54, 'end_offset': 59}]"
ID_783397482063626240,Carrier George Washington to deploy for Hurricane Matthew relief  #Hurricane #Matthew #HurricaneMatthew #Haiti,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 105, 'end_offset': 110}]"
ID_783418511376908288,Hurricane relief efforts in Haiti: a quick plug for supporting the relief efforts of @PIH (website here: ),"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 28, 'end_offset': 33}]"
ID_783604962253123584,"Hurricane Matthew: Haiti Reporting Multiple Deaths, Huge Surges, Destructive Winds","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 19, 'end_offset': 24}]"
ID_783879520168181760,"At least 350,000 people need immediate assistance in Haiti, and the full extent of the hurricanes impact remains","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 53, 'end_offset': 58}]"
ID_783838151286685696,RT @EdwardLawrence: Coast Guard flew over damage in Haiti after Hurricane Matthew. They snapped these pictures. #HurricaneMatthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 52, 'end_offset': 57}]"
ID_783383490310000644,RT @Glicklich_Facts: Hurricane Matthew: at least six feared dead in Haiti as violent storm hits  #StopRush #UniteBlu,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 68, 'end_offset': 73}]"
ID_783605794830942208,The real work begins now Nellie Kingston of @Concern told @IrelandAMTV3 from #Haiti #HurricaneMatthew Donate:,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 78, 'end_offset': 83}]"
ID_783447427470819328,"RT @theannamolloy: Hurricane Matthew is currently hitting Haiti. Everyone at the orphanage is safe, but the damage continues. Everyone be p","[{'text': 'Haiti', 'type': 'Island', 'start_offset': 58, 'end_offset': 63}]"
